,Link,Comuna,Camas,Baños,Capacidad,Habitaciones,Precio,Nota,Nnota,Descripción,Titulo1,Titulo2,Servicios,Anfitrion,Registro,Ubides,Ubicacion,Tipo
0,https://www.airbnb.cl/rooms/772631306125043095?adults=1&children=0&infants=0&pets=0&check_in=2023-02-06&check_out=2023-02-12&previous_page_section_name=1000,"['Puerto Aldea, Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$55,000\xa0CLP\xa0']",[],[],"['Relájate en esta escapada única y tranquila.', 'Cada cabaña cuenta con parrilla']",['Cabañas Ecológicas Playa grande Tongoy'],['Cabaña entero - Anfitrión:\xa0Soledad'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Soledad'],['Se registró en diciembre de 2021'],"['Muy cerca del Humedal El Litre, con variedad de aves']","['https://maps.google.com/maps?ll=-30.3043,-71.5789&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
1,https://www.airbnb.cl/rooms/796254450275413364?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-09&previous_page_section_name=1000,"['Pisco Elqui, Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$50,000\xa0CLP\xa0']",[],[],"['En pleno corazón del Valle de Elqui, donde podrás disfrutar de unas noches estrelladas y los cielos translúcidos, las altas montañas y el contraste de un valle que te invita a desconectarte y recargar energías. ', 'Relájate en esta escapada única y tranquila. En el corazón del valle de Elqui, donde puedes disfrutar de noches estrelladas y cielos translúcidos.', 'Las altas montañas y el contraste de un valle que te invita a desconectar y recargar energías. Un lugar ideal para disfrutar y encontrar la paz.']",['Elqui para dos personas'],['Cabaña entero - Anfitrión: Yasmín\xa0Rocio'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Yasmín Rocio'],['Se registró en mayo de 2019'],[],[],
2,https://www.airbnb.cl/rooms/779650473722166791?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-23&previous_page_section_name=1000,"['La Higuera, Coquimbo, Chile']",['3 camas'],['1 baño'],['4 huéspedes'],['2 habitaciones'],"['$50,000\xa0CLP\xa0']",['4.67 ·'],['3 reseñas'],"['¡Bienvenidos a nuestra hermosa cabaña rustica! ', 'Ubicada en Punta de Choros esta cabaña es el lugar perfecto para aquellos que buscan desconectar y relajarse rodeados de la belleza natural de nuestra región. Podrás disfrutar de la tranquilidad del entorno , presenciar espectaculares atardeceres y noches estrelladas junto a una fogata. ', 'La cabaña cuenta con un diseño rustico muy acogedor y cálido que crean un ambiente relajante. Cuenta con cocina equipada , una habitación matrimonial y una doble.']",['Hermosa cabaña rustica familiar'],['Cabaña entero - Anfitrión:\xa0Luis'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Luis'],['Se registró en diciembre de 2022'],[],"['https://maps.google.com/maps?ll=-29.256,-71.4205&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
3,https://www.airbnb.cl/rooms/35605611?adults=1&children=0&infants=0&pets=0&check_in=2023-02-10&check_out=2023-02-16&previous_page_section_name=1000,"['Limarí, Región de Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$45,000\xa0CLP\xa0']",[],[],"['La Pastera es una construcción tradicional ecológica acondicionada recientemente como vivienda; un  ambiente amplio y luminoso con lo necesario para descansar y disfrutar. ', 'Buen punto de partida para descubrir los atractivos del valle:  naturaleza, caminatas, paseos al río, gastronomía con productos locales, observación de cielos, cabalgatas, etc.', 'La exclusiva cabaña está inserta en un pequeño campo, con árboles nativos y frutales para el deleite de todos los sentidos.', 'Las construcciones de tierra consiguen un ambiente regulado en cuanto a temperatura y humedad favoreciendo el bienestar y un descanso reparador. La pastera es una construcción de 30 metros cuadrados aproximados que contempla: espacio de dormitorio con cama de dos plazas con futón de algodón, cocina cómoda, comedor, sillones. Con refuerzo anti sísmico para dormir tranquilo', 'El baño de uso exclusivo de los huéspedes tiene acceso desde afuera, es grande con sector de toilet y ducha separados. Es un baño de composta (Dry toilet), también hay otro baño (WC) en la propiedad pero no está al lado. ', 'La propiedad también incluye una gran terraza rodeada de vegetación, de uso exclusivo , con brasero, lavaplatos, mesa y hamacas.', 'Hay señal de celular de entel y con algunos equipos de claro.', 'Se reutilizan las aguas grises para reforestación por lo que se agradece  el uso de cosméticos amigables con el medio ambiente. Para generar el mínimo de residuos que vayan al vertedero, les invitamos a separar las basuras y cooperar con el reciclaje.']","['Pastera, eco cabaña, romántica y privada']",['Granero - Anfitrión: María Del\xa0Pilar'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: María Del Pilar'],['Se registró en abril de 2013'],"['Río Hurtado es un soleado valle donde es posible visitar pueblos con construcciones típicas, practicar senderismo, hacer observación de aves, flora y fauna en general, disfrutar espectaculares atardeceres con el fondo de las formaciones geológicas. Se han encontrado innumerables restos arqueológicos de culturas precolombinas.', 'Los cielos de río hurtado son de los más oscuros del mundo, por lo que se pueden contemplar las estrellas antes de dormir, visitar algún observatorio de la zona, y/o para los  aficionados instalar sus telescopios .', 'También es posible encontrar productos típicos como queso de cabra, algunos dulces y productos tradicionales según temporada.']","['https://maps.google.com/maps?ll=-30.31392,-70.73167&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
4,https://www.airbnb.cl/rooms/819345352702439517?adults=1&children=0&infants=0&pets=0&check_in=2023-02-06&check_out=2023-02-11&previous_page_section_name=1000,"['La Higuera, Coquimbo, Chile']",['5 camas'],['2 baños'],['7 huéspedes'],['3 habitaciones'],"['$120,000\xa0CLP\xa0']",[],[],"['Relájate con toda la familia en este alojamiento donde la tranquilidad se respira, cabañas ubicadas en las dunas de playa la ventana, punta de choros, cuenta con 3 dormitorios, 2 baños, habilitada para 7 personas. actualmente con valor especial por conexión de energía en trámite (se cuenta con energía por generador en horarios definidos  y luces solares)', 'Vista panoramica, atardeceres maravillosos y acceso directo a la playa .']",['Cabañas Las Dunas 2 La Ventana'],['Cabaña entero - Anfitrión:\xa0Marisol'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Marisol'],['Se registró en enero de 2012'],[],"['https://maps.google.com/maps?ll=-29.20814,-71.48038&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
5,https://www.airbnb.cl/rooms/36302990?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000,"['Vicuña, Coquimbo Region, Chile']",['2 camas'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$50,000\xa0CLP\xa0']",['4.97 ·'],['100 reseñas'],"['La cabaña esta ubicada a los pies de la montaña Mamalluca en Diaguitas a 7 km de Vicuña. Posee una gran ventana en el techo con una vista privilegiada hacia el cielo estrellado y puro del Valle Del Elqui.', 'Es un sector tranquilo donde puedes ir a relajarte, hacer deporte aventura, astroturismo o arrendar una bicicleta para hacer la ruta elqui pedaleable. ', 'Ven a descubrirlo!', 'El secreto de está cabaña/ ""chalet"", se encuentra en un pequeño espacio del segundo piso donde podrás pasar un momento unico bajo las estrellas.', 'Es una pequeña y acogedora cabaña de madera, tiene dos grandes terrazas y muchas ventanas para ver las estrellas o tomar el sol. La cabaña esta equipada con todo lo necesario para pasar unos dias sin preocuparte de nada..']",['Cabaña bajo las estrellas Valle del Elqui'],['Chalé entero - Anfitrión:\xa0Erika'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Erika'],['Se registró en agosto de 2018'],"['Es un sector muy tranquilo que esta ubicado al interior de Diaguitas, un pueblo tipico del Valle del Elqui. Puedes encontrar diferentes servicios turisticos como tours astronomicos, rutas en bicicletas o trekking (solos o con guia),  la cerveceria guayacan que esta ubicada en el pueblo y a unos 2 km la pisquera aba, donde hacen un tour para conocer el proceso del pisco (bebida nacional). Podemos recomendarte diferentes opciones.']","['https://maps.google.com/maps?ll=-30.02507,-70.65277&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
6,https://www.airbnb.cl/rooms/24105417?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000,"['Paihuano, Región de Coquimbo, Chile']",['2 camas'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$115,000\xa0CLP\xa0']",['5.0 ·'],['40 reseñas'],"['Ubicado en Pisco Elqui, sector Los Nichos, Refugio 1, cuenta con su propia hot tub, una decoración cálida y relajada. El Lugar está rodeado de bellas montañas, una vista insuperable con toda la magia de los cielos de Elqui. Espacios comunes como piscina, quincho, jardines y una zona de bienestar, que cuenta con camas de cuarzo y pileta de agua, invitan al relajo y al contacto con la naturaleza. Uso de bicicletas gratis. Estamos en el paralelo 30, perfecto para que te recargues de nueva energía.', 'Inmejorable ubicación en Pisco Elqui , a 4,5 km de la plaza de Pisco Elqui, es un lugar tranquilo, bellas vistas hacia el Valle de Elqui y en la noche toda la magia de su cielo estrellado. ', 'Espacios comunes con hermosos  jardines, quincho, una piscina soleada. Una zona para el bienestar y la meditación, con camas de cuarzo, zafu, sillas nido colgantes, hermosa vegetación y una pileta de agua que ayuda a que logres el relajo que necesitas.']","['Wellness Refugio en Pisco Elqui,  relajo mágico']",['Casa de campo entero - Anfitrión: Ana\xa0María'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Ana María'],['Se registró en marzo de 2018'],"['El wellness Refugio 1 se ubica en Pisco Elqui, frente a destilería Los Nichos, a 4,5 Km de la plaza de Pisco Elqui, camino al pueblo de Horcón. El refugio es un lugar de remanso que contribuye al bienestar y relajo.']","['https://maps.google.com/maps?ll=-30.1563,-70.4972&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
7,https://www.airbnb.cl/rooms/35316460?adults=1&children=0&infants=0&pets=0&check_in=2023-02-09&check_out=2023-02-14&previous_page_section_name=1000,"['Coquimbo, Región de Coquimbo, Chile']",['2 camas'],"['2,5 baños compartidos']",['2 huéspedes'],['1 habitación'],['\xa0'],['4.94 ·'],['53 reseñas'],"['Alojamiento en Sector Residencial,  con 2 baños, uno para mujeres y otro para varones. Lejos del ruido, muy seguro y tranquilo, ideal para descansar. Cuenta con supermercado Jumbo a menos de 1km, Además, de poseer conectividad directa con el centro de la ciudad, a sólo 10 mins en vehículo del terminal de buses o aeropuerto. ', ""A comfortable hostel with 2 bathrooms, one of them for men and  another for women in a residential area, quite secure, ideal for resting. It's got a supermarket at only 1 k"", 'Espacio cómodo, cuenta con tres habitaciones para arrendar. Eso si, hay 2 baños, uno para hombres y otro para mujeres.  Posee Internet veloz y pueden utilizar cualquier espacio de la casa.', ""It's a comfortable place, for one person or two in a private room, 2 bathrooms, for men and another exclusive for women it’s quite near of the center by car. You may also use every electronic devices or area of it. It's got a speedy WiFi and a supermarket at 1km from home.""]",['Pieza 1 o 2 personas con 2 baños'],['Habitación privada en alojamiento - Anfitrión:\xa0Diego'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Diego'],['Se registró en abril de 2016'],"['Tranquilidad y conectividad. ', 'Its quietness and connectivity.']","['https://maps.google.com/maps?ll=-29.9213,-71.22895&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
8,https://www.airbnb.cl/rooms/16924265?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-02&previous_page_section_name=1000,"['El Higirlo, III Región, Chile']",['5 camas'],"['1,5 baños']",['5 huéspedes'],['1 habitación'],"['$60,000\xa0CLP\xa0']",['4.66 ·'],['60 reseñas'],"['Hermosa casa ecológica, muy rústica, ubicada a menos de dos horas al norte de La Serena en la Reserva Nacional de los Pinguinos Humbolt, justo a la entrada del tranquilo pueblo pesquero de Caleta Chañaral de Aceituno, con mercados y pan fresco, el mejor lugar de Chile para ver ballenas. Luminoso y cálido con una cocina abierta bien equipada, cama doble y 3 camas individuales, baño con agua caliente, fuera de la zona de barbacoa para saborear las delicias del mar. Un lugar rústico para reconectarse con la naturaleza.', 'Pequeño refrigerador ( así como un refrescante que refresca los alimentos con la brisa del océano). Solo señales telefónicas WOM y Claro. Cómoda cama doble en el primer piso. Accesible para silla de ruedas. El altillo del segundo piso, con su balcón con vistas al Pacífico, puede alojar perfectamente a 3 personas (2 camas individuales y un sofá cama plegable). Puede dar la bienvenida a dos personas más en colchones de acampada. Se proporcionan sábanas y toallas.']","['""La Sirenita"" Casa Frente del Mar']",['Cabaña entero - Anfitrión:\xa0Illani'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Illani'],['Se registró en febrero de 2014'],"['Alrededor de la casa hay zorros, muchos tipos de lagartos, pelícanos y un montón de otras aves. El jardín es en su mayoría cactus a veces en flor y con frutas comestibles llamadas Copao. El viento es normal y aunque causa polvo en la casa, lo usamos para enfriar nuestra comida en el ""refrescador"" y para el aire acondicionado. Un barco turístico sale todos los días (si el clima lo permite) del pequeño puerto a la isla para experimentar un viaje inolvidable y ver un montón de Gales, delfines, leones marinos, aves, nutria marina y los famosos pingüinos de Humbolt.']",[],
9,https://www.airbnb.cl/rooms/734844494019129374?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000,"['Vicuña, Coquimbo, Chile']",['2 camas'],['1 baño'],['4 huéspedes'],['1 habitación'],"['$68,310\xa0CLP\xa0']",['4.89 ·'],['9 reseñas'],"['Yurta única y privada ubicada en un sitio de media hectárea .  ', 'El recinto se encuentra justo en la carretera Del Valle del Elqui en la ruta 41, con variedad de pueblos alrededor, restaurantes, zonas de camping, río, etc.']",['Yurta Privada con Piscina'],['Yurta - Anfitrión:\xa0Diego'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Diego'],['Se registró en octubre de 2022'],[],"['https://maps.google.com/maps?ll=-29.97082,-70.96716&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
