,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,"cabaña ,grandiosa vista al mar,fogón,tranquilidad.",Cabaña entero,La Serena,Coquimbo,4,2,2, Habitación,1,privado,30.0,-29.72279,-71.32457,"https://maps.google.com/maps?ll=-29.72279,-71.32457&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"La cabaña esta ubicada en el borde costero ,el Arrayan costero a 20 min al norte de La Serena,con energía solar ,lugar mágico donde puedes ver ballenas y delfines,muy tranquilo,excelente vista  y acceso directo al mar,muy seguro ,el sector cuenta con negocio,ideal para desconectarse,descansar,disfrutar el borde costero,desde la cabaña puedes llegar en poco tiempo a los centros turísticos mas importantes de la cuarta región, como el valle del Elqui,Punta de Choros .,Chañaral de aceituno.


La cabaña es un lugar maravilloso  para descansar y desconectarse ,hermosos atardeceres,bella vista al mar,fogata para compartir momentos inolvidables.",['Acceso la playa Privado'],4.80,44,Jessica,11-2018,https://www.airbnb.cl/rooms/34479498?adults=1&children=0&infants=0&pets=0&check_in=2023-03-11&check_out=2023-03-17&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
1,Casa primera línea frente al mar,Alojamiento entero,Los Vilos,Coquimbo,7,5,3, Habitación,3,privado,184.0,-32.0119,-71.5118,"https://maps.google.com/maps?ll=-32.0119,-71.5118&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa ubicada en Condominio Ensenada. Primera línea frente al mar, con acceso directo al mar, desde roquerío frente a la casa. Las vistas desde la casa hacia el mar son inmejorables. La casa cuenta con 3 habitaciones y 3 baños, un amplio living comedor recién remodelado y una cocina con todo su equipamiento. Tiene una gran piscina protegida del viento con preciosa vista al mar y un hot tub instalado en medio de una terraza muy especial ""El Barco"", ambos de uso exclusivo de la casa.",['Vista al océano'],5.0,4,Roberto,12-2016,https://www.airbnb.cl/rooms/758523720123421580?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
2,El hogar de Loco,Alojamiento entero,Caleta Chañaral de Aceituno ,Atacama,6,5,2, Habitación,2,privado,85.0,-29.07901,-71.49265,"https://maps.google.com/maps?ll=-29.07901,-71.49265&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Loco’s Home se construyó pensando en la geografía del lugar, lo cual el Arquitecto logró armonizar los espacios  interiores aprovechando su espectacular vista al mar. Además, la casa está cubierta con conchas de locos recogidas en el mismo sector haciéndola única. 
La casa esta construida sobre una roca y esta distribuida de tal forma que sus espacios están armonizados para disfrutar del mar y el desierto.


Tanto los dormitorios como el living-comedor se diseñaron amplios ventanales  de manera de aprovechar sus majestuosas vistas al mar.
En el segundo piso, se encuentra el dormitorio principal hexagonal donde está ubicada una cómoda cama King con una espectacular y privilegiada vista al mar, con su baño revestido con piedras recogida de playas de los alrededores.
En el primer piso se encuentra un dormitorio con 4 camas disponibles y baño revestido en piedras de cuarzo extraídas de minas del sector.
El comedor es amplio y se puede disfrutar de cocinar mirando el mar.
Una casa con 130 m2 que además cuenta con un quincho para hacer asados, horno para cocinar y un estacionamiento para guardar un vehículo.","['Acceso a la playa', 'Frente a la playa']",4.99,71,Ignacio,02-2018,https://www.airbnb.cl/rooms/23275557?adults=1&children=0&infants=0&pets=0&check_in=2023-03-17&check_out=2023-03-22&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
3,Casa en Condominio Agua Dulce Huentelauquen,Villa entero,Angostura,Coquimbo,6,4,3, Habitación,3,privado,220.0,-31.52223,-71.55345,"https://maps.google.com/maps?ll=-31.52223,-71.55345&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"CASA QUEBRADA. Nature and reconnection!
A special place to spend time with love ones, relax, chill and explore. Our Villa combines a stunning spot at the edge of a cliff with full sea view. The deco is stylish and charming with art on every single room!

El espacio
A house at the edge of a cliff with perfect sea view and amazing nature surrounding the house. Our place is nicely decorated with art in every room. A large terrace with an outdoor jacuzzi plus a bbq area make it perfect for a family holiday",['Vista a la bahía'],4.78,18,Maria,02-2014,https://www.airbnb.cl/rooms/50591250?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
4,"Cabaña 2, a minutos de la playa, linda vista.",Cabaña entero,Guanaqueros,Coquimbo,5,5,2, Habitación,1,privado,60.66,-30.20086,-71.43417,"https://maps.google.com/maps?ll=-30.20086,-71.43417&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disfruta de cabañas en contacto con la naturaleza, linda vista al mar, a pasos de la playa, en un entorno tranquilo, seguro y cercano a diferentes lugares de atraccion de la cuarta region.
Estamos localizados en zona segura, logrando un equilibrio entre seguridad y distancia a la playa, conservando la vista al mar.
Llegarás con tan solo 10 minutos caminando.


Cabaña acogedora, totalmente equipada con dos dormitorios con camas de dos plazas,  y cama nido.
con terrazas individuales, amplios ventanales, wafi, televisión, estacionamiento, quincho y zona de hamacas exclusivos para sus huéspedes.
Ubicadas en zona segura, conservando vista al mar.
Equilibrio entre la seguridad y distancia a la playa, llegando en pocos minutos caminando, tres cuadras aprox.",['Vista al horizonte de la ciudad'],4.92,24,Loreto,12-2019,https://www.airbnb.cl/rooms/41179999?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-09&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
5,"Casa Familiar en Agua Dulce, Huentelaquén",Alojamiento entero,Angostura,Coquimbo,12,10,4, Habitación,3,privado,240.0,-31.51224,-71.56024,"https://maps.google.com/maps?ll=-31.51224,-71.56024&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"La casa se distribuye en torno a un espacio común central, en donde se encuentra el living, el comedor y la cocina. Este se abre hacia un patio interior con parrilla y hacia la terraza con vista al mar. Las 4 habitaciones son 2 matrimoniales y 2 de camarotes, cuenta con wifi, servicios básicos, sábanas y calefacción.

Esta se  ubica en el Condominio Agua Dulce, que se equipado con todos lo necesario para una buena estadía. Tiene  seguridad, agua potable, multicanchas y acceso directo playa.


Nuestra casa funciona en torno al espacio común, tiene un patio interior en donde es posible resguardarse del viento y descansar. La terraza tiene vista al mar, y cuenta con un comedor y zona de estar. Todas las habitaciones tienen closet, y la casa cuenta con 3 baños. La cocina se encuentra completamente equipada, tiene lavavajillas, ,  todos los implementos. Los baños se equipan con agua caliente que funciona perfecto, secador de pelo en los baños  principales.",['Vista al mar'],4.86,7,Vilma,08-2017,https://www.airbnb.cl/rooms/44644100?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
6,Acogedora cabaña frente al Mar,Cabaña entero,Los Vilos,Coquimbo,4,3,2, Habitación,1,privado,95.0,-31.90809,-71.49316,"https://maps.google.com/maps?ll=-31.90809,-71.49316&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Mi cabaña esta a 8 km de Los Vilos en un lugar maravilloso, tranquilo, donde podrán ver atardeceres preciosos",['Vista al mar'],4.77,22,Gladys,11-2017,https://www.airbnb.cl/rooms/48721634?adults=1&children=0&infants=0&pets=0&check_in=2023-03-07&check_out=2023-03-14&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
7,Casa departamento guanaqueros hermosa vista al mar,Alojamiento entero,Guanaqueros,Coquimbo Region,7,6,3, Habitación,1,privado,75.0,-30.1945,-71.43135,"https://maps.google.com/maps?ll=-30.1945,-71.43135&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Un lugar acogedor, una vista envidiable a la bahia de guanaqueros, playa, botilleria y minimarket a solos 5 minutos caminando, lugar céntrico al ubicado en zona alta al frente del muelle

El espacio
Es una casa departamento muy cómoda y amplia cuenta con Smart tv de 58"" en el living, televisión de 32"" en pieza matrimonial, cocina totalmente equipada, cuenta con 3 dormitorios totalmente equipados con sábanas , frazadas, cubre camas y toallas para cada huésped",['Vista a la bahía'],4.86,21,Sebastian,01-2019,https://www.airbnb.cl/rooms/31649767?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
8,"Casa para 5 a 6 pers. en Caleta San Pedro, Serena",Alojamiento entero,La Serena,Coquimbo,5,4,3, Habitación,1,privado,50.0,-29.87288,-71.27163,"https://maps.google.com/maps?ll=-29.87288,-71.27163&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa nueva , aislada , muy comoda equipada con todo para tener una estadia acogedora , ubicada en caleta San Pedro , a 5 min del mar y del centro Gastronomico. Lugar muy tranquilo para descanzar

El espacio
Lugar muy tranquilo ,todo el dia se siente el sonido del mar , en el lugar se puede pescar , sacar machas",['Acceso la playa Público o compartido'],4.89,9,Nelson,05-2018,https://www.airbnb.cl/rooms/42802860?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
9,Espectacular Cabaña con Vista al mar,Alojamiento entero,Tongoy,Chile,5,6,3, Habitación,1,privado,70.0,-30.25275,-71.50042,"https://maps.google.com/maps?ll=-30.25275,-71.50042&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espectacular Cabaña con linda vista al mar,.
sitio familiar muy tranquilo ideal para descansar .
Consta de una pequeña salita TV cable 3 dormitorios, 1 baño,pequeña cocina totalmente equipada (refrigerador, microondas, juguera.batidora y enceres
cama matrimonial en el primer piso y 2 de una plaza en el segundo piso.
Camas totalmente equipadas.
NO INCLUYE SÁBANAS NI TOALLAS, si necesita debe solicitarlas
tiene parrilla y un Juego de terraza más reposera.
Ideal para descanso en familia


Alojamiento de casa familiar, cómoda con tres dormitorios, un matrimonial y en el segundo piso dos dormitorios con una camas de una plaza
Estacionamiento compartido 
1 estacionamiento x cabaña",['Vista a la bahía'],4.77,15,M.Cristina,03-2018,https://www.airbnb.cl/rooms/23776686?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=ddab897d-828a-4c9c-89f3-5af918c72bea
