,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Depto. recién renovado - Zona libre Tsunami,Vivienda rentada entero,Coquimbo,6,3,2, Habitación,2,privado,33.0,-29.96006,-71.34082,"https://maps.google.com/maps?ll=-29.96006,-71.34082&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Este departamento se encuentra en una ubicación privilegiada. Esta a solo dos cuadras del centro y cinco cuadras del nuevo Mall Vivo de Coquimbo. En la primera planta, por afuera se encuentra un negocio. Tambien, detrás del edificio hay un negocio donde puede comprar prácticamente de todo (esta en la esquina de O'Higgins con Montt).
Camino hacia el centro se encuentra el supermercado Santa Isabel que se encuentra en calle Anibal Pïnto 1551.","El departamento (74 metros cuadrados) cuenta con dormitorio matrimonial con baño, pieza de visitas (dos camas), baño de visitas, un  living comedor con sofá cama de plaza y media.   TV Directv Glod.  El edificio  esta ubicado a 5 min. caminando del centro de Coquimbo y a 7  min. en vehículo de la playa la Herradura y playa de coquimbo. El departamento tiene mallas de protección para niños. Vista a toda la bahía de Coquimbo y la Serena desde el mirador que se encuentra arriba del edificio.


Este departamento esta ubicado en un edificio que esta a 5 minutos caminando del Mall Coquimbo  y 7 minutos en vehículo de la Playa de La Herradura y de la Playa de Coquimbo.",['Cocina'],4.78,96,Humberto,05-2013,https://www.airbnb.cl/rooms/16670535?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
1,"☀1era Línea 1er Piso con Piscina, Jardín y Playa!☀",Vivienda rentada entero,Puerto Velero,7,6,2, Habitación,2,privado,108.677,-30.2424,-71.4753,"https://maps.google.com/maps?ll=-30.2424,-71.4753&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Puerto Velero es un condominio en una localidad turística exclusiva ubicada frente a la bahía de Barnes, entre los balnearios de Tongoy y Guanaqueros, en la comuna de Coquimbo, Chile. Se encuentra situada a 45 kms de La Serena y a 430 kms de Santiago. Posee 700 departamentos distribuidos en 23 edificios.

Goza de un muy buen clima, lindos paisajes y jardines, una playa apta para el baño.","Uno de los mejores departamentos en todo Puerto Velero. La mejor ubicación, Primera Línea y Primer Piso! Recién remodelado con espectacular Piscina a 30 metros y bajada directa a la Playa que está a 120 mts!  la mejor vista,  amplio jardín (ideal niños), terraza, reposeras. Departamento amplio y equipado para disfrutar de unas vacaciones inolvidables. Sencillamente un estándar superior a otros departamentos de Puerto Velero!


✓Exclusivo departamento ✓ Primer piso ✓Primera Línea ✓La mejor vista despejada ✓Jardín amplio ✓Acceso directo a piscina y playa a pasos de distancia ✓Recién remodelado y totalmente equipado ✓ Espacioso living comedor y terraza  ✓Increíble vista al mar, la playa Socos y la península de Tongoy ✓Cuenta con 2 dormitorios y 2 baños ✓No hay camas en comedor, living ni sofá-camas ✓Estacionamiento privado ✓Disfrutarás del departamento completo.

✓Reposeras ✓Mesa de terraza ✓Wifi gratuito ✓2 Smart TV's LED con TV-Cable ✓Máquina Nespresso ✓3 Estufas Eléctricas ✓Ventanas Termopanel PVC nuevas ✓Moderna Cocina equipadísima ✓Lava Vajillas ✓Horno eléctrico ✓Microondas ✓Lavadora/Secadora  ✓Plancha ✓Secador de pelo.


SIN CARGO ""TARIFA POR SERVICIO"": A diferencia de otras publicaciones nosotros no cobramos ""Tarifa por servicio"". Te invitamos a comparar el costo total.",['Vista a la bahía'],5.0,9,Daniel,11-2017,https://www.airbnb.cl/rooms/642412048765613150?adults=1&children=0&infants=0&pets=0&check_in=2023-03-26&check_out=2023-03-31&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
2,"♥ Tu Destino, Tu Vista, Tu SPA ☀",Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,80.0,-29.9825,-71.3522,"https://maps.google.com/maps?ll=-29.9825,-71.3522&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Área tranquila y exclusiva en playa La Herradura. Minimarket, restaurantes y miradores a pocos pasos de distancia.

En auto: Cine y Mall Vivo Coquimbo a 6 minutos, Supermercado Santa Isabel y Telepizza a 3 minutos, Casino Enjoy Coquimbo a sólo 10 minutos. La Serena a 15 minutos.

Turismo: Puedes llegar en 90 minutos a Pisco Elqui, una experiencia inolvidable. Si contratas alguna agencia turística en la región, puedes llegar a la hermosa Isla Damas.","Nuestros huéspedes lo dicen: Es el lugar perfecto para vacaciones o escapes de la ciudad ☀.
Te ofrecemos un lugar Nuevo e Impecable, con una Vista infinita al mar, Spa,  Acceso directo a la playa, Piscina, ¡y mucho más!
Tendrás 2 habitaciones, 2 baños completos, cocina full-equipada, TV cable, HBO Max, Wifi, Audio bluetooth, Libros y  más. ¡Nuestra hospitalidad hará que te sientas como en casa!. 
Nos encargaremos de que tu experiencia sea increíble y garantizamos que vas a volver a visitarnos ♥.


Completamente equipado (utensilios de cocina, ollas, vajilla, cubiertos, vasos, copas, ... ¡todo lo que imaginas! ).
Incluye sistema de sonido portátil Bose (bluetooth), WiFi de alta velocidad y calidad, HBO Max, TV cable, libros, revistas, 1 silla de playa, sombrilla y mucho más. ¿Necesitas algo adicional? ¡Consúltanos y veremos cómo ayudarte!",['Vista a la marina'],4.98,127,Carlos,06-2017,https://www.airbnb.cl/rooms/19311735?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
3,"Internet, impresora, lavadora Descuento 30% y 10%",Vivienda rentada entero,Ovalle,5,4,3, Habitación,2,privado,50.0,-30.61305,-71.20922,"https://maps.google.com/maps?ll=-30.61305,-71.20922&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El ambiente de este sector es un lugar seguro
y tranquilo, dispone de guardia las 24 horas . Tiene locomoción a la puerta, a pocas cuadras hay supermercado y farmacia.","Para su alojamiento usted dispone de un departamento nuevo de tres dormitorios y dos baños, el cual está recién amoblado con implementos para cocinar, estacionamiento gratuito, televisión por cable, internet fibra, lavadora, etc

El espacio
Departamento con locomoción a la puerta, supermercado a pocas cuadras.",['Vista al horizonte de la ciudad'],4.69,65,Georgina,03-2018,https://www.airbnb.cl/rooms/27903389?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-26&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
4,Morrillos acogedor Depto a metros de la playa,Vivienda rentada entero,Coquimbo,8,7,4, Habitación,3,privado,160.0,-30.10345,-71.36493,"https://maps.google.com/maps?ll=-30.10345,-71.36493&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Dunas de Morrillos queda ubicado entre el cruce a Tongoy y el cruce a las Tacas,"Depto. a metros de una maravillosa y extensa playa como pocas en nuestro país.
A pocos kilometros de Tongoy donde se pueden comprar los mejores pescados y mariscos de la zona, y de Coquimbo y la Serena, las cuidades más grandes de la región. 
 Te va a encantar  la decoración, el ambiente, las zonas exteriores y la gente. 
Hay una gran piscina, juegos para niños, canchas de tenis, Club House. Bueno para parejas, familias  y grupos grandes.


Mi departamento está recién arreglado y decorado. Es muy luminoso y a con una gran vista a la playa que está a solo metros del inmueble lo que lo hace muy atractivo. 
Está en un 2do. piso con pocas escalas por lo que no requiere de tomar ascensor y cercano a los estacionamientos.",['Vista al océano'],4.91,34,María Catalina,04-2012,https://www.airbnb.cl/rooms/13770634?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
5,Primeros pasos de joyas frente a la playa desde Enjoy Casino,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,1,privado,95.25,-29.94532,-71.2902,"https://maps.google.com/maps?ll=-29.94532,-71.2902&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",A pocos pasos del casino y del centro de conferencias. Disfruta y la famosa «Cruz del Tercer reembolso» con vistas de 360 grados de Coquimbo y La Serena.,"Nuevo ático frente al mar justo debajo de la zona de spa/ barbacoa con vistas despejadas al Pacífico y a la costa de la ciudad.

El espacio
Nuevo ático frente al mar justo debajo de la zona de spa/ barbacoa con vistas despejadas al Pacífico y a la costa de la ciudad.

Espacios limpios, nuevos y espaciosos, con camas lujosas, toallas deliciosas, en el mejor edificio de La Serena, a pocos pasos de los mejores restaurantes de la ciudad, hermoso paseo marítimo, cafeterías frente a la playa, disfruta del casino y del entretenimiento en vivo.

Piscina, piscinas cubiertas, gimnasio moderno, spa con jacuzzis, sala de vapor, sauna y

Fácil acceso en taxi y sí, Uber está disponible, también hay una parada de autobús público a poca distancia a pie. Alquiler de bicicletas, scooters y patines disponibles al otro lado de la calle.",['Vista al océano'],4.57,97,Lili Carissa,06-2016,https://www.airbnb.cl/rooms/17283434?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
6,Acogedor departamento con hermosa vista al mar,Condo entero,La Serena,4,3,2, Habitación,2,privado,72.0,-29.89873,-71.27113,"https://maps.google.com/maps?ll=-29.89873,-71.27113&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El departamento tiene vista directa a la laguna y al mar. Amoblado con todo lo necesario para vivir comodamente, 2 televisores, equipo de musica, horno, microonda, lavadora, juguera, tostador. Ademas de una ubicación estratégica: a pasos de la avenida del mar con acceso directo. En laguna e instalaciones se puede practicar kayak, cuenta con cancha de tenis, cancha multiuso, quincho, piscina y hermosas instalaciones para disfrutar de la laguna y playa.",['Vista a la bahía'],4.48,33,Shannen,03-2016,https://www.airbnb.cl/rooms/52327987?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
7,Acogedor apartamento con hermosa vista a la bahía,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,45.2,-29.95746,-71.2628,"https://maps.google.com/maps?ll=-29.95746,-71.2628&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El departamento está ubicado en una zona residencial cerrada con acceso controlado. Hay varias opciones de supermercado a pasos de distancia. Buenas conexiones para llegar al centro de La Serena y Coquimbo por transporte público e incluso a la playa.
En automóvil, están en la playa en menos de 10 minutos.","Ubicado en la distancia perfecta para disfrutar la playa pero también de la tranquilidad . Nuestro departamento está a solo 10 minutos de la avenida del mar y cerca de transporte público y supermercados. Un lugar perfecto para parejas o familias pequeñas. 

Estacionamiento designado incluido.

Ven a disfrutar de la playa, visitar la ciudad o ir de compras con tranquilidad.

*Importante: No cuenta con Wifi*


Hemos vivido en este sector en el pasado y vacacionamos aquí cuando podemos. Nuestra hija está creciendo aquí por lo que lo cuidamos mucho y lo mantemos limpio y seguro. 
Es nuestro hogar lejos del hogar. Esperamos que lo sea para ti también.",['Vista al horizonte de la ciudad'],,,Daniela,02-2016,https://www.airbnb.cl/rooms/11372081?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
8,Espectacular Depto con enorme jardín y vista,Vivienda rentada entero,Puerto Velero,6,7,4, Habitación,3,privado,210.714,-30.237,-71.47854,"https://maps.google.com/maps?ll=-30.237,-71.47854&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El Condominio Puerto Velero cuenta con numerosas piscinas de uso abierto para todos los huéspedes, dos piscinas de mar, restoranes y bares con excelente y variada cocina. Cuenta con vigilancia 24/7 y amplio esparcimiento y diversión para niños, jóvenes y adultos.
Además cuenta con supermercado, canchas deportivas (tenis, fútbol, volleyboll), spa, gimnasio, cancha de golf y marina. La playa Socos, por su parte, es quizás la mejor playa de Chile.
Tongoy se encuentra a solo 10 minutos en auto y cuenta con farmacias, supermercados, verdulerías, feria, caleta de pescadores, excelentes restoranes y lugares para pasear.","Este departamento cuenta con amplio espacio de esparcimiento y privacidad para sus ocupantes. 3 baños equipados con ducha, 4 habitaciones, cocina con full equipamiento, lavavajillas, lavarropas y secadora. 
El departamento cuenta con living cómodo, espacioso y acogedor. El comedor cuenta con amplia y elegante mesa de piedra. 
La terraza da a un enorme jardín y a una asombrosa vista a la Bahía de Tongoy.

Por 35mil extra al día puedes contratar los servicios de cocinera y asesora del hogar.


El departamento está amoblado con motivos marítimos y se encuentra a una distancia equidistante entre la playa y la piscina de mar.",['Vista a la bahía'],4.79,19,Fran,05-2012,https://www.airbnb.cl/rooms/574678466386909984?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
9,Depto. 2 dormitorios a pasos del Casino Enjoy,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,55.833,-29.94664,-71.29036,"https://maps.google.com/maps?ll=-29.94664,-71.29036&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","A pasos del Casino de Juegos Enjoy, la playa, el pueblito artesanal de Peñuelas y gran oferta de restaurantes, bares y lugares de entretención. El sector de la playa es tranquilo y habilitado para el baño.","Departamento nuevo, en piso 11, completamente equipado para una confortable estadía. Cuenta con dos dormitorios y dos baños, el principal en suite. Vista a la playa y acceso directo a tan solo 50 metros. Edificio con piscina, quinchos, juegos infantiles y salones. Estacionamiento privado.",['Vista al jardín'],5.0,18,Carlos,05-2015,https://www.airbnb.cl/rooms/22999240?adults=1&children=0&infants=0&pets=0&check_in=2023-02-28&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=7564da7c-df80-4259-bfe3-e9fd1c3c98fb
