,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Maravilloso depto Puerto Velero 3D 3B,Vivienda rentada entero,Puerto Velero,8,6,3, Habitación,3,privado,140.0,-30.2368,-71.4774,"https://maps.google.com/maps?ll=-30.2368,-71.4774&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Sorprendente y relájate como nunca en este hermoso y exclusivo lugar, ubicado en un quinto piso, con doble terraza, donde tendrás unos amaneceres inolvidables y unas puestas de sol soñadas. 
Disfruta tu estadía con playas privadas paradisíacas, piscinas de agua dulce y salada. Supermercados  en el interior del resort, como también restoranes y diversas actividades para grandes y pequeños.
Como si fuera poco, tienes lugares cercanos como tongoy, guanaquero donde encontrarás ostiones y ostras.


Tranquilidad y belleza en el entorno.",['Acceso a la playa'],,,Andres,01-2017,https://www.airbnb.cl/rooms/806689333270005138?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
1,Departamento La Serena frente a la playa y Enjoy,Apartamento con servicios incluidos entero,Coquimbo,6,5,3, Habitación,2,privado,100.0,-29.94517,-71.29044,"https://maps.google.com/maps?ll=-29.94517,-71.29044&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Frente al mar,  primera línea de la playa,  al lado del casino Enjoy. Vista directa al mar.
Edificio con todas las comodidades,  piscinas, gimnasio, lavandería, portería 24 horas, estacionamiento cubierto. A pocos pasos de los mejores restaurantes, minimarkets, ciclovía y a 20 minutos del aeropuerto de Coquimbo.
Departamento completamente equipado,  con 3 habitaciones,  para 6 personas. Cuenta con tv por cable, internet, cocina equipada, jacuzzi en alcoba principal, ropa de cama y toallas.


El departamento tiene 100m2, cuenta con 3 habitaciones, la alcoba principal es de gran tamaño, con jacuzzi. La segunda y tercera habitación cada una tiene dos camas plaza y media.  La terraza tiene vista directa al mar, con mesa y silla de comedor.","['Acceso a la playa', 'Frente a la playa']",4.74,46,Nohelia,09-2018,https://www.airbnb.cl/rooms/53121256?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
2,"Playa Blanca, Tongoy, Coquimbo, La Serena, Chile",Vivienda rentada entero,Playa Blanca,7,8,3, Habitación,2,privado,200.0,-30.22204,-71.47724,"https://maps.google.com/maps?ll=-30.22204,-71.47724&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Muchos lugares cerca para ir a visitar como Tongoy donde sus ostiones son maravillosos, restaurantes típicos deliciosos. Mercado dos veces por semana donde se encuentra desde frutas y verduras hasta ropa y artesanía. También está cerca de totoralillo para quienes quieren disfrutar del surf. Coquimbo y La Serena están a 30 minutos en automovil.","Este departamento está ubicado en primera linea frente al mar, tiene tres piscinas una de ellas es temperada, jacuzzi común,gimnasio, sauna, cancha de paddle tennis,restaurant y pequeño almacén. 
Espacio de mucha luz, consta de dos terrazas una techada y sobre ella una segunda que está  en lo más alto del edificio donde se puede en observar el paisaje a la redonda. 
Cocina americana para cocinar mirando el mar. 
Livin comedor, dormitorio principal y segundo dormitorio todos con vista al mar.
.


Este departamento que fue mi casa por dos años, es un lugar especial donde encuentras paz, tranquilidad, vida al aire libre. Perdido entre desierto y mar pasé un tiempo importante escibiendo y disfrutando del océano. Deportes náuticos, caminatas a la puesta de sol. Es un lugar que te hace sentirte parte de él desde siempre y para siempre.",['Cocina'],4.71,34,Zorka,05-2018,https://www.airbnb.cl/rooms/24771937?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
3,★ Primer Piso Primera Línea al lado de la Playa! ★,Condo entero,Puerto Velero,8,7,3, Habitación,2,privado,106.127,-30.2408,-71.4765,"https://maps.google.com/maps?ll=-30.2408,-71.4765&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Puerto Velero es un condominio en una localidad turística exclusiva ubicada frente a la bahía de Barnes, entre los balnearios de Tongoy y Guanaqueros, en la comuna de Coquimbo, Chile. Se encuentra situada a 45 kms de La Serena y a 430 kms de Santiago. Posee 700 departamentos distribuidos en 23 edificios.

Goza de un muy buen clima, lindos paisajes y jardines, una playa apta para el baño.","Probablemente el mejor (o uno de los mejores) departamento en todo Puerto Velero. La mejor ubicación, Primera Línea y Primer Piso! A menos de 50 metros de la playa con bajada directa, la mejor vista,  amplio jardín privado, terraza, hamaca, reposeras. Departamento amplio y equipado para disfrutar de unas vacaciones inolvidables. Sencillamente un estándar superior a otros departamentos de Puerto Velero!


✓Exclusivo departamento ✓ Primer piso ✓Primera Línea ✓La mejor vista despejada ✓Jardín privado amplio ✓Acceso directo a la playa a pasos de distancia ✓Completamente remodelado y equipado ✓ Espacioso living comedor, cocina, terraza ✓Todas las habitaciones incluyendo cocina con vista al mar, la playa Socos y la península de Tongoy ✓Cuenta con 3 dormitorios y 2 baños ✓No hay camas en comedor, living ni sofá-camas ✓Estacionamiento privado con toldo incluido ✓Disfrutarás del departamento completo.

✓Reposeras ✓Hamaca ✓Mesa de terraza ✓Wifi gratuito ✓2 Smart TV's LED con TV-Cable ✓Máquina Nespresso ✓3 Estufas Eléctricas ✓Ventanas Termopanel ✓Cocina amplia y equipada ✓Lava Vajillas ✓Horno eléctrico ✓Microondas ✓Lavadora/Secadora  ✓Plancha ✓Secador de pelo.

SIN CARGO ""TARIFA POR SERVICIO"": A diferencia de otras publicaciones nosotros no cobramos ""Tarifa por servicio"". Te invitamos a comparar el costo total.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.82,17,Daniel,11-2017,https://www.airbnb.cl/rooms/48301966?adults=1&children=0&infants=0&pets=0&check_in=2023-04-09&check_out=2023-04-14&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
4,Espectacular departamento increíble vista al mar,Condo entero,Coquimbo,12,10,5, Habitación,"4,5",privado,320.0,-30.08814,-71.37353,"https://maps.google.com/maps?ll=-30.08814,-71.37353&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espectacular y amplio departamento, con inmejorable vista al mar. Perfecto para descansar y relajarte con amigos o en familia.

El espacio
Departamento amplio y comodo.
Vista maravillosa!!

Habitaciones
-Dos habitaciones en suite ambas con  cama matrimonial , con salida a terraza y vista al mar
Baño principal con jacuzzi
Ambas con tv con cable

-Hab. con camarote y cama abajo 
-Hab. con dos camas  de 11/2plaza y otra cama ,abajo de una de ellas
Estas 2 hab comparten baño
- Hab de servicio o adicional con dos camas de 11/2 plaza y baño
- baño de visita

-Sabanas y toallas incluidas
Todas las camas con plumones

Living y comedor grande

Salida a una gran terraza con -muebles de terraza
- parlante bluethoot
-mesa con sus sillas-8
-Parilla 
-2 tumbonas para tomar sol

Cocina

Completamente equipada
Refrigerador
Horno
Cocina
Parrilla eléctrica etc
Lavavajilla
Lavadora
Secadora
Plancha/ tabla de planchar/ colgador de ropa 
2 secadores de pelo",['Acceso a la playa'],5.0,12,Ximena,08-2019,https://www.airbnb.cl/rooms/588983879886663589?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
5,Departamento en Playa La Herradura Coquimbo,Condo entero,Coquimbo,5,4,3, Habitación,2,privado,100.0,-29.98449,-71.35468,"https://maps.google.com/maps?ll=-29.98449,-71.35468&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Uno de los mejores sectores de Coquimbo, seguro y agradable para pasear y descansar. Diversos servicios en la cercanias, restaurantes, supermercados, cafeterias y locomocion.","Ubicacion priviligeada, Salida directa a la playa, pisina, quinchos, Gym, Spa, estacionamiento privado, con guardias de seguridad día y noche. Hermosa vista a la bahía La Herradura, amplio y muy acogedor.
Ideal para pasar unas vacaciones en familia!

El espacio
Ubicado en plena playa La Herradura, locomocion y supermecardos en las inmediaciones.",['Acceso a la playa'],4.50,6,Pablo,01-2016,https://www.airbnb.cl/rooms/10629477?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-24&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
6,Depto. Nuevo Frente al Mar. Full Equipado. WIFI,Vivienda rentada entero,Los Molles,5,3,3, Habitación,1,privado,62.5,-32.23566,-71.51063,"https://maps.google.com/maps?ll=-32.23566,-71.51063&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Depto frente al mar, 3 dormitorios y 1 baño, más amplia terraza de 10 m2, más estacionamiento propio, WiFi y tv cable. El edificio cuenta con ascensor

El espacio
3 dormitorios y 1 baño, balcón amplio y estacionamiento. Frente al mar, piso 3, ascensor. pieza 1: cama matrimonial, pieza 2: cama de 1 plaza y media y cama nido de 1 plaza, pieza 3: cama de 1 plaza. ideal para 4 o 5 personas","['Acceso a la playa', 'Frente a la playa']",4.97,37,Andres,01-2019,https://www.airbnb.cl/rooms/46486752?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-14&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
7,Departamento Primera linea Los Molles,Condo entero,Los Molles,6,5,3, Habitación,2,privado,81.0,-32.23712,-71.51074,"https://maps.google.com/maps?ll=-32.23712,-71.51074&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Restaurantes, supermercados, artesanías, caleta de pescadores, parque nacional Puquen","Departamento a orillas del mar, ideal para salir a caminar, nadar, bucear, surf-ear. Cercano a Restaurantes Pub, supermercados, ferias artesanales.
Ideal para olvidarse de manejar.
Cercano a parque nacional Puquen.
Cuenta con Piscina, jacuzzi, juegos infantiles, taca- tacas  Quinchos junto area de piscina. Cuenta con parrilla a gas, terraza cerrada y muebles de terraza


Piscina, quincho, juegos infantiles, parrilla gas, terraza serrada con termopanel","['Acceso a la playa', 'Frente a la playa']",4.86,60,Renato,01-2018,https://www.airbnb.cl/rooms/40262981?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
8,"Departamento Los Molles, Exclusivo Frente a el Mar",Vivienda rentada entero,Los Molles,7,6,3, Habitación,2,privado,87.143,-32.23706,-71.51086,"https://maps.google.com/maps?ll=-32.23706,-71.51086&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Bíoparque Puquén
Restaurante La Bartola
Caleta Los Molles","Los molles es la Playa perfecta para su descanso, ya que cuenta con flora y fauna única, su playa es apta para el baño y diversos deportes náuticos. 
Consta de una gran variedad de gastronomía local y lugares para recrear.
El departamento esta en el  4to piso de el edificio, por lo cual cuenta con la mejor vista directa hacia el mar.
Portería y conserjería 24/7, estacionamiento propio, 2 ascensores para su mayor comodidad o en caso de tener problemas de salud y/o físicos, facilitar el acceso.


Doble Balcón, uno exclusivo para pieza matrimonial y otro desde el comedor
Parrilla a Gas
Mesa Plegable y pisos
Terraza para 4 personas
Juegos de Mesa","['Acceso a playa Público o compartido', 'Frente a la playa']",4.64,50,Salome,11-2019,https://www.airbnb.cl/rooms/40306947?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-05&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
9,Disfrutar la vida a pasos del mar,Condo entero,Los Molles,6,5,3, Habitación,2,privado,86.0,-32.2371,-71.51194,"https://maps.google.com/maps?ll=-32.2371,-71.51194&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Balneario de Los Molles cuenta con una amplia oferta gastronómica y turística en un entorno protegido y familiar.
Destacan sus tranquilas y cristalinas aguas que permiten la práctica del baño y buceo, siendo considerado uno de los mejores lugares en Chile en ese aspecto.
Restorantes, locales de comida y atractivos cercanos como el Bioparque Puquén, lugar de preservación de flora y fauna semidesértica, hacen de Los Molles, un imperdible panorama.","Disfruta de inmejorables y únicas en primera línea de playa. Brisa marina y sonido del mar garantizados.
Un entorno de tranquilidad y variados panoramas te esperan

El espacio
Cómodo departamento con dos terrazas, una de las cuales con vista libre a la playa.  Espacios funcionales y adecuados para grupos o de máximo 6 integrantes.",['Acceso a la playa'],4.90,49,Andrés,08-2019,https://www.airbnb.cl/rooms/38397610?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=f855e8ff-48e5-4bdc-9576-bfd3f52eff28
