,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,duplex con terraza y mejor vista de puerto velero,Vivienda rentada entero,Puerto Velero,Región de Coquimbo,9,7,4, Habitación,3,privado,108.0,-30.23821,-71.47812,"https://maps.google.com/maps?ll=-30.23821,-71.47812&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El departamento queda al lado del funicular para llegar a la playa, a 5 minutos caminando hacia la playa 

Cuenta con todo lo necesario para 9 personas. 
La distribución es 
Piso de acceso está living comedor 

El piso de Abajo 3 habitaciones. La habitación 1 tiene 3 camas (1 camarote y 1 cama), la hab. 2 tiene 2 camas (1 camarote), la hab 3 tiene una cama matrimonial de 2 plazas 

El tercer piso tiene 1 cama King

La cocina está habilitada con platos, cubiertos y todo para 9 personas


Pueden usar todas las instalaciones de puerto velero 
Piscinas, canchas de tenis, canchas de fútbol, piscina temperada

Las piscinas se usan libremente 

Las canchas y Quinchos se reservan con la administración del condominio",['Vista al desierto'],4.81,60,Claudia,09-2017,https://www.airbnb.cl/rooms/39766257?adults=1&children=0&infants=0&pets=0&check_in=2023-03-27&check_out=2023-04-01&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
1,La Serena Laguna del Mar Espectacular Vista!,Condo entero,La Serena,Región de Coquimbo,4,2,2, Habitación,2,privado,82.0,-29.87662,-71.27098,"https://maps.google.com/maps?ll=-29.87662,-71.27098&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lugares de interés: el centro de la ciudad y increíbles vistas. Te va a encantar mi lugar debido a el espacio acogedor y las vistas. Mi alojamiento es bueno para parejas, aventureros, viajeros de negocios, familias (con hijos) y mascotas.

El espacio
Excelente vista, acogedor y con todas las comodidades para un excelente descanso y teletrabajo","['Acceso a la playa', 'Frente a la playa']",4.80,51,Evelyn,07-2016,https://www.airbnb.cl/rooms/14183990?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
2,"""Relax Indoors"" La Herradura - Team The Sunsets",Apartamento con servicios incluidos entero,Coquimbo,Chile,7,4,2, Habitación,2,privado,40.328,-29.97995,-71.35099,"https://maps.google.com/maps?ll=-29.97995,-71.35099&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nos llamamos ¡The Sunsets!, Y te ofrecemos este departamento llamado ""Relax Indoors La Herradura"". 

Fue condicionado por nosotros para que te  desconectes de las banalidades diarias, aislado del bullicio cotidiano, con un espacio elegante y perfectamente ubicado para disfrutar de un amanecer con  el sonido de las olas, un sunset pintado de colores que solo la Región Estrella puede ofrecer o una meditación en la misma playa, ya que el condominio cuenta con acceso directo a la playa, ¡Tú decides!


Este es uno de los 02 departamentos con los que contamos para el deleite de nuestros huéspedes. 

El condominio cuenta con la piscina más grande La Herradura, donde podrán disfrutar niños y adultos, además de quinchos, área de juegos, a pasos de supermercados, estación de servicios, pueblito La Herradura,  y salida directa a la carretera.

Locomoción colectiva a la salida del edificio y en auto llegarás en pocos minutos al centro de Coquimbo y a La Serena.

Qué ofrecemos:

Acceso con cerradura electrónica de tarjeta y/o clave numérica. Olvídate de las llaves cuando vayas a la playa!!

*Red WiFi y acceso GRATUITO a cuentas:
1.- Netflix 
2.- Prime Video
3.- Disney Plus
5.- HBO+

-Dormitorios-
Habitación principal con cama king,  cobertor, almohada y una frazada. Closet espacioso con caja fuerte, TV de 50"", baño privado y salida directa al balcón.
Segunda Habitación con 03 camas, 01 de dos plazas, 01 de Plaza y media y 01 de plaza, además cuenta con cobertor y frazada.

* Se incluyen en el servicio, toallas y sábanas.

-Comedor y sala de estar-
Comedor para cuatro personas, sofá cama, dos pouf, dos taburetes y Televisión Smart Tv de 50"" de última generación junto a un Sistema de Audio 5.1 Surround.

-Cocina-
Cuenta con refrigerador, cafetera, tostadora, microondas, horno y cocina eléctricos, hervidor, ollas, vajilla, vasos, copas, etc. Además de una lavadora con secadora.

-Baño-
Cuenta con dos baños, ambos con ducha y lavamanos.
Papel higiénico y una reposición.

* Se solicita favor respectar el reglamento interno del condominio, el que regula el correcto uso de las áreas comunes y piscina.

* No fumar en el interior del departamento.

* Evitar actividades ruidosas como fiestas en el interior del departamento. Por favor sea respetuoso con los demás residentes.

* El departamento esta pensado y equipado para 4 personas, no obstante, previo aviso,  no hay problema con admitir a más personas.

-Registro de entrada / salida-
*Check-in desde 15:00 hrs a 18:00 hrs (sujeto a mutuo acuerdo)
*Check-out 12:00 hrs.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.97,29,Paula,09-2021,https://www.airbnb.cl/rooms/52276740?adults=1&children=0&infants=0&pets=0&check_in=2023-03-07&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
3,Hermoso Depto Jardin del Mar con Vista Libre,Vivienda rentada entero,Coquimbo,Chile,6,5,3, Habitación,2,privado,110.0,-29.9434,-71.28899,"https://maps.google.com/maps?ll=-29.9434,-71.28899&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento espacioso totalmente equipado con vista privilegiada primera línea de la avenida costanera de Coquimbo.

Estacionamiento interior y seguridad las 24 horas.

Terraza del departamento cerrada vista libre.

A pasos de Casino de juegos, restaurantes, etc.",['Acceso a la playa'],4.75,4,Mauricio,08-2018,https://www.airbnb.cl/rooms/599881796956945911?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
4,Cómodo departamento Laguna del Mar,Vivienda rentada entero,La Serena,Coquimbo,6,5,3, Habitación,2,privado,70.0,-29.90181,-71.27129,"https://maps.google.com/maps?ll=-29.90181,-71.27129&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento de 110 m2 totales, hermoso amoblado y bien iluminado, cortinas black out en todo el departamento. Posee internet Wifi y 2 televisores Smart TV 4K (75 y 50 pulgadas). El complejo se encuentra frente al mar y tiene en su totalidad 6 piscinas y laguna con posibilidad de navegar en kayak gratuitamente.

El espacio
Comode Sofa para 6 personas donde podrán disfrutar de excelente películas frente al mar en una pantalla de 75 pulgadas con home theater.","['Acceso a la playa', 'Frente a la playa']",4.62,45,Mario,07-2018,https://www.airbnb.cl/rooms/40914941?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
5,"Puerto Velero, Departamento frente al océano.",Condo entero,Coquimbo,Región de Coquimbo,6,5,3, Habitación,3,privado,160.0,-30.24542,-71.47066,"https://maps.google.com/maps?ll=-30.24542,-71.47066&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Amplio departamento en 1° linea frente al mar,  de  un completo condominio de los mas hermosos de la bahia de Tongoy; Jardines, piscinas de agua dulce y de mar, centro comercial,  actividades deportivas y artísticas para niños y adultos (meses de verano), restaurantes en la playa de reconocida calidad, estacionamiento náutico, canchas de golf, tenis y futboll, zona barbeque acogido por la naturaleza. Jacuzzi y piscina temperada con previa reserva (costo adicional), acceso privado a la playa.","['Acceso a la playa', 'Frente a la playa']",4.60,15,Karime,04-2011,https://www.airbnb.cl/rooms/35842325?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
6,Departamento con vista al mar (Puerta Del Mar),Condo entero,Coquimbo,Chile,4,3,2, Habitación,2,privado,42.0,-29.89879,-71.2699,"https://maps.google.com/maps?ll=-29.89879,-71.2699&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El edificio cuenta con piscina, sector de acondicionamiento físico y zona para asados con dos quinchos. El depto fue diseñado especialmente para una excelente experiencia. Incluye: escritorio como estación de trabajo, lavadora, 1 televisor smart, 1 televisor QLED 50” de última generación en living, parrilla eléctrica,muebles y camas de excelente calidad. Sábanas de 300 hilos, sandwichera,cafetera nespresso, juguera, hervidor, microondas, refrigerador, entre otros. No se acepta fumar al interior.


Todo el departamento y con pago extra a la comunidad áreas comunes como quincho",['Acceso a la playa'],4.71,14,Felipe,04-2015,https://www.airbnb.cl/rooms/47452794?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
7,La Serena Bella 5╠▬╕ 6☺ Full,Condo entero,La Serena,Chile,6,5,3, Habitación,2,privado,55.0,-29.90619,-71.24251,"https://maps.google.com/maps?ll=-29.90619,-71.24251&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Acogedor alojamiento cercano a: Playas, monumentos, museos, casco histórico, restaurantes y mall,  cuenta con todo y cada uno de los detalles para hacer placentera su estadía , lo esperamos.

El espacio
Se encuentra a un costado de Av. Fco. de Aguirre, principal avenida de La Serena a 1 km del Faro y la misma distancia del Centro de la Ciudad",['Cocina'],4.87,30,Teresa,11-2018,https://www.airbnb.cl/rooms/30264267?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
8,"Departamento frente al mar, estacionamiento gratis",Apartamento con servicios incluidos entero,La Serena,Coquimbo,6,6,2, Habitación,2,privado,70.0,-29.91545,-71.27556,"https://maps.google.com/maps?ll=-29.91545,-71.27556&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Condominio único con piscinas con olas en la cuarta región . 

El departamento cuenta con 2 Dormitorios  1 suit con baño y otra con baño afuera de la pieza. Ambas camas de 2 pozas con ropa de cama de hotel muy cómodas, un colchón inflable que se llena en 2 min de manera automática. Un sofá cama en el living (2P)

Contarás con una limpieza excepcional ( sanitizamos con cloro cuaternario y lysofol , aspiramos y eliminamos polvo ), ropa de cama y toallas incluidas 

Todos los servicios incluidos !","['Acceso a playa Público o compartido', 'Frente a la playa']",4.64,70,Diego,07-2021,https://www.airbnb.cl/rooms/52619673?adults=1&children=0&infants=0&pets=0&check_in=2023-03-22&check_out=2023-03-27&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
9,"aire acondicionado, piscina temperada orilla playa",Vivienda rentada entero,La Serena,Coquimbo,5,5,2, Habitación,2,privado,77.391,-29.916,-71.275,"https://maps.google.com/maps?ll=-29.916,-71.275&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Aire Acondicionado para las noches frías y noches cálidas.
Todos los espacios comunes habilitado. 
Departamento  nuevo a orilla de la playa. 
Internet Fibra Óptica 300 Megas. (ideal para tele-trabajo)
Piscina temperada, piscina exterior con y sin olas,  jacuzzi, spa, sala multiuso, gimnasio,  sauna, sala de juegos y sala de cine.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.85,46,Esteban,01-2018,https://www.airbnb.cl/rooms/22831900?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
10,Depto Marina Horizonte II Casino Enjoy 3D y 2B,Condo entero,Coquimbo,Región de Coquimbo,6,4,3, Habitación,2,privado,80.0,-29.94558,-71.2867,"https://maps.google.com/maps?ll=-29.94558,-71.2867&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Depto de 78 mts 2
 3 dormitorios 2 de ellos con camas de 2 plazas y el tercero con 2 camas de 1 plaza 2 baños, cocina independiente.
 Full equipado (incluye toallas, sábanas blancas, shampoo, jabón, secador de pelo.) 
2 TV de 48” con Internet cable, Netflix. 
CDF HD Premiun
165- Standard 
855-HD
Con malla de protección en todos los ventanales.
Ascensor, Lavandería, conserjería las 24hrs, estacionamiento privado, piscina. 
Ubicado costado del Casino Enjoy, paso directo a la avenida del Mar.


El espacio es fantástico para una escapada cerca de casa, como alternativa para trabajar en remoto o para familias.
Cuenta con Wife, Internet, cable.

 Actualice mi sistema de preparación de mi Departamento, para recibir a mis Huéspedes de acuerdo proceso de limpieza avanzada en 5 pasos de Airbnb, basado en el manual de limpieza de Airbnb desarrollado en colaboración con expertos.

Estos son algunos aspectos destacados:

Desinfecto las superficies de contacto frecuente, entre ellas, las perillas de las puertas.
Uso productos y desinfectantes homologados por las autoridades sanitarias internacionales y me protejo mientras limpio para evitar la contaminación cruzada.
Limpio todas las habitaciones siguiendo las listas de tareas específicas para cada una de ellas.
Proporciono productos de limpieza adicionales por si necesitas limpiar durante la estancia.
Cumplo con las leyes locales, incluidas todas las pautas de seguridad y de limpieza.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.81,48,Gloria,07-2019,https://www.airbnb.cl/rooms/36732335?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
11,Hermoso Depto Jardín del Mar Frente a la Playa,Vivienda rentada entero,Coquimbo,Chile,4,3,2, Habitación,2,privado,65.0,-29.94556,-71.29095,"https://maps.google.com/maps?ll=-29.94556,-71.29095&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento frente a la playa de Peñuelas en Avenida Costanera.

Totalmente equipado cuenta con estacionamiento interior y seguridad las 24 horas.

Apto para mascotas de tamaño pequeño.",['Cocina'],,,Mauricio,08-2018,https://www.airbnb.cl/rooms/599891707443229149?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-09&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
12,El mejor departamento con piscinas,Vivienda rentada entero,La Serena,Coquimbo,5,4,2, Habitación,2,privado,63.073,-29.94039,-71.28515,"https://maps.google.com/maps?ll=-29.94039,-71.28515&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Vive tus vacaciones inolvidables en este departamento único y familiar.
El departamento se encuentra en la mejor ubicación de la serena, a pasos  de la playa, del casino de juegos enjoy y de los principales restaurants de la región.

El espacio
Hermoso departamento moderno frente al mar, con amplia terraza y hermosas piscinas !!",['Acceso a la playa'],5.0,17,Jorge,09-2022,https://www.airbnb.cl/rooms/710797245704393309?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
13,"departamento moderno, vista al mar desde terraza.",Condo entero,La Serena,Coquimbo,4,3,2, Habitación,2,privado,45.0,-29.89986,-71.26875,"https://maps.google.com/maps?ll=-29.89986,-71.26875&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate en este espacio tan tranquilo y elegante. departamento equipado de estilo moderno,gozarás de buena conectividad, acceso cercano a supermercados, buena vista desde terraza",['Cocina'],,,Bárbara,07-2016,https://www.airbnb.cl/rooms/620080616632805794?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=05ab68d0-2b21-46f2-94ea-0a6f01b6f8a4
