,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Casa con Piscina privada Alma Del Elqui,Casa de campo entero,La Serena,Región de Coquimbo,8,6,3, Habitación,2,privado,130.0,-30.0203,-70.5248,"https://maps.google.com/maps?ll=-30.0203,-70.5248&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa Alma del Elqui, Está ubicado antes de llegar a Paihuano Pueblo, inserto en medio del Valle, en ambiente rústico con maderas nobles y muros de piedras natural del mismo valle de Elqui, las sentirás cargadas de pura energía positiva, para que te encuentres contigo mismo, es un paraíso inspirador, especial para compartir en familia, seres queridos y enseñarles a tus hijos sobre las constelaciones en las noches estrelladas.


Es una casa con piscina de uso exclusivo para los huéspedes, 
Es un espacio verde en contraste con el marrón de los cerros y el azul del cielo. una imagen perfecta para guardar en su memoria.",['Cocina'],4.73,86,Claudio Contreras,12-2015,https://www.airbnb.cl/rooms/21867642?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-09&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
1,Casa valle La serena/valle del elqui,Alojamiento entero,La Serena,Coquimbo,6,4,3, Habitación,2,privado,95.0,-29.93906,-71.1474,"https://maps.google.com/maps?ll=-29.93906,-71.1474&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casavalle, es una casa aislada para una sola familia, ubicada en La serena camino al valle del elqui, a 15 minutos en auto de la avenida del mar, 5 del aeropuerto y 40 de Vicuña.
Dentro de un condominio, con portón eléctrico, y en un lugar privilegiado, a la mano de la ciudad pero con la desconexión y el relajo Del Valle del elqui.

Un ambiente de descanso, conexión con la naturaleza, ideal para familias.
Disfruta  de las instalaciones de casavalle, piscina natural, Hot tub, parrilla y fogón.


A mano de la ciudad pero con la desconexión y relajo Del Valle del Elqui, tendrás relajo, descanso y diversión en un lugar diseñado y pensando solo para tu familia. 
Cada

Casa aislada, con decoración limpia y moderna, cocina completamente equipada,
Ropa de cama y toallas de baño incluidos.
Wifi, Tv satelital, áreas de descanso 
A orillas del Río Elqui",['Vista al patio'],4.88,41,Diana,12-2020,https://www.airbnb.cl/rooms/47421114?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
2,Casa grande y acogedora,Alojamiento entero,Coquimbo,Chile,9,7,5, Habitación,3,privado,125.0,-30.2804,-71.5018,"https://maps.google.com/maps?ll=-30.2804,-71.5018&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desconecta de tus preocupaciones en este espacio tan amplio y sereno. Con linda vista a Tongoy y al paisaje del norte, con un cielo impactante y un silencio maravilloso. La playa esta muy cerca y el clima siempre acompaña.

Otros aspectos a destacar
Tenemos opción de arriendo de jacuzzi por días.",['Acceso la playa Público o compartido'],5.0,6,Karina,02-2019,https://www.airbnb.cl/rooms/676974841375185230?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
3,Casa de Playa Huentelauquén,Alojamiento entero,Huentaleuquen,Región de Coquimbo,12,11,4, Habitación,3,privado,220.0,-31.529,-71.5714,"https://maps.google.com/maps?ll=-31.529,-71.5714&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa de 160 m2 con 4 dormitorio y 3 baños, con 160 m2 de amplias terrazas con una vista increíble.

Ubicada en el sector B de la Comunidad Agrícola Huentelauquen, zona de alto interés ecológico y uno de los 16 sitios Ramsar existentes en Chile.

La casa se encuentra 500 mts al norte de la playa el Peñon, y con vista y bajada directa a quebrada los Parados.

Arquitectura de Dumay Arquitectos, nominada a Building of the Year 2021 (Archdaily.com)


Los dormitorios se encuentras distribuidos en 2 zonas, separados por el espacio común de living/comedor/cocina. Cada zona cuenta con un dormitorio principal con cama king y baños, lo que permite comodamente acoger a 2 familias.
 
La casa esta habilitada para teletrabajo con escritorios en 2 de sus dormitorios y buena señal 4G de varias compañías (funciona bien Entel, Wom y Movistar)","['Acceso a la playa', 'Frente a la playa']",5.0,16,Felipe,01-2016,https://www.airbnb.cl/rooms/29832434?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
4,"Agradable Casa Condominio Aguadulce, Huentelauquén",Alojamiento entero,Angostura,Coquimbo,8,6,3, Habitación,2,privado,205.0,-31.52279,-71.55178,"https://maps.google.com/maps?ll=-31.52279,-71.55178&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse. La casa está cerca de la playa, accesible caminando. El condominio tiene lindos senderos, rambla costera, dunas y una caleta (Puerto Manso). Cuenta, además con juegos infantiles, 2 canchas de fútbol y 5 de tenis, que están a dos minutos caminando desde la casa. Es un lugar ideal para realizar caminatas, andar en bicicleta y disfrutar de la naturaleza.


La casa cuenta con living, comedor, cocina integrados con salida a una terraza amplia con vista al mar y a un espacio trasero ideal para hacer asados y fogatas, relajarse y mirar las estrellas. En este espacio hay una mesa amplia, parrilla, sillas de playa, banquetas y fogón. 

El dormitorio principal tiene una cama king, baño privado y salida a terraza con sillas adirondack y una pequeña mesa. 

En el otro extremo de la casa hay dos dormitorios que comparten un baño. Uno tiene un camarote con dos camas y el otro, más amplio, cuenta con una cama matrimonial, un camarote con dos camas y un escritorio. 

Todos los dormitorios poseen amplios closets. 

Además, la casa cuenta con una bodega donde se encuentra la lavadora.",['Acceso a la playa'],4.92,13,Macarena,07-2016,https://www.airbnb.cl/rooms/53480974?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
5,"Casa de Playa, Ensenada (Totoralillo), amplia vista al mar, playa privada condominio",Cabaña entero,Los Vilos,Coquimbo,6,4,3, Habitación,2,privado,175.0,-32.00269,-71.51799,"https://maps.google.com/maps?ll=-32.00269,-71.51799&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Amplia casa de playa, ubicada en Ensenada, en la bahía de Totoralillo.
Emplazada en altura, posee vista panorámica al mar desde todas sus habitaciones, living, comedor y terraza. Además, cuenta con piscina propia.
Es parte de un condominio con acceso remoto, un entorno muy tranquilo y una linda playa privada.
A 213km de Santiago, por la ruta 5, cerca de Pichidangui, Valle Quilimarí, Los Vilos, Chigualoco y Huentelauquén. Gastronomía criolla del mar, paseos, deportes náuticos... Imperdible!


Habitaciones con techos de 3 metros de altura, otorgan una cómoda sensación de amplitud. Revestidas en madera, con un suave albayalde en tono claro.
Todas sus ventanas son termopanel y permiten un ambiente seco dentro de la casa.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.75,12,Nicolás,12-2015,https://www.airbnb.cl/rooms/51729708?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
6,"Casa Luz. EN LA PLAYA. Las Mostazas, Guanaqueros",Alojamiento entero,Coquimbo,Chile,8,7,3, Habitación,"3,5",privado,275.0,-30.18138,-71.39205,"https://maps.google.com/maps?ll=-30.18138,-71.39205&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Una casa preciosa,  hecha con mucho amor, en la playa misma, patitas en la arena. A 50 pasos del mar. Un lugar tranquilo, maravilloso, de conexión con la naturaleza. Dan ganas de quedarse para siempre :)

Ecológica, bien aislada, full eléctrica, con paneles solares y reutilización de aguas para el jardín. 

Esta dentro del condominio Las Mostazas. En una playa increíble. A 10 mins en auto de Guanaqueros, 20 de Tongoy y 45 de la serena. Llegan las compras del Jumbo a la puerta de la casa.


La casa tiene 3 piezas ricas, cada una con su baño. Más un baño de servicio o de playa y parrilla. Tiene un espacio común grande con una barra y un comedor grande también. Una rica y amplia terraza con parrilla, fogón, estar reposeras y comedor exteriores. 

Hay en la parte de abajo del jardín una zona de fogata, también con parrilla y mesón para hacer un asado mas acampado. 

Dejamos siempre 2 stand up paddle y salvavidas de distintos tamaños para salir a remar por el mar. Una experiencia preciosa.

Hay también para el fin del día, y con la
idea de cuidar el agua, una ducha playera, justo antes de la subida a la casa, para bañarse rápido y sacarse la sal y arena antes de subir.","['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,15,Camila,05-2014,https://www.airbnb.cl/rooms/53001224?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
7,Casa campo con piscina y tinaja,Alojamiento entero,Coquimbo,Chile,10,8,4, Habitación,"2,5",privado,94.5,-30.06,-71.2537,"https://maps.google.com/maps?ll=-30.06,-71.2537&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Lleva a toda la familia a este fantástico lugar con muchas zonas para disfrutar de unos días de relajo .,['Vista a las montañas'],4.83,6,Enrique,11-2020,https://www.airbnb.cl/rooms/792865932033552118?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
8,Cabaña rustica moderna frente al mar.,Cabaña entero,La Ligua,Valparaíso,7,6,3, Habitación,1,privado,76.0,-32.28273,-71.47133,"https://maps.google.com/maps?ll=-32.28273,-71.47133&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Maravillosa cabaña rustica frente al mar. Ideal para familias que buscan tranquilidad. En un espacio totalmente seguro, ideal para descansar.

Otros aspectos a destacar
Por protocolos covid la cabaña no cuenta con toallas, como medida preventiva te recomendamos traer las tuyas. Además tiene un suministro 1.000 litros de agua, en caso de necesitar la recarga extra, tiene un valor de $10.000.
La tinaja ( hot tub) es un servicio adicional, no está incluida dentro del valor de la cabaña.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.81,64,Jazmin,07-2021,https://www.airbnb.cl/rooms/51299856?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
9,Casa playa orilla de mar,Alojamiento entero,La Hacienda,Coquimbo,8,8,3, Habitación,2,privado,380.0,-30.12873,-71.37089,"https://maps.google.com/maps?ll=-30.12873,-71.37089&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espectacular casa en primera linea en playa morrillos. Tiene 3D y 2B, con piscina de 20m de largo

El espacio
Amplia casa de 1 piso  de construccion sólida en 1 línea al mar...con terraza y piscina...sobre las dunas.",['Acceso a la playa'],,,Jose,07-2022,https://www.airbnb.cl/rooms/805134209681196232?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=73bffcad-f242-41d4-b421-ff55f0360a49
