,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Promoción descuento 30% y 10% al valor de estadía.,Vivienda rentada entero,Ovalle,5,4,3, Habitación,2,privado,50.0,-30.61497,-71.2079,"https://maps.google.com/maps?ll=-30.61497,-71.2079&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El departamento está ubicado en un barrio tranquilo rodeado de poblaciones de clase media y alta, Pequeñas plazitas y otros condominios.","Cómodo y amplio departamento, ubicado en un segundo piso, en el condominio Ciudad del Encanto, con seguridad las 24 horas. Cuenta con estacionamiento, servicios de wi fi  fibra óptica y TV cable, además de locomoción a la puerta y cercanía a supermercado Santa Isabel y farmacia cruz verde.

El espacio
El departamento cuenta con 3 dormitorios, 2 baños, lavadora. Internet fibra y tv cable. Está ubicado en segunfo piso, tiene terraza con vista a una plazita.",['Vista al horizonte de la ciudad'],4.70,10,Nilsa Soledad,12-2020,https://www.airbnb.cl/rooms/47508426?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-20&previous_page_section_name=1000
1,Hermoso departamento full en primera línea,Vivienda rentada entero,Coquimbo,6,5,3, Habitación,2,privado,60.0,-29.98223,-71.35088,"https://maps.google.com/maps?ll=-29.98223,-71.35088&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Relájate con toda la familia en este tranquilo lugar para quedarse.,"['Acceso a playa Público o compartido', 'Frente a la playa']",4.94,16,Marcos Antonio,06-2022,https://www.airbnb.cl/rooms/646579203332811867?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-19&previous_page_section_name=1000
2,Departamento La Serena frente a la playa y Enjoy,Apartamento con servicios incluidos entero,Coquimbo,6,5,3, Habitación,2,privado,100.0,-29.94517,-71.29044,"https://maps.google.com/maps?ll=-29.94517,-71.29044&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Frente al mar,  primera línea de la playa,  al lado del casino Enjoy. Vista directa al mar.
Edificio con todas las comodidades,  piscinas, gimnasio, lavandería, portería 24 horas, estacionamiento cubierto. A pocos pasos de los mejores restaurantes, minimarkets, ciclovía y a 20 minutos del aeropuerto de Coquimbo.
Departamento completamente equipado,  con 3 habitaciones,  para 6 personas. Cuenta con tv por cable, internet, cocina equipada, jacuzzi en alcoba principal, ropa de cama y toallas.


El departamento tiene 100m2, cuenta con 3 habitaciones, la alcoba principal es de gran tamaño, con jacuzzi. La segunda y tercera habitación cada una tiene dos camas plaza y media.  La terraza tiene vista directa al mar, con mesa y silla de comedor.","['Acceso a la playa', 'Frente a la playa']",4.73,45,Nohelia,09-2018,https://www.airbnb.cl/rooms/53121256?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000
3,Depto con hermosa vista al mar,Vivienda rentada entero,Coquimbo,6,5,3, Habitación,2,privado,110.0,-29.96001,-71.31053,"https://maps.google.com/maps?ll=-29.96001,-71.31053&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Cuenta con salida a la costanera donde se encuentran diversos restaurantes, a menos de 15 min del Casino Enjoy Coquimbo, se encuentra el Mallplaza La Serena y supermercado","Disfruta en este maravilloso departamento amplio y full equipado. Ideal para familias que gustan relajarse y compartir.
Con una vista directa al mar y unos atardeceres con increíble colores
Céntrico y a pasos del casino enjoy Coquimbo.

El espacio
Full equipado para 5 o 6 personas. Tiene un dormitorio principal con baño en suite y balcón que conecta también al Living. Demás habitaciones cuentan con dos camas, amplios closet y vista. Cuenta con un estacionamiento.",['Acceso a la playa'],,,Margarita,11-2021,https://www.airbnb.cl/rooms/770402773942046023?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-27&previous_page_section_name=1000
4,Departamento cerca del Mar,Condo entero,La Serena,5,4,3, Habitación,2,privado,60.0,-29.8922,-71.2509,"https://maps.google.com/maps?ll=-29.8922,-71.2509&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Te divertirás mucho en este cómodo lugar para quedarte junto a amigos o familia.
Departamento ubicado en Condominio en zona residencial de La Serena, cercano a avenidas y sectores turísticos principales. Además cuenta en sus alrededores con supermecado, gasolineras, plazas y parques.

Número de permiso
979608613",['Acceso a la playa'],5.0,4,Daniela Veronica,09-2017,https://www.airbnb.cl/rooms/782436679265161188?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-24&previous_page_section_name=1000
5,"Departamento Frente al Mar, 3 piezas, 2 baños.",Vivienda rentada entero,Coquimbo,6,5,3, Habitación,2,privado,41.8,-29.95829,-71.3096,"https://maps.google.com/maps?ll=-29.95829,-71.3096&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento Nuevo, frente al Mar, 3 Habitaciones, 2 baños, Piso 2, bonita vista a la playa, Coquimbo  y La Serena. 
Amplio, estacionamiento, gimnasio",['Cocina'],4.93,15,Rodrigo,12-2016,https://www.airbnb.cl/rooms/654554114275861971?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000
6,Cómodo Departamento a pasos de la Playa,Vivienda rentada entero,La Serena,6,5,3, Habitación,2,privado,45.0,-29.9098,-71.26836,"https://maps.google.com/maps?ll=-29.9098,-71.26836&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Cerca a la Playa y Faro Monumental,"Luminoso y amplio departamento. Segundo piso en condominio. 3 habitaciones. 2 baños (principal en suite). Living comedor. Cocina. Balcón. TV Cable. Wifi. Lavadora-Secadora. Estacionamiento propio. Seguridad 24 horas. PISCINA. Salón de eventos y quincho. Ocupación máxima 6 personas. Vista al mar desde la Azotea. Se encuentra a una cuadra de la playa, Faro Monumental y avenida del mar, a cuadras del mall puertas del mar, supermercados y el centro de la ciudad.",['Cocina'],4.73,81,Adriana Y Alexis,07-2019,https://www.airbnb.cl/rooms/39951288?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
7,Hermoso departamento primera línea con piscina,Condo entero,La Serena,7,5,3, Habitación,2,privado,80.0,-29.91045,-71.27451,"https://maps.google.com/maps?ll=-29.91045,-71.27451&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso y acogedor departamento a pasos de Av. del Mar.
Equipado para 7 personas, cómodas camas, ideal para descansar, hermosa decoración, un departamento ideal para ir en familia.
Guardias las 24 hrs.
Buenisima ubicación con hermosa vista a la puesta de sol, a una cuadra del faro restaurantes, pub, artesanía, juegos para niños y escuela de surf.
Condominio con normas de convivencia y protocolo de uso de piscina por virus covid-19 para una estadía tranquila ideal para disfrutar en familia.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.89,9,Natalia,06-2019,https://www.airbnb.cl/rooms/703599246772926361?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000
8,Laguna del Mar Relajo Total.....,Vivienda rentada entero,La Serena,6,5,3, Habitación,"2,5",privado,145.0,-29.8998,-71.2699,"https://maps.google.com/maps?ll=-29.8998,-71.2699&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Cerca esta el Supermercado Lider, Mall , Pasteleria CAPRI y nuestro lindo Faro.","Lindo Dpto. muy cómodo con vista a la laguna y al mar.  Ideal para familias de 4 a 6 personas
Cuenta con wifi propio, TV cable premium y equipo de música.

Laguna navegable donde pueden usar kayak gratuitos, 5 piscinas y playa privada, con cafetería y Gelatería.

Ademas existe circuito de trote, cancha de tennis y acceso directo a la playa.

El Edificio dispone lavandería y estacionamiento privado.


Ideal para familias con niños, recién casados para celebrar su luna de miel y para adultos mayor.
La playa de la laguna y piscinas cuenta con reposeras y quitasoles sin costo.","['Acceso a la playa', 'Frente a la playa']",4.60,15,Anita,08-2017,https://www.airbnb.cl/rooms/31855588?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000
9,Departamento Primera linea Los Molles,Condo entero,Los Molles,6,5,3, Habitación,2,privado,81.0,-32.23712,-71.51074,"https://maps.google.com/maps?ll=-32.23712,-71.51074&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Restaurantes, supermercados, artesanías, caleta de pescadores, parque nacional Puquen","Departamento a orillas del mar, ideal para salir a caminar, nadar, bucear, surf-ear. Cercano a Restaurantes Pub, supermercados, ferias artesanales.
Ideal para olvidarse de manejar.
Cercano a parque nacional Puquen.
Cuenta con Piscina, jacuzzi, juegos infantiles, taca- tacas  Quinchos junto area de piscina. Cuenta con parrilla a gas, terraza cerrada y muebles de terraza


Piscina, quincho, juegos infantiles, parrilla gas, terraza serrada con termopanel","['Acceso a la playa', 'Frente a la playa']",4.86,60,Renato,01-2018,https://www.airbnb.cl/rooms/40262981?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
