,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,LAS TACAS. 1a línea. Muy equipado. WiFi.,Condo entero,Coquimbo,Chile,8,7,3, Habitación,3,privado,195.0,-30.08241,-71.37063,"https://maps.google.com/maps?ll=-30.08241,-71.37063&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espectacular dpto, 1a linea, 1er piso (terraza de mayor tamaño y seguridad). Vista preciosa de la playa. Muy bien equipado para 8 personas.
WiFi y TV cable.

El espacio
Departamento en 1a línea de playa, en excelente estado, vista maravillosa de la playa. Terraza de mayor tamaño por ser 1er piso. Muy bien equipado para 8 personas.
Hay cafetera Nespresso, lavadora/secadora, lavavajillas, parrilla a gas. toallas de baño, sábanas, Wi-Fi, TV cable, termopaneles.

PARA RESERVAS DE PERIODOS DE VACACIONES ESCOLARES, CONSULTAR",['Vista a la bahía'],4.83,23,Rodrigo,12-2015,https://www.airbnb.cl/rooms/34155544?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
1,Espectacular Depto con enorme jardín y vista,Vivienda rentada entero,Puerto Velero,Coquimbo,6,7,4, Habitación,3,privado,200.0,-30.237,-71.47854,"https://maps.google.com/maps?ll=-30.237,-71.47854&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este departamento cuenta con amplio espacio de esparcimiento y privacidad para sus ocupantes. 3 baños equipados con ducha, 4 habitaciones, cocina con full equipamiento, lavavajillas, lavarropas y secadora. 
El departamento cuenta con living cómodo, espacioso y acogedor. El comedor cuenta con amplia y elegante mesa de piedra. 
La terraza da a un enorme jardín y a una asombrosa vista a la Bahía de Tongoy.

Por 35mil extra al día puedes contratar los servicios de cocinera y asesora del hogar.


El departamento está amoblado con motivos marítimos y se encuentra a una distancia equidistante entre la playa y la piscina de mar.",['Vista a la bahía'],4.79,19,Fran,05-2012,https://www.airbnb.cl/rooms/574678466386909984?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
2,Las Tacas - Arriendo depto. Vista al Mar- Coquimbo,Vivienda rentada entero,Coquimbo,Región de Coquimbo,8,7,3, Habitación,2,privado,168.0,-30.08489,-71.37271,"https://maps.google.com/maps?ll=-30.08489,-71.37271&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en Las Tacas para 8 personas a 150 mts de la playa , con una vista privilegiada al mar y la bahía. Totalmente equipado. 3 dormitorios, principal en suite, 2 baños, Terraza.

Accesos controlados, piscina, áreas verdes, estupenda playa, minimarket, pescaderia, restaurant, canchas de Tenis y Paddle, Quincho para asados, escuela de surf y buceo, etc.
Senderos para pasear, trotar, andar en bicicleta


Las Tacas esta ubicado a 15 km al sur de Coquimbo. Es un balneario que permite muchas alternativas diferentes tanto en la playa como deportivas, además de su cercanía a diferentes puntos atractivos de la IV Region, como La Serena, El valle de Elqui, Punta de Choros, Parque Fray Jorge, etc. 
Cuenta con un completo equipamiento, servicios y  seguridad que dan tranquilidad y entretención a toda la familia.",['Vista a la bahía'],5.0,39,Manuel,12-2015,https://www.airbnb.cl/rooms/21726892?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
3,★ Primer Piso Primera Línea al lado de la Playa! ★,Condo entero,Puerto Velero,Coquimbo,8,7,3, Habitación,2,privado,106.732,-30.2408,-71.4765,"https://maps.google.com/maps?ll=-30.2408,-71.4765&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Probablemente el mejor (o uno de los mejores) departamento en todo Puerto Velero. La mejor ubicación, Primera Línea y Primer Piso! A menos de 50 metros de la playa con bajada directa, la mejor vista,  amplio jardín privado, terraza, hamaca, reposeras. Departamento amplio y equipado para disfrutar de unas vacaciones inolvidables. Sencillamente un estándar superior a otros departamentos de Puerto Velero!


✓Exclusivo departamento ✓ Primer piso ✓Primera Línea ✓La mejor vista despejada ✓Jardín privado amplio ✓Acceso directo a la playa a pasos de distancia ✓Completamente remodelado y equipado ✓ Espacioso living comedor, cocina, terraza ✓Todas las habitaciones incluyendo cocina con vista al mar, la playa Socos y la península de Tongoy ✓Cuenta con 3 dormitorios y 2 baños ✓No hay camas en comedor, living ni sofá-camas ✓Estacionamiento privado con toldo incluido ✓Disfrutarás del departamento completo.

✓Reposeras ✓Hamaca ✓Mesa de terraza ✓Wifi gratuito ✓2 Smart TV's LED con TV-Cable ✓Máquina Nespresso ✓3 Estufas Eléctricas ✓Ventanas Termopanel ✓Cocina amplia y equipada ✓Lava Vajillas ✓Horno eléctrico ✓Microondas ✓Lavadora/Secadora  ✓Plancha ✓Secador de pelo.

SIN CARGO ""TARIFA POR SERVICIO"": A diferencia de otras publicaciones nosotros no cobramos ""Tarifa por servicio"". Te invitamos a comparar el costo total.",['Vista al mar'],4.82,17,Daniel,11-2017,https://www.airbnb.cl/rooms/48301966?adults=1&children=0&infants=0&pets=0&check_in=2023-04-16&check_out=2023-04-23&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
4,Primera Línea Dúplex / 2 Estacionamientos,Vivienda rentada entero,Puerto Velero,Coquimbo,8,6,3, Habitación,3,privado,257.0,-30.2365,-71.4779,"https://maps.google.com/maps?ll=-30.2365,-71.4779&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Un lugar perfecto para descansar y vacacionar en un condominio tranquilo , familiar y seguro . 
 En primera línea con hermosas vista al mar y a Tongoy , hermosos jardines , piscinas , canchas de tenis , sector de parrillas , supermercado , SPA, marina , restaurantes , funicular  a la playa, canchas de fútbol, pádel , campo de golf .... y más.

Departamento muy bien equipado y con disponibilidad de dos estacionamientos .",['Vista al océano'],,,Rossana,01-2016,https://www.airbnb.cl/rooms/779926591564831409?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
5,"Puerto Velero, dpto. 1ra linea, 1er piso.",Vivienda rentada entero,Puerto Velero,Región de Coquimbo,7,7,3, Habitación,3,privado,150.0,-30.2445,-71.478,"https://maps.google.com/maps?ll=-30.2445,-71.478&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento tres dormitorios  para 8 personas.  Esta ubicado en primera linea,  en un primer piso con jardín.  Muy cercano a  la playa y con  vista completamente despejada al mar.

Otros aspectos a destacar
Se cobra limpieza final por 45000 CLP",['Vista al mar'],4.87,39,Paulina,08-2015,https://www.airbnb.cl/rooms/30764546?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
6,"Puerto Velero, primera línea y primer piso",Vivienda rentada entero,Puerto Velero,Coquimbo,8,7,3, Habitación,"2,5",privado,190.0,-30.2432,-71.47343,"https://maps.google.com/maps?ll=-30.2432,-71.47343&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento primer piso, primera linea. Recién remodelado, baños y cocina nuevos y completamente equipados. Capacidad para 8 personas (3 camarotes más una cama matrimonial). Tres dormitorios, dos baños completos y medio baño. Lavadora, lavavajillas, horno eléctrico y microondas. Terraza con living y comedor, vista al mar.",['Vista a la bahía'],4.88,17,Susana,11-2018,https://www.airbnb.cl/rooms/547618862569423981?adults=1&children=0&infants=0&pets=0&check_in=2023-03-15&check_out=2023-03-21&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
7,"Playa Blanca, Tongoy, Coquimbo, La Serena, Chile",Vivienda rentada entero,Playa Blanca,Región de Coquimbo,7,8,3, Habitación,2,privado,200.5,-30.22204,-71.47724,"https://maps.google.com/maps?ll=-30.22204,-71.47724&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este departamento está ubicado en primera linea frente al mar, tiene tres piscinas una de ellas es temperada, jacuzzi común,gimnasio, sauna, cancha de paddle tennis,restaurant y pequeño almacén. 
Espacio de mucha luz, consta de dos terrazas una techada y sobre ella una segunda que está  en lo más alto del edificio donde se puede en observar el paisaje a la redonda. 
Cocina americana para cocinar mirando el mar. 
Livin comedor, dormitorio principal y segundo dormitorio todos con vista al mar.
.


Este departamento que fue mi casa por dos años, es un lugar especial donde encuentras paz, tranquilidad, vida al aire libre. Perdido entre desierto y mar pasé un tiempo importante escibiendo y disfrutando del océano. Deportes náuticos, caminatas a la puesta de sol. Es un lugar que te hace sentirte parte de él desde siempre y para siempre.",['Cocina'],4.71,34,Zorka,05-2018,https://www.airbnb.cl/rooms/24771937?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-09&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
8,Las Tacas Excelente Vista y Primera Linea,Vivienda rentada entero,Coquimbo,Región de Coquimbo,7,5,3, Habitación,2,privado,120.0,-30.08486,-71.37193,"https://maps.google.com/maps?ll=-30.08486,-71.37193&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Resort de Las Tacas es uno de los más importantes que existen en Chile.
Un lugar para disfrutar del relajo y las bondades de la cuarta región.
Una Playa increíble y exclusiva.

El espacio
Resort Las Tacas, cuya playa es un paraíso, podrás disfrutar de una experiencia increíble.",['Vista a la bahía'],4.79,14,Javier,02-2015,https://www.airbnb.cl/rooms/10336321?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-14&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
9,Las Tacas Coquimbo / Departamento para 8 personas,Condo entero,Coquimbo,Chile,8,8,4, Habitación,3,privado,300.0,-30.0868,-71.37212,"https://maps.google.com/maps?ll=-30.0868,-71.37212&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lujoso departamento en condominio Las Tacas Resort. Increíble vista al mar y amplios espacios comunes. Terraza con persianas de vidrio y termo panel en todo el departamento. Equipado para 8 personas, 6 camas individuales y 1 matrimonial. 2 estacionamientos propios  más visitas. Cocina con equipamiento full. Lavadero con lavadora de ropa, secadora de ropa y lava platos.

Otros aspectos a destacar
El departamento se debe entregar en las mismas condiciones que se entrego.",['Cocina'],,,Pedro,07-2016,https://www.airbnb.cl/rooms/41506587?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=319e7769-41fb-4d0c-9def-51fee5386b23
