,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Espectacular casa con una vista inolvidable,Alojamiento entero,Los Vilos,Coquimbo,9,10,3, Habitación,"2,5",privado,170.0,-31.97075,-71.49128,"https://maps.google.com/maps?ll=-31.97075,-71.49128&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"La casa tiene una vista espectacular, con bajada a la playa donde se encuentra una piscina de agua de mar.

El espacio
La casa tiene tv con directv, wifi, y en el
Patio trasero tiene una zona de juego para los niños y un columpio con la mejor vista al
Mar de la zona.",['Acceso a la playa'],4.88,25,Maria Jose,08-2016,https://www.airbnb.cl/rooms/48262071?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
1,"Casa Mediterránea, frente Farito.",Alojamiento entero,Puchuncaví,Región de Valparaíso,8,6,3, Habitación,3,privado,220.0,-32.65053,-71.43854,"https://maps.google.com/maps?ll=-32.65053,-71.43854&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Linda casa recién remodelada en pisos y cocina.
Con una hermosa y despejada vista al mar, ubicada en el sector El Farito, Playa La Caleta, a 130 metros aproximadamente de la playa, restaurantes, cafés , barrio tranquilo, se arrienda solo a familias. A 5 minutos caminando de la  Caleta de pescadores donde se encuentra pescado y mariscos frescos todos los días. A 10 minutos caminando playa Abanico y 20 Playa Blanca.
Ubicación  privilegiada  que permite moverse sin auto dentro del sector.


La casa tiene una linda chimenea para disfrutar la hermosa vista desde la casa en caso de frío o lluvia. Los espacios comunes son abiertos y amplios, la cocina es americana.
Primer Piso: Living-comedor-cocina, dormitorio en suite con 1 cama matrimonial, dormitorio con 2 camas, baño.
Segundo piso: 1 cama matrimonial mas salita de estar en donde hay una cama nido ( se saca otra de abajo), Baño.",['Cocina'],4.71,42,Francisca,05-2016,https://www.airbnb.cl/rooms/29361595?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
2,Zapallar inmejorable Ubicación y Vista al Mar⭐️⭐️⭐️⭐️⭐️,Alojamiento entero,Zapallar,Región de Valparaíso,9,8,3, Habitación,3,privado,109.543,-32.5549,-71.4633,"https://maps.google.com/maps?ll=-32.5549,-71.4633&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"MARZO LA MEJOR ÉPOCA del año en ZAPALLAR
MIRA valor por 1 SEMANA
POCA DISPONIBILIDAD!!
DESCUENTOS DiARIOS, SEMANALES Y MENSUALES
CASA 9 pp WIFI 2 ESTACIONAMIENTOS en CASCO HISTÓRICO
OLVÍDATE del AUTO hasta tu regreso, sal CAMINANDO A LA PLAYA y a TODAS PARTES
ACOGEDORA CASA DE PLAYA CON ORIENTACION NORTE,VISTA a la ISLA SECA, ubicada en tercera línea FRENTE al MAR,a 2 cuadras del MAR BRAVO
a 300mt del CHIRINGUITO y de la Caleta y a 500mt del pueblo
PROHIBIDO FUMAR NO se aceptan MASCOTAS


Está frente a UNA de las bajadas más bonitas a pie a la playa, a 2 cuadras del Mar Bravo,  cuenta con excelente WIFI, ventanas Termopanel, 2 Estacionamientos Privados,  2 Chimeneas, zona de Parrilla, Vista al Mar, una toyotomi láser clean con encendido automático, la cual se entrega llena de parafina, cuando se acaba ese estanque el huésped debe comprar parafina hasta su retiro según su necesidad, cuenta con juego de paletas, quitasol de playa, juego de cachos, juego de naipes, dominó, secador de pelo, Direct TV , Cuna corral para bebes.",['Vista al mar'],4.92,175,Mariana,01-2018,https://www.airbnb.cl/rooms/22648739?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-20&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
3,Casa de diseño a pasos de la playa WIFI,Alojamiento entero,Los Molles,Valparaíso,8,7,3, Habitación,2,privado,121.0,-32.24044,-71.51468,"https://maps.google.com/maps?ll=-32.24044,-71.51468&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Vista panorámica a la playa y el mar, 3 dormitorios, 2 baños, para 8 personas. Gran arquitectura, destacada en publicaciones del ramo. 3 balcones con vista al mar y playa, incluyendo uno donde se pueden hacer asados o cenar. Columpio infantil , hamaca, parrilla. A pasos de la playa y de la Reserva el Puquén. Wifi banda ancha fibra óptica (zoom, teams).  Dos habitaciones con escritorio para teletrabajo. Tv satelital, Android TV y Blu Ray colección de películas. Equipo de audio para películas.


Hermosa casa vista al mar y la playa, 3 dormitorios, 2 baños, capacidad para 8 personas. Dos pisos, en el primero living comedor, terraza, cocina, dos dormitorios y baño. En el segundo, dormitorio con cama doble, terraza, baño en suite y espectacular vista al mar. También en el segundo piso, una terraza principal con vista al mar y a la playa, donde se pueden hacer asados, almorzar o cenar. Casa de gran arquitectura, destacada en libros del ramo y publicaciones de diseño Siete camas, una de dos plazas y seis de una plaza. Adicionalmente hay una cama nido que se puede usar para un niño 
• Columpio infantil en el patio 
• Hamaca en balcón 
• Parrilla 
• Estacionamientos 
• A pasos de la playa y de la Reserva Natural Puquén 
• TV satelital, Android TV y Blu-Ray con colección de películas. Equipo de audio para películas. Con el Android TV se pueden ver servicios de streaming como Netflix o Amazon Prime (el pasajero debe proveer la cuenta de alguna de estas plataformas) 

Wifi banda ancha fibra óptica, ideal para teletrabajar con zoom, meets o teams. Escritorio de trabajo

Hay descuentos por estadías largas 

No fumar dentro de la casa.

Hay dos habitaciones con escritorio y silla para trabajo o estudio remoto. 

Internet wifi fibra óptica.

La mesa fija del comedor es pequeña, apta para cuatro o cinco personas máximo. Adicionalmente hay una mesa armable, con bancas armables, para seis u ocho personas, que se puede disponer en el balcón del primer piso, al interior del living-comedor o en la terraza principal. 

Por protocolos COVID-19, no se proveen tollas ni sábanas, los pasajeros deben traer las propias. 

Se admiten mascotas pero bajo completa responsabilidad de sus dueños. Se debe dar aviso y dejar un depósito de 50 mil pesos por posibles daños.

La casa está justo en la zona segura para tsunamis. Si hay alarma, hay que quedarse en la casa.

Síguenos en nuestra cuenta de IG @casanave_losmolles",['Acceso la playa Público o compartido'],4.91,35,Carmen Gloria,02-2021,https://www.airbnb.cl/rooms/48315175?adults=1&children=0&infants=0&pets=0&check_in=2023-03-14&check_out=2023-03-19&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
4,Casa frente al mar Pichidangui,Alojamiento entero,Pichidangui,Coquimbo Region,9,7,3, Habitación,2,privado,95.0,-32.1472,-71.5301,"https://maps.google.com/maps?ll=-32.1472,-71.5301&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa muy amplia para 10 personas, frente al mar, a 10 minutos caminando a la playa, 2 baños completos, gran cocina, refrigerador, horno microondas, estacionamiento para 3 autos, la mejor vista de la puesta de Sol.
“ Favor no reservar si tiene MASCOTAS , no hay excepciones “

El espacio
Cuenta con un sofá cama para la visita número 10","['Acceso a la playa', 'Frente a la playa']",4.92,49,Fernando,11-2018,https://www.airbnb.cl/rooms/30065145?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
5,Linda casa con vista al mar a pasos de la playa,Alojamiento entero,Zapallar,Valparaíso,10,9,4, Habitación,2,privado,236.667,-32.55783,-71.46683,"https://maps.google.com/maps?ll=-32.55783,-71.46683&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Agradable casa recién remodelada en exclusivo sector de Zapallar. Excelente ubicación, a pasos de la playa, la caleta y la plaza del mar Bravo. Amplia vista al mar!

Ubicada en exclusiva avenida, ideal para dejar el auto y salir a caminar por los senderos en las rocas o por el cerro de la Cruz, todos a pasos de la casa, ideal para ir con niños. 

Ubicada en amplio terreno con espacio para estacionar cómodamente 4 autos.",['Vista al mar'],4.97,30,Patricio,10-2016,https://www.airbnb.cl/rooms/54155303?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-19&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
6,Casa a pasos de la playa 5 personas,Casa adosada entero,La Laguna,Valparaíso,5,3,3, Habitación,2,privado,103.0,-32.6295,-71.4264,"https://maps.google.com/maps?ll=-32.6295,-71.4264&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa a pasos de la playa y comercios, todo caminando. La casa cuenta con quincho y todo lo necesario para una buena estadía en la playa. Casa muy luminosa y con amplios jardines y estacionamientos. 
Hay 3 piezas matrimoniales y 2 baños. Se utiliza el primer piso exclusivamente; máximo 5 personas; segundo piso no esta en uso.",['Acceso a la playa'],,,Francisco,12-2015,https://www.airbnb.cl/rooms/729537946418475572?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
7,"Casa Altavista sector Maitencillo Cachagua, Laguna",Alojamiento entero,La Laguna,Zapallar,10,9,3, Habitación,3,privado,250.0,-32.62358,-71.40084,"https://maps.google.com/maps?ll=-32.62358,-71.40084&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa ideal para desconectarse y descansar en familia. Con una vista panorámica al mar. La casa es nueva, luminosa y muy cómoda. El lugar es tranquilo y campestre. A pocos minutos de las playas de Maitencillo, Cachagua, La Laguna y Zapallar. 
Está ubicada en Altavista un condominio en altura, con lindas vistas, donde se pueden disfrutar de caminatas y paseos en bicicleta. La casa además tiene piscina (sin reja).
Es necesario llegar en auto. Se ubica a 2,5 kms de La Laguna.


La casa está completamente equipada para 10 personas. 
Cuenta con estacionamientos. Tiene parrilla a carbón. 
Si se quisiera se cuenta con una persona a la que se le puede pedir ayuda para la limpieza y cocina y se paga aparte.",['Cocina'],4.96,28,Veronica,07-2016,https://www.airbnb.cl/rooms/29633191?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
8,Maitencillo casa playa,Alojamiento entero,Maitencillo,Región Valparaiso,8,8,4, Habitación,"2,5",privado,121.5,-32.6475,-71.43889,"https://maps.google.com/maps?ll=-32.6475,-71.43889&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa a pasos de playa Aguas Blancas.Tres pisos, PRIMER PISO ,estacionamiento, pieza servicio litera con baño,bodegas, quincho y ducha de playa.
SEGUNDO PISO tres dormitorios uno matrimonial, dos con camarotes ,2 baños, cocina,estar y comedor.
TERCER PISO dormitorio matrimonial,baño,dos camas adicionales.
Dos Terrazas una con vista al mar .
Pozo con estanques de agua subterráneo de 15 mil litros.
Estacionamiento para 4/5 autos.


Terraza vista al mar acceso a pie a Playa Aguas Blancas cómodos estacionamientos ubicada en segunda línea.","['Acceso a la playa', 'Frente a la playa']",4.92,39,Maria Patricia,08-2016,https://www.airbnb.cl/rooms/21458445?adults=1&children=0&infants=0&pets=0&check_in=2023-03-16&check_out=2023-03-23&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
9,Maitencillo... Maravillosa vista,Cabaña entero,Puchuncaví,Región de Valparaíso,6,5,3, Habitación,2,privado,128.0,-32.6681,-71.4404,"https://maps.google.com/maps?ll=-32.6681,-71.4404&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa Cabaña de 3 habitaciones en Aguas Blancas, con todas las comodidades para pasar unas excelentes vacaciones o fines de semana!

El espacio
En el primer piso está el living, comedor, cocina y una habitación con 2 camas (camarote). En el segundo piso cuenta con una habitación en suite, cama matrimonial con baño y una terraza exquisita para tomar sol, además un segundo baño y la tercera habitación con 2 camas (camarote).","['Acceso a la playa', 'Frente a la playa']",4.84,68,Ma. Alejandra,10-2012,https://www.airbnb.cl/rooms/30009062?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=0fa3d783-e960-4066-ab05-e218c9309dca
