,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Departamento 3er piso Primera Línea La Herradura,Vivienda rentada entero,Coquimbo,7,6,3, Habitación,2,privado,50.0,-29.98279,-71.35332,"https://maps.google.com/maps?ll=-29.98279,-71.35332&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo y nuevo departamento ubicado en la primera línea de la playa de La Herradura con acceso directo a la playa, piscina y gimanasio disponibles. Ubicado en el tercer piso con vista a toda la bahía de La Herradura.",['Vista a la bahía'],4.71,51,Federico,03-2014,https://www.airbnb.cl/rooms/47720891?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-19&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
1,Maravilloso depto Puerto Velero 3D 3B,Vivienda rentada entero,Puerto Velero,8,6,3, Habitación,3,privado,140.0,-30.2368,-71.4774,"https://maps.google.com/maps?ll=-30.2368,-71.4774&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Sorprendente y relájate como nunca en este hermoso y exclusivo lugar, ubicado en un quinto piso, con doble terraza, donde tendrás unos amaneceres inolvidables y unas puestas de sol soñadas. 
Disfruta tu estadía con playas privadas paradisíacas, piscinas de agua dulce y salada. Supermercados  en el interior del resort, como también restoranes y diversas actividades para grandes y pequeños.
Como si fuera poco, tienes lugares cercanos como tongoy, guanaquero donde encontrarás ostiones y ostras.


Tranquilidad y belleza en el entorno.",['Vista a la bahía'],,,Andres,01-2017,https://www.airbnb.cl/rooms/806689333270005138?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
2,Hermoso departamento con vista al mar.,Condo entero,La Serena,5,4,2, Habitación,2,privado,55.0,-29.9139,-71.2749,"https://maps.google.com/maps?ll=-29.9139,-71.2749&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","excelente ubicación frente al mar, sector seguro y con fácil acceso a restaurantes, lugares turisticos de la zona.","Hermoso departamento en primera linea, con vista panorámica de toda la avenida del mar. Piso 5, estacionamiento. Equipamiento edificio:  gimnasio, cancha de tenis, sala de pool, piscina, quincho, juegos para niños.

El espacio
Acogedor departamento para 5 personas, muy bien equipado.",['Vista al océano'],4.88,16,Gladys,12-2019,https://www.airbnb.cl/rooms/703655994263528550?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
3,Departamento cerca del mar La Serena,Vivienda rentada entero,La Serena,4,3,2, Habitación,2,privado,63.5,-29.9312,-71.2784,"https://maps.google.com/maps?ll=-29.9312,-71.2784&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Condominio seguro ubicado a metros de la playa, se puede encontrar una amplia variedad de restaurantes a solo pasos del recinto, al igual que centros turísticos y locomoción.
Cuenta con vigilancia las 24hrs.","Hermoso departamento ubicado a una cuadra de la playa, cercano a cuatro esquinas, a pasos de una gran variedad de restaurantes, negocios y entretenciones. Acceso a centros turísticos y locomoción a pocos metros, a  3 kilómetros de centros comerciales y supermercados. 
El departamento posee cocina totalmente equipada, televisión, Wifi, estacionamiento propio, lavandería, piscinas y espacios comunes.
También cuenta con acceso controlado y seguridad las 24hrs.


Con el fin de lograr una grata estadía para el huésped, el departamento cuenta con muebles y electrodomésticos completamente nuevos optimizando el uso de espacios. Tambien, para una mayor comodidad, se encuentra equipado con algunos recursos básicos tales como toallas, artículos de limpieza personales así como para el departamento.","['Acceso a la playa', 'Frente a la playa']",4.91,44,Yilin,12-2016,https://www.airbnb.cl/rooms/22034804?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-04&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
4,Apartamento Playa Herradura piso 4,Condo entero,Coquimbo,5,5,2, Habitación,2,privado,80.75,-29.9804,-71.3498,"https://maps.google.com/maps?ll=-29.9804,-71.3498&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Se emplaza en un barrio turístico inmediato a la ruta 5 norte, lo cual lo hace inmejorable en cuanto a su acceso y lugar desde donde emprender innumerables excursiones diarias a centro gastronómico de Caleta de Coquimbo, zona comercial de La Serena, pre-cordillera hacia Vicuña, Paihuano, Valle del Elqui, y observatorios entre otras atracciones.","Cómodo apartamento con estar comedor y cocina integrada, dos dormitorios y dos baños.
Muy iluminado y primera vista al mar, acceso directo a playa, muy soleado.
Condominio con gran piscina al aire libre, sala de juegos y quinchos para asado.
Estacionamiento exclusivo en superficie.


Lugar ideal para descanso familiar, cuentan con todo lo necesario en seguridad e instalaciones, gran piscina para adultos y niños como se aprecia en las fotografías, una vista inmejorable al mar y bajada directa a una playa de aguas tranquilas, con cercanía a supermercados y restaurantes.
Los espacios son cómodos y un completo equipamiento disponible para nuestros huéspedes, quienes serán recibidos cordialmente y orientados sobre la diversidad de panoramas y lugares para visitar durante su estadía.","['Acceso a la playa', 'Frente a la playa']",4.91,11,Enrique,04-2016,https://www.airbnb.cl/rooms/17700984?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-15&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
5,Depto. en playa La Herradura Depto. 901,Vivienda rentada entero,Coquimbo,6,5,3, Habitación,2,privado,75.0,-29.9819,-71.3514,"https://maps.google.com/maps?ll=-29.9819,-71.3514&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El departamento está entre el mar y la ruta 5, por lo que tiene muy buen acceso para desplazarse a los distintos lugares turísticos, además hay un supermercado, farmacia y bencineras a 100 metros y canchas de padel al frente.","Departamento nuevo ubicado en playa La Herradura, con insuperable vista al mar, equipamiento de calidad, espacios amplios, luminosos y con finas terminaciones.  Piscina, quincho, sala multiuso. Se acaba de instalar wifi en todo el departamento.

El espacio
El edificio está ubicado en la misma playa, sales de el y ya estás en la arena.",['Vista a la bahía'],4.89,38,Ana María,10-2015,https://www.airbnb.cl/rooms/9917599?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
6,Las Tacas - Arriendo depto. Vista al Mar- Coquimbo,Vivienda rentada entero,Coquimbo,8,7,3, Habitación,2,privado,168.0,-30.08489,-71.37271,"https://maps.google.com/maps?ll=-30.08489,-71.37271&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El condominio cuenta con Restaurantes, mini market, pescadería, y todo lo necesario para el día a dia","Departamento en Las Tacas para 8 personas a 150 mts de la playa , con una vista privilegiada al mar y la bahía. Totalmente equipado. 3 dormitorios, principal en suite, 2 baños, Terraza.

Accesos controlados, piscina, áreas verdes, estupenda playa, minimarket, pescaderia, restaurant, canchas de Tenis y Paddle, Quincho para asados, escuela de surf y buceo, etc.
Senderos para pasear, trotar, andar en bicicleta


Las Tacas esta ubicado a 15 km al sur de Coquimbo. Es un balneario que permite muchas alternativas diferentes tanto en la playa como deportivas, además de su cercanía a diferentes puntos atractivos de la IV Region, como La Serena, El valle de Elqui, Punta de Choros, Parque Fray Jorge, etc. 
Cuenta con un completo equipamiento, servicios y  seguridad que dan tranquilidad y entretención a toda la familia.",['Vista a la bahía'],5.0,38,Manuel,12-2015,https://www.airbnb.cl/rooms/21726892?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
7,"Depto hermosa vista, salida directa a la playa",Vivienda rentada entero,La Herradura,4,3,2, Habitación,2,privado,55.0,-29.98196,-71.35181,"https://maps.google.com/maps?ll=-29.98196,-71.35181&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Lugar tranquilo frente al mar,"Primera fila en la playa de La Herradura, vista a toda la bahía, piscina, quinchos y salida directa a la playa. Seguridad 24 hrs. Depto con decoración moderna, para 4 personas. Cocina 100% equipada.",['Vista a la bahía'],4.96,67,Ana,05-2019,https://www.airbnb.cl/rooms/34909323?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
8,Espacio Verde VIP con wifi en La Serena,Vivienda rentada entero,Coquimbo,6,4,2, Habitación,2,privado,109.183,-29.94334,-71.28967,"https://maps.google.com/maps?ll=-29.94334,-71.28967&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este departamento se encuentra frente al mar, habilitado para 6 personas con todas las comodidades, gran piscina, wifi, TV Cable, Smart TV, Home Theater, podrás escuchar música incluso desde tu celular conectado vía Bluetooth. De decoración moderna y entretenida. A pasos del casino Enjoy y los mejores restaurantes de la zona. 
Cuenta con microondas, cafetera, hornito, juguera, todo lo necesario para cocinar si deseas!
Tiene 1 estacionamiento propio y una gran terraza para disfrutar en familia


En Club Océano puedes ir a la gran piscina al aire libre, 
Gimnasio.
Sala de Lavandería en el primer piso
Piscina temperada y sauna, son de acceso controlado. Para el sauna se cancela en administración y se pide su uso con anticipación.
Quinchos para asados y salón de eventos en terraza con vistas panorámicas de la playa y ciudad se cancela su uso directamente en la administración y debe cumplirse con ciertas normas que te explicarán al momento de la solicitud.",['Vista a la bahía'],4.61,47,Yanitza,01-2012,https://www.airbnb.cl/rooms/15471290?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-04&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
9,EXCELENTE depto en Los Molles - Frente a PLAYA,Condo entero,Los Molles,7,5,3, Habitación,2,privado,60.872,-32.23927,-71.51551,"https://maps.google.com/maps?ll=-32.23927,-71.51551&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en ""Bordemar Los Molles""

3 Dormitorios + 2 baños (80 mts2)

Capacidad 7 personas

Terraza con vista al mar (PISO 4 sin ascensor)

TV Cable

Piscina

A 20 mts de la playa

Estacionamiento INCLUIDO

Arrienda dueño

**Valor arriendo NO INCLUYE sabanas ni toallas","['Acceso a la playa', 'Frente a la playa']",4.80,35,Daniel,01-2018,https://www.airbnb.cl/rooms/52399435?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
10,PORTAL GRAN MARINA DEPARTAMENTO CON VISTA AL MAR,Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,32.057,-29.9435,-71.2854,"https://maps.google.com/maps?ll=-29.9435,-71.2854&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Casino enjoy de Coquimbo esta a 200 mts. Del edificio, en el casino tiene entretención durante todo el día , el casino y sus locales ofrecen a sus visitantes lo mejor en gastronomía.
A unos 10 minutos caminando por las costanera hacia Coquimbo encuentra cocinerias y la caleta de pescadores , donde puede almorzar y comprar mariscos y pescados frescos","Este espléndido y acogedor departamento ubicado en el límite de Coquimbo con la Serena, a pasos del casino Enjoy, con acceso privilegiado a la playa, costanera, av del mar y autopista, completamente equipado, dos dormitorios, principal en suite segundo dormitorio 2 camas más diván, estacionamiento propio, 2 baños, terraza, ventanas con mallas de seguridad. El departamento se encuentra en el sector Peñuelas GranMarina. El edificio tiene amplias áreas verdes, conserjería con guardias las 24 horas.


EL Departamento tiene cerradura digital, a los turistas se les proporciona un código de acceso exclusivo al Depto. solo habilitado por el tiempo de su estadía, lo cual permite la llegada de forma expedita sin los inconvenientes de la coordinación de entrega de llaves y la espera de un anfitrión que en muchos casos se complica cuando hay atrasos en la hora establecida.",['Vista al océano'],4.84,160,Ricardo,02-2018,https://www.airbnb.cl/rooms/23317915?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
11,Depto excelente ubicación frente al mar.,Vivienda rentada entero,Coquimbo,4,2,2, Habitación,2,privado,72.0,-29.95655,-71.3065,"https://maps.google.com/maps?ll=-29.95655,-71.3065&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Departamento con salida directa a la playa y cercano de restaurantes, sector tranquilo.","Depto. frente al mar 73 mts cuadrados.2 habitaciones, 2 baños. Lavandería, conserje las 24 hrs, un estacionamiento techado gratuito,juegos para niños. Cercano a centros comerciales y restaurantes.Posee wifi, cable, cocina full equipada.Salida directo a la playa. Piscina 
Distancias:
Aeropuerto 13km.
Terminal de buses Coquimbo 3,2km. 
 Enjoy 1,9 km.
4 Esquinas 5,4km
Skate Park Coquimbo 140 metros.
Mall Vivo Coquimbo 3 km.
Hospital San Pablo 3,9 km
Faro La Serena 6,9 km.


El depto posee una vista muy linda ya que se encuentra en la avenida principal, muy buena ubicación, con playa muy tranquila. 
Nice apartment with fantastic view.","['Acceso a la playa', 'Frente a la playa']",4.70,75,Paulina,06-2015,https://www.airbnb.cl/rooms/17551574?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
12,Departamento en La Serena Avenida Del Mar,Vivienda rentada entero,La Serena,4,3,2, Habitación,2,privado,60.0,-29.93936,-71.28522,"https://maps.google.com/maps?ll=-29.93936,-71.28522&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Condominio Playa Pacifico es un lugar muy tranquilo y seguro , ubicado en un sector de alta plusvalía dentro de la Avenida Del Mar , paseos peatonales , paseos por la playa y a pasos de los mejores restaurantes de comidas típicas hacen de este lugar un encanto para descansar y disfrutar sus vacaciones","Departamento con excelente ubicación , a pasos de la playa y de los mejores Restaurantes de la Avenida Del Mar , soleado y muy iluminado , ideal para descansar y relajarse 
Ubicado en  Condominio Playa Pacifico , lugar muy tranquilo que cuenta con ingreso controlado por conserjería permanente , piscinas para adultos y niños , quinchos , áreas verdes .
Todas las dependencias tienen vista al mar .
Sera recibido por lo propios dueños que le darán la bienvenida a su ingreso


Podras disfrutar de las hermosas areas verdes y quincho junto a las piscinas, paseos por la playa y disfrutar las arenas blancas de nuestra costa","['Acceso a la playa', 'Frente a la playa']",,,Ana Luz,05-2017,https://www.airbnb.cl/rooms/18973940?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-05&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
13,Dpto increíble vista al mar con terraza amplia ♡,Vivienda rentada entero,Los Molles,8,6,3, Habitación,2,privado,88.29,-32.23656,-71.51059,"https://maps.google.com/maps?ll=-32.23656,-71.51059&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,,"['Acceso a la playa', 'Frente a la playa']",4.87,45,Sara,02-2018,https://www.airbnb.cl/rooms/46479012?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
14,Depto 4 Esquinas Playa /Pubs/WIFI / TV 6 Personas,Vivienda rentada entero,La Serena,5,5,2, Habitación,2,privado,53.99,-29.93202,-71.27764,"https://maps.google.com/maps?ll=-29.93202,-71.27764&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Muy tranquilo y seguro, pero con atractivos sitios como restaurantes, bares, discotecas, feria artesanal, juegos para niños y la playa.","El departamento esta en el sector 4 esquinas entre el faro y el casino Enjoy y ofrece alojamiento con terraza, wifi gratis y recepción 24 horas, dispone de piscina privada, quincho, jardín y estacionamiento privado gratuito. Tiene 2 dormitorios, 2TV de pantalla plana , cocina equipada con microondas y heladera, lavarropas,  2 baños con ducha  y parque infantil. Esta a 5 minutos caminado de la playa peñuelas y playa 4 esquinas. En el sector hay pubs y restaurant como también una feria artesanal.


40m2","['Acceso a la playa', 'Frente a la playa']",4.71,70,Rodrigo,04-2016,https://www.airbnb.cl/rooms/38601504?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
15,Depto. con vista y acceso a playa La Herradura,Condo entero,Coquimbo,4,3,2, Habitación,2,privado,45.0,-29.981,-71.3508,"https://maps.google.com/maps?ll=-29.981,-71.3508&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Acceso directo a playa La Herradura. Cerca se encuentra la ciudad de Coquimbo con el mirador de la Cruz del Tercer Milenio y el Barrio Inglés. Luego a 10 Km. está la ciudad de La Serena con lugares como El Faro y la Av. del Mar. Hacia el interior se encuentra Vicuña y el observatorio turístico Mamalluca. Y un poco más al interior se encuentra el hermoso Valle de Elqui.,"Departamento en piso 9, completamente equipado para 4 personas, con puerta de acceso directo a una de las playas más hermosas de Chile, ""La Herradura"". Hermosa Playa de aguas tranquilas. Además, a 10 Km. se encuentra la ciudad de La Serena, una de las ciudades más turísticas de Chile y en los alrededores podrás disfrutar  del Valle de Elqui a 70 Km.
Por temas de Covid, la piscina podría estar abierta con ciertos aforos desde el verano 2023. Sugiero que mis huéspedes prefieran playa y no piscina.


El departamento está completamente equipado para 4 personas y cuenta con vista hermosa al mar. Tiene 2 dormitorios y 2 baños. El condominio tiene acceso directo a la playa. Cuenta, además, con piscina (no muy grande) el cual se deben respetar las reglas que establece el condominio y cuenta con estacionamiento gratuito. La piscina en general se encuentra habilitada para el baño en temporada de verano y cerrada en invierno. Pero por temas de Covid hoy se encuentra cerrada. Será abierta en el verano 2023 pero, dependiendo de las circunstancias podrían haber aforos máximos y cumplir las exigencias del condominio. No es una piscina muy grande por lo que sugiero que mis huéspedes prefieran playa más que piscina.",['Vista al mar'],4.93,91,María Luisa,07-2017,https://www.airbnb.cl/rooms/19876363?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
16,Hermoso departamento frontal primera línea,Vivienda rentada entero,La Serena,5,3,2, Habitación,2,privado,59.0,-29.9143,-71.27547,"https://maps.google.com/maps?ll=-29.9143,-71.27547&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento frontal primera línea, de la terraza una vista a toda la Avenida del Mar y la playa. Piso 7, Estacionamiento, 2d 2b y 1 futón, piso flotante nuevo, cocina americana, TV, Wi Fi, Juegos de Mesa para jugar en familia y una linda hamaca en terraza. Equipamiento Edificio: Gimnasio, cancha de tenis, sala de pool, piscina, sauna, quincho, conserje 24/7, juegos para niño, áreas verdes, sala de eventos. Las camas cuentan con sábanas y cobertor. se dejan 2 Toallas desechables",['Vista a la bahía'],4.92,74,Jorge,02-2019,https://www.airbnb.cl/rooms/53990952?adults=1&children=0&infants=0&pets=0&check_in=2023-03-14&check_out=2023-03-20&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
17,Departamento Primera linea Los Molles,Condo entero,Los Molles,6,5,3, Habitación,2,privado,81.0,-32.23712,-71.51074,"https://maps.google.com/maps?ll=-32.23712,-71.51074&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Restaurantes, supermercados, artesanías, caleta de pescadores, parque nacional Puquen","Departamento a orillas del mar, ideal para salir a caminar, nadar, bucear, surf-ear. Cercano a Restaurantes Pub, supermercados, ferias artesanales.
Ideal para olvidarse de manejar.
Cercano a parque nacional Puquen.
Cuenta con Piscina, jacuzzi, juegos infantiles, taca- tacas  Quinchos junto area de piscina. Cuenta con parrilla a gas, terraza cerrada y muebles de terraza


Piscina, quincho, juegos infantiles, parrilla gas, terraza serrada con termopanel",['Vista a la bahía'],4.86,60,Renato,01-2018,https://www.airbnb.cl/rooms/40262981?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=5dfe2fdf-9618-47f5-9417-b2759d8fa3a8
