,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Maravilloso depto Puerto Velero 3D 3B,Vivienda rentada entero,Puerto Velero,8,6,3, Habitación,3,privado,140.0,-30.2368,-71.4774,"https://maps.google.com/maps?ll=-30.2368,-71.4774&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Sorprendente y relájate como nunca en este hermoso y exclusivo lugar, ubicado en un quinto piso, con doble terraza, donde tendrás unos amaneceres inolvidables y unas puestas de sol soñadas. 
Disfruta tu estadía con playas privadas paradisíacas, piscinas de agua dulce y salada. Supermercados  en el interior del resort, como también restoranes y diversas actividades para grandes y pequeños.
Como si fuera poco, tienes lugares cercanos como tongoy, guanaquero donde encontrarás ostiones y ostras.


Tranquilidad y belleza en el entorno.",['Vista a la bahía'],,,Andres,01-2017,https://www.airbnb.cl/rooms/806689333270005138?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
1,"Condominio Amankay , Dunas de Morrillos. Resort",Vivienda rentada entero,Coquimbo,9,8,4, Habitación,3,privado,150.0,-30.15126,-71.37219,"https://maps.google.com/maps?ll=-30.15126,-71.37219&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Lugar muy tranquilo y hermoso para la familia. Especialmente si.no se quiere mover dado que camina a la playa.,"Condominio Las Dunas de Morrillos:
Hermoso Depto . Vista al mar 180º, primera línea. Ubicado en Amankay piso 82, Edificio Aterrazado con 02 estacionamientos. Gran terraza de 70m2.
4 Dormitorios;  En total 3 Baños (1 dentro de la pieza matrimonial). Incluye sabanas y toallas.
Equipado: para 8 personas, TVs, Cable, lavadora, lavavajillas, microondas,horno electrico, terraza con comedor y living, toldos, parrilla a gas y normal. 
Playa apta para el baño.


D1Cama matrimonial con baño privado con vista al mar, D2 pieza con dos camas individuales con vista al mar, D3 camarote, cama nido y cama individual con vista al mar, D4 cama individual. Living grande y cocina americana. Terraza de 70 m2.","['Acceso a la playa', 'Frente a la playa']",4.86,14,Rodrigo,05-2018,https://www.airbnb.cl/rooms/25285853?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
2,Departamento 3er piso Primera Línea La Herradura,Vivienda rentada entero,Coquimbo,7,6,3, Habitación,2,privado,50.0,-29.98279,-71.35332,"https://maps.google.com/maps?ll=-29.98279,-71.35332&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo y nuevo departamento ubicado en la primera línea de la playa de La Herradura con acceso directo a la playa, piscina y gimanasio disponibles. Ubicado en el tercer piso con vista a toda la bahía de La Herradura.",['Vista a la bahía'],4.71,51,Federico,03-2014,https://www.airbnb.cl/rooms/47720891?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
3,Las Tacas - Arriendo depto. Vista al Mar- Coquimbo,Vivienda rentada entero,Coquimbo,8,7,3, Habitación,2,privado,168.0,-30.08489,-71.37271,"https://maps.google.com/maps?ll=-30.08489,-71.37271&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El condominio cuenta con Restaurantes, mini market, pescadería, y todo lo necesario para el día a dia","Departamento en Las Tacas para 8 personas a 150 mts de la playa , con una vista privilegiada al mar y la bahía. Totalmente equipado. 3 dormitorios, principal en suite, 2 baños, Terraza.

Accesos controlados, piscina, áreas verdes, estupenda playa, minimarket, pescaderia, restaurant, canchas de Tenis y Paddle, Quincho para asados, escuela de surf y buceo, etc.
Senderos para pasear, trotar, andar en bicicleta


Las Tacas esta ubicado a 15 km al sur de Coquimbo. Es un balneario que permite muchas alternativas diferentes tanto en la playa como deportivas, además de su cercanía a diferentes puntos atractivos de la IV Region, como La Serena, El valle de Elqui, Punta de Choros, Parque Fray Jorge, etc. 
Cuenta con un completo equipamiento, servicios y  seguridad que dan tranquilidad y entretención a toda la familia.",['Vista a la bahía'],5.0,38,Manuel,12-2015,https://www.airbnb.cl/rooms/21726892?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
4,Departamento La Serena frente a la playa y Enjoy,Apartamento con servicios incluidos entero,Coquimbo,6,5,3, Habitación,2,privado,100.0,-29.94517,-71.29044,"https://maps.google.com/maps?ll=-29.94517,-71.29044&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Frente al mar,  primera línea de la playa,  al lado del casino Enjoy. Vista directa al mar.
Edificio con todas las comodidades,  piscinas, gimnasio, lavandería, portería 24 horas, estacionamiento cubierto. A pocos pasos de los mejores restaurantes, minimarkets, ciclovía y a 20 minutos del aeropuerto de Coquimbo.
Departamento completamente equipado,  con 3 habitaciones,  para 6 personas. Cuenta con tv por cable, internet, cocina equipada, jacuzzi en alcoba principal, ropa de cama y toallas.


El departamento tiene 100m2, cuenta con 3 habitaciones, la alcoba principal es de gran tamaño, con jacuzzi. La segunda y tercera habitación cada una tiene dos camas plaza y media.  La terraza tiene vista directa al mar, con mesa y silla de comedor.","['Acceso a la playa', 'Frente a la playa']",4.73,45,Nohelia,09-2018,https://www.airbnb.cl/rooms/53121256?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
5,LAS TACAS. 1a línea. Muy equipado. WiFi.,Condo entero,Coquimbo,8,7,3, Habitación,3,privado,195.0,-30.08241,-71.37063,"https://maps.google.com/maps?ll=-30.08241,-71.37063&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Las Tacas es quizás la mejor playa de Chile. La seguridad del complejo es increíble. Hay gran tranquilidad y es precioso.,"Espectacular dpto, 1a linea, 1er piso (terraza de mayor tamaño y seguridad). Vista preciosa de la playa. Muy bien equipado para 8 personas.
WiFi y TV cable.

El espacio
Departamento en 1a línea de playa, en excelente estado, vista maravillosa de la playa. Terraza de mayor tamaño por ser 1er piso. Muy bien equipado para 8 personas.
Hay cafetera Nespresso, lavadora/secadora, lavavajillas, parrilla a gas. toallas de baño, sábanas, Wi-Fi, TV cable, termopaneles.

PARA RESERVAS DE PERIODOS DE VACACIONES ESCOLARES, CONSULTAR",['Vista a la bahía'],4.83,23,Rodrigo,12-2015,https://www.airbnb.cl/rooms/34155544?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
6,Primera Linea - Vista espectacular al mar,Vivienda rentada entero,Puerto Velero,8,7,3, Habitación,3,privado,217.143,-30.24035,-71.47932,"https://maps.google.com/maps?ll=-30.24035,-71.47932&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Condominio de máxima y confort.
Minimarket, cancha golf par 3, canchas de Tenis, Gimnasio y Piscina temperada

Departamento full equipado.
Cocina completa con  lavavajillas, lavadora y secadora.
2 SMART TV LCD HD y  Cable.
Wi Fi
a 60 metros de ascensor a playa.
Cuenta con acceso directo a playa, 50 metros aprox.
Acceso directo a piscinas y piscinas de mar, 60 metros aprox
 2 estacionamientos


a 5 minutos de Tongoy,  para la compra de suministros y especialmente de mariscos. Tongoy cuenta además con una caleta de pescadores y restaurantes de muy buen nivel","['Acceso a la playa', 'Frente a la playa']",,,Fernando,05-2015,https://www.airbnb.cl/rooms/6783292?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-05&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
7,★ Primer Piso Primera Línea al lado de la Playa! ★,Condo entero,Puerto Velero,8,7,3, Habitación,2,privado,105.803,-30.2408,-71.4765,"https://maps.google.com/maps?ll=-30.2408,-71.4765&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Puerto Velero es un condominio en una localidad turística exclusiva ubicada frente a la bahía de Barnes, entre los balnearios de Tongoy y Guanaqueros, en la comuna de Coquimbo, Chile. Se encuentra situada a 45 kms de La Serena y a 430 kms de Santiago. Posee 700 departamentos distribuidos en 23 edificios.

Goza de un muy buen clima, lindos paisajes y jardines, una playa apta para el baño.","Probablemente el mejor (o uno de los mejores) departamento en todo Puerto Velero. La mejor ubicación, Primera Línea y Primer Piso! A menos de 50 metros de la playa con bajada directa, la mejor vista,  amplio jardín privado, terraza, hamaca, reposeras. Departamento amplio y equipado para disfrutar de unas vacaciones inolvidables. Sencillamente un estándar superior a otros departamentos de Puerto Velero!


✓Exclusivo departamento ✓ Primer piso ✓Primera Línea ✓La mejor vista despejada ✓Jardín privado amplio ✓Acceso directo a la playa a pasos de distancia ✓Completamente remodelado y equipado ✓ Espacioso living comedor, cocina, terraza ✓Todas las habitaciones incluyendo cocina con vista al mar, la playa Socos y la península de Tongoy ✓Cuenta con 3 dormitorios y 2 baños ✓No hay camas en comedor, living ni sofá-camas ✓Estacionamiento privado con toldo incluido ✓Disfrutarás del departamento completo.

✓Reposeras ✓Hamaca ✓Mesa de terraza ✓Wifi gratuito ✓2 Smart TV's LED con TV-Cable ✓Máquina Nespresso ✓3 Estufas Eléctricas ✓Ventanas Termopanel ✓Cocina amplia y equipada ✓Lava Vajillas ✓Horno eléctrico ✓Microondas ✓Lavadora/Secadora  ✓Plancha ✓Secador de pelo.

SIN CARGO ""TARIFA POR SERVICIO"": A diferencia de otras publicaciones nosotros no cobramos ""Tarifa por servicio"". Te invitamos a comparar el costo total.",['Vista al mar'],4.82,17,Daniel,11-2017,https://www.airbnb.cl/rooms/48301966?adults=1&children=0&infants=0&pets=0&check_in=2023-04-09&check_out=2023-04-14&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
8,"Puerto Velero, dpto. 1ra linea, 1er piso.",Vivienda rentada entero,Puerto Velero,7,7,3, Habitación,3,privado,150.0,-30.2445,-71.478,"https://maps.google.com/maps?ll=-30.2445,-71.478&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento tres dormitorios  para 8 personas.  Esta ubicado en primera linea,  en un primer piso con jardín.  Muy cercano a  la playa y con  vista completamente despejada al mar.

Otros aspectos a destacar
Se cobra limpieza final por 45000 CLP",['Vista al mar'],4.87,39,Paulina,08-2015,https://www.airbnb.cl/rooms/30764546?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
9,Departamento Ideal Familias,Vivienda rentada entero,Puerto Velero,10,8,4, Habitación,3,privado,224.0,-30.23626,-71.47608,"https://maps.google.com/maps?ll=-30.23626,-71.47608&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El departamento se encuentra al lado del Spa las Añañucas, que cuenta con piscina de hidromasaje y jacuzzi además de un pequeño gimnasio y sauna","Departamento en primer piso con Jardín, preciosa vista.
Ideal para dos familias con niños

El espacio
El alojamiento no incluye sábanas ni toallas.
Cada cama cuenta con un plumón y almohada.",['Vista a la bahía'],4.88,33,Paulina,06-2016,https://www.airbnb.cl/rooms/22838198?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=54021601-7735-4e16-a8ae-a4e615983d33
