,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Casa con piscina en Cond Agua Dulce Huentelauquén,Alojamiento entero,Angostura,8,5,3, Habitación,2,privado,180.0,-31.5149,-71.5605,"https://maps.google.com/maps?ll=-31.5149,-71.5605&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa Nueva, recién construida en Condominio Agua Dulce. El condominio tiene acceso controlado, seguridad permanente y acceso directo a la playa, cuenta con 5 canchas de tenis , 3 canchas de futbolito, caleta de pescadores, juegos para niños y senderos para trekking sin costo extra. 

La casa tiene una hermosa vista a toda la bahía y una piscina de 8 x 4 mts, muy amplia para toda la familia.


La vista al mar es increible, todo el frente de la casa es vidreado, por ende la vista es completa y despejada al mar. El condominio cuenta con caminos con maicillo compactado, ideal para salir a correr, andar en bicicleta o caminar.",['Cocina'],5.0,5,Rodrigo,06-2016,https://www.airbnb.cl/rooms/804957401975945423?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
1,Casa Playa frente Puerto Velero,Alojamiento entero,Coquimbo,8,6,3, Habitación,3,privado,150.0,-30.24943,-71.45986,"https://maps.google.com/maps?ll=-30.24943,-71.45986&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa Casa de Playa nueva con linda piscina y Terraza emplazada en condominio privado cerca del mar, grandes vistas, especial para conectarse con tus seres queridos en un ambiente familiar, tranquilo y acogedor",['Vista al mar'],,,Juan Luis,04-2019,https://www.airbnb.cl/rooms/821984450971999152?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
2,Playa y desconexión en un santuario natural,Cabaña entero,Tongoy,6,7,3, Habitación,2,privado,63.0,-30.30053,-71.52138,"https://maps.google.com/maps?ll=-30.30053,-71.52138&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",La casa está situada en un condominio con conserjeria 24/7. El condominio se llama Mirador del Humedal y la entrada principal está proveniendo de la costa.,"Paraiso en el norte de Chile entre playa y humedales naturales

Hermosa casa del reconocido arquitecto chileno Mathias Klotz situada a 8Kms de la caleta de la caleta de Tongoy y a 2kms de puerto aldea, está dentro de un santuario natural, rodeado por 2 humedales naturales y A 500 metros de la playa . Si te encuentras con un día despejado podrás observar los cielos más limpios del planeta para ver las estrellas. 
Rica gastronomía de mar, en una zona segura sobre todo de ambiente familiar.


Las piezas son confortables y pueden habitar la casa 8 personas cómodamente. Hay plumones y almohadas pero se debe llevar ropa de cama personal (sabanas y toallas).",['Vista al patio'],4.88,33,Alvaro,05-2011,https://www.airbnb.cl/rooms/16555619?adults=1&children=0&infants=0&pets=0&check_in=2023-03-27&check_out=2023-04-02&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
3,Casa con Piscina privada Alma Del Elqui,Casa de campo entero,La Serena,8,6,3, Habitación,2,privado,132.0,-30.0203,-70.5248,"https://maps.google.com/maps?ll=-30.0203,-70.5248&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es un barrio muy tranquilo con vecinos muy hospitalarios, el nombre del callejón es de aguirre, debido a la primera familia que llegó al sector en el siglo pasado, esta cercado con muros de piedras (pircas) de al menos 200 años algunos de estos del tiempo de los diaguitas. El pueblo de paihuano está a 1 kilometro aprox, donde encontraras negocios, restaurantes, posta de urgencias, bomberos, carabineros, etc. puedes ir en auto o caminando (30 minutos)","Casa Alma del Elqui, Está ubicado antes de llegar a Paihuano Pueblo, inserto en medio del Valle, en ambiente rústico con maderas nobles y muros de piedras natural del mismo valle de Elqui, las sentirás cargadas de pura energía positiva, para que te encuentres contigo mismo, es un paraíso inspirador, especial para compartir en familia, seres queridos y enseñarles a tus hijos sobre las constelaciones en las noches estrelladas.


Es una casa con piscina de uso exclusivo para los huéspedes, 
Es un espacio verde en contraste con el marrón de los cerros y el azul del cielo. una imagen perfecta para guardar en su memoria.",['Cocina'],4.73,86,Claudio Contreras,12-2015,https://www.airbnb.cl/rooms/21867642?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
4,Cabañas Las Dunas,Cabaña entero,La Higuera,7,5,3, Habitación,2,privado,120.0,-29.20744,-71.47964,"https://maps.google.com/maps?ll=-29.20744,-71.47964&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cabañas ubicadas en las dunas de Playa La Ventana de Punta de Choros, actualmente con tarifa especial (no poseen energía eléctrica), por el momento focos solares (permite iluminación y carga de celulares). Lugar muy tranquilo y playa muy hermosa, cabañas totalmente equipadas para 7 personas. Vista inmejorable y los atardeceres mas hermosas que podrán contemplar:
- habitación 1: cama 2 plazas
- habitación 2: camarote 1 plaza y cama de 1,5 plazas
- habitación 3: cama 2 plazas",['Vista al mar'],,,Marisol,01-2012,https://www.airbnb.cl/rooms/810942811534254333?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
5,Cabaña Valle del Elqui,Alojamiento entero,La Serena,5,4,3, Habitación,2,privado,88.2,-30.0126,-71.0358,"https://maps.google.com/maps?ll=-30.0126,-71.0358&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",El lugar corresponde a parcelas de agrado de 1/2 hectárea. En la noche se puede observar el cielo muy estrellado característico del lugar. Las caminatas en los alrededores son tranquilas pudiendo observar la flora y cerros del lugar.,"Está ubicado en El Valle de Elqui a 25 Kilómetros de La Serena ciudad que cuenta  con playa, bares restaurante, casino, Mall. El aeropuerto se encuentra a 20 kilómetros de distancia. Desde este lugar se pueden visitar observatorios Mayu, Tololo y Mamalluca ( reservas con anticipación)
También se pueden visitar las viñas y pisqueras de la localidad.
Piscina con vista panorámica al Valle.


La cabaña cuenta con hermosa terraza con vista al Valle, 2 dormitorios con cama de 2 plazas. Uno en la planta baja totalmente independiente con entrada independiente y el otro en el piso superior donde además se encuentra la cocina.Cuenta además con 2 camas de 1 plaza ubicadas en el segundo piso . Baño en ambos pisos. Cabaña full equipada para que tu estadía sea confortable.",['Cocina'],5.0,34,Ana María,07-2017,https://www.airbnb.cl/rooms/20154848?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
6,Casa Familia Vista 360° Piscina Condom. Ensenada,Cabaña entero,Los Vilos,8,4,4, Habitación,3,privado,150.0,-32.00303,-71.51988,"https://maps.google.com/maps?ll=-32.00303,-71.51988&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Loteo Ensenada a 14 Km. de Pichidangui Región de Coquimbo,"Relájate con toda la familia en este tranquilo lugar para quedarse. 
Condom. Ensenada
Casa  140 M2.  hermosas vistas panorámicas en 360°.
Se desarrolla en 4 niveles; Nivel Dormit. principal, Nivel casa, Nivel deck piscina, Nivel de Acceso vehicular.  Rodeada de  amplias terrazas con barandas vidriadas.
Habilitada para 8 personas , Cocina integrada, espacios  de gran altura. Piscina incorporada a medio nivel de terraza principal. Acceso a playita interior del condominio a 650 mts. desde la casa .


Casa construida sobre roca, rodeada de terrazas con vista al mar, piscina en deck de madera, medio nivel bajo nivel de la casa.  Estar - Comedor y Cocina integrados en un solo espacio con vista al mar al igual que todos los dormitorios. Ventanas termo panel de PVC. excelente  aislación.",['Acceso a la playa'],,,Victor Hugo,01-2023,https://www.airbnb.cl/rooms/808713835019164326?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
7,Casa Guanaqueros II,Alojamiento entero,Guanaqueros,10,9,4, Habitación,3,privado,180.0,-30.20043,-71.43229,"https://maps.google.com/maps?ll=-30.20043,-71.43229&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa casa en Guanaqueros, sector las lícitas, a sólo 3 cuadras de la playa, cuenta con Quincho, piscina, juegos infantiles, equipada para 10 personas. A 30 kms de Coquimbo y La Serena, a 65 kms del Valle de Elqui",['Vista al mar'],4.74,23,Mitchell,02-2016,https://www.airbnb.cl/rooms/25813768?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
8,"CASA VICUÑA, VALLE DEL ELQUI . PISCINA Y QUINCHO",Bungalow entero,Vicuña,9,7,4, Habitación,3,privado,100.0,-29.98247,-70.98673,"https://maps.google.com/maps?ll=-29.98247,-70.98673&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Ubicada frente cervecería Cactus, en la mitad del camino entre La Serena y Vicuña, Valle del Elqui. Es un sector turístico especial para los amantes de la astronomía, deportes acuáticos (cerca embalse Puclaro), comida típica y hermosos e históricos pueblos de alrededor.","Hermosa casa en parcela de agrado, con piscina, tinaja y quincho. Decoración moderna, 4 Dormitorios, 3 baños, habilitada para 9 personas. Cuenta con cocina, refrigerador, tina con hidromasaje, agua caliente, tv cable, mesa ping pong, sendero inclusivo.
Km 30, Ruta 41, Vicuña ( frente a cervecería Cactus), Valle del Elqui.

Valor incluye uso de tinaja agua caliente  para 1 vez durante la estadía. Día uso adicional  tiene un costo diario de $70.000, costo adicional de   invitados $10.000 diarios


Casa que cuenta con todas las comodidades del hogar, rodeada de naturaleza y diversos atractivos turísticos. Especial para el descanso y compartir en familia.",['Vista al valle'],4.70,11,Cristian,12-2018,https://www.airbnb.cl/rooms/31074328?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
9,Casa valle La serena/valle del elqui,Alojamiento entero,La Serena,6,4,3, Habitación,2,privado,95.0,-29.93906,-71.1474,"https://maps.google.com/maps?ll=-29.93906,-71.1474&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Casavalle, está a 15 minutos en auto de la costa, avenida del mar, a 40 de vicuña y 1 hora y 30 minutos de pisco elqui.
En la puerta del condominio pasa locomoción hacia ambos destinos.
Estamos cerca de papayas Yañez, pueblo Algarrobito, en donde hay pequeños negocios.
A 5 minutos en auto hay supermercados, farmacias, verdulerías y estaciones de servicio, así como también el aeropuerto La florida.","Casavalle, es una casa aislada para una sola familia, ubicada en La serena camino al valle del elqui, a 15 minutos en auto de la avenida del mar, 5 del aeropuerto y 40 de Vicuña.
Dentro de un condominio, con portón eléctrico, y en un lugar privilegiado, a la mano de la ciudad pero con la desconexión y el relajo Del Valle del elqui.

Un ambiente de descanso, conexión con la naturaleza, ideal para familias.
Disfruta  de las instalaciones de casavalle, piscina natural, Hot tub, parrilla y fogón.


A mano de la ciudad pero con la desconexión y relajo Del Valle del Elqui, tendrás relajo, descanso y diversión en un lugar diseñado y pensando solo para tu familia. 
Cada

Casa aislada, con decoración limpia y moderna, cocina completamente equipada,
Ropa de cama y toallas de baño incluidos.
Wifi, Tv satelital, áreas de descanso 
A orillas del Río Elqui",['Vista al patio'],4.88,41,Diana,12-2020,https://www.airbnb.cl/rooms/47421114?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=5279d65d-5442-4851-bba2-270604e77de2
