,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,"Elqui Valley Blue, Hot Tub, Cama Cuarzo, Conexión.",Cabaña entero,Vicuña,Coquimbo,4,3,2, Habitación,1,privado,51.84,-30.02421,-70.62389,"https://maps.google.com/maps?ll=-30.02421,-70.62389&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse.
Conecta con la magia del Valle del Elqui, su naturaleza, él sonido del viento, junto a un Hot Tub y dos camas de cuarzo, para una maravillosa terapia. 
Con todas las comodidades de un hogar,  agua potable, caliente, cómodas camas, cocina, refrigerador, horno, Smart TV, en medio de un bello paisaje y desconexión de la gran Ciudad. 
""Fácil de llegar por la Ruta D-41 hasta el KM 71, desde La Serena, aprox. 75 minutos en Auto""


Es una cabaña muy cómoda con tres camas , dos habitaciones , con todas las comodidades de la ciudad pero en medio de la Naturaleza , el silencio es absoluto, lo único que escuchas son los pájaros y el viento. 
Parte de la experiencia es el HOT TUB y las Camas de Cuarzo",['Vista al patio'],,,Maritza,01-2021,https://www.airbnb.cl/rooms/830605571242426748?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
1,"Bungalow/cabaña en la Herradura, Coquimbo.",Cabaña entero,Coquimbo,Región de Coquimbo,4,3,2, Habitación,1,privado,35.0,-29.99769,-71.39269,"https://maps.google.com/maps?ll=-29.99769,-71.39269&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Acogedora cabaña con gran vista al mar, inserta áreas silvestres protegidas. Espacios iluminados y terraza, que permitirán hacer de tu descanso una experiencia íntima bajo uno de los cielos más limpios del mundo. Se encuentra en condominio ecológico privado, sector rural ""El Panul"" localidad de la Herradura (NO ES ZONA DE BALNEARIO), a minutos de playas y ciudades, pero separado  de la ruta 5 norte  por 4 km de camino de tierra (NECESARIO AUTOMÓVIL para ingresar o salir de la comunidad).


La tranquilidad del lugar, lejos de turistas, pero a la vez a pocos minutos en automóvil de las principales playas y centros comerciales. La vista, y el entrono silvestre que se puede recorrer a pie hasta llegar al mar (no apto para baño) durante el día, y el silencio del que se puede disfrutar bajo las estrellas durante la noche.",['Cocina'],4.72,69,Denisse Daniela,03-2017,https://www.airbnb.cl/rooms/18139777?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-19&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
2,Casa con Piscina privada Alma Del Elqui,Casa de campo entero,La Serena,Región de Coquimbo,8,6,3, Habitación,2,privado,128.571,-30.0203,-70.5248,"https://maps.google.com/maps?ll=-30.0203,-70.5248&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa Alma del Elqui, Está ubicado antes de llegar a Paihuano Pueblo, inserto en medio del Valle, en ambiente rústico con maderas nobles y muros de piedras natural del mismo valle de Elqui, las sentirás cargadas de pura energía positiva, para que te encuentres contigo mismo, es un paraíso inspirador, especial para compartir en familia, seres queridos y enseñarles a tus hijos sobre las constelaciones en las noches estrelladas.


Es una casa con piscina de uso exclusivo para los huéspedes, 
Es un espacio verde en contraste con el marrón de los cerros y el azul del cielo. una imagen perfecta para guardar en su memoria.",['Cocina'],4.73,86,Claudio Contreras,12-2015,https://www.airbnb.cl/rooms/21867642?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
3,CASA EL ENCANTO PISCO ELQUI,Alojamiento entero,Paihuano,Región de Coquimbo,6,6,3, Habitación,2,privado,162.0,-30.15589,-70.49629,"https://maps.google.com/maps?ll=-30.15589,-70.49629&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Es una casa  estilo moderno muy acogedora amoblada completamente, ubicada en el mejor sector de Pisco Elqui, con vista privilegiada, está cerca del Río Claro es un lugar tranquilo que invita al relajo y la desconexión.
A 4km de la plaza de Pisco Elqui, cercana de restaurantes , almacenes y lugares turísticos (cabalgatas,treking, masajes, yoga).
Es importante señalar que los espacios están diseñados para familias o grupo de amigos


Tiene varias Terrazas , parrilla, piscina , lugares de descanso, hamaca y hot  tub de madera con costo adicional de $ 23.000 por uso","['Acceso a la playa', 'Frente a la playa']",4.96,54,Mónica,02-2019,https://www.airbnb.cl/rooms/32664151?adults=1&children=0&infants=0&pets=0&check_in=2023-03-20&check_out=2023-03-25&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
4,Casa de campo en Diaguitas,Casa de campo entero,Diaguitas,Coquimbo,8,4,4, Habitación,1,privado,150.0,-30.02537,-70.63792,"https://maps.google.com/maps?ll=-30.02537,-70.63792&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El pueblo de Diaguitas esta localizado a 7 Km de Vicuña donde pondrás encontrar artesanía de la zona y la Cervecería Guayacán.

El espacio
La casa rodeada de árboles frutales, lugar tranquilo en dónde se podrá apreciar las estrellas por la noche. Cuenta con áreas comunes amplias al igual que la cocina, que está completamente equipada.
Para capear el calor se cuenta con una amplia piscina, con reposeras.",['Vista al jardín'],5.0,16,Gabriel,08-2022,https://www.airbnb.cl/rooms/687543448268664985?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
5,Cabaña Valle del Elqui,Alojamiento entero,La Serena,Región de Coquimbo,5,4,3, Habitación,2,privado,98.0,-30.0126,-71.0358,"https://maps.google.com/maps?ll=-30.0126,-71.0358&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Está ubicado en El Valle de Elqui a 25 Kilómetros de La Serena ciudad que cuenta  con playa, bares restaurante, casino, Mall. El aeropuerto se encuentra a 20 kilómetros de distancia. Desde este lugar se pueden visitar observatorios Mayu, Tololo y Mamalluca ( reservas con anticipación)
También se pueden visitar las viñas y pisqueras de la localidad.
Piscina con vista panorámica al Valle.


La cabaña cuenta con hermosa terraza con vista al Valle, 2 dormitorios con cama de 2 plazas. Uno en la planta baja totalmente independiente con entrada independiente y el otro en el piso superior donde además se encuentra la cocina.Cuenta además con 2 camas de 1 plaza ubicadas en el segundo piso . Baño en ambos pisos. Cabaña full equipada para que tu estadía sea confortable.",['Cocina'],5.0,34,Ana María,07-2017,https://www.airbnb.cl/rooms/20154848?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
6,Casa valle La serena/valle del elqui,Alojamiento entero,La Serena,Coquimbo,6,4,3, Habitación,2,privado,95.0,-29.93906,-71.1474,"https://maps.google.com/maps?ll=-29.93906,-71.1474&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casavalle, es una casa aislada para una sola familia, ubicada en La serena camino al valle del elqui, a 15 minutos en auto de la avenida del mar, 5 del aeropuerto y 40 de Vicuña.
Dentro de un condominio, con portón eléctrico, y en un lugar privilegiado, a la mano de la ciudad pero con la desconexión y el relajo Del Valle del elqui.

Un ambiente de descanso, conexión con la naturaleza, ideal para familias.
Disfruta  de las instalaciones de casavalle, piscina natural, Hot tub, parrilla y fogón.


A mano de la ciudad pero con la desconexión y relajo Del Valle del Elqui, tendrás relajo, descanso y diversión en un lugar diseñado y pensando solo para tu familia. 
Cada

Casa aislada, con decoración limpia y moderna, cocina completamente equipada,
Ropa de cama y toallas de baño incluidos.
Wifi, Tv satelital, áreas de descanso 
A orillas del Río Elqui",['Vista al patio'],4.88,41,Diana,12-2020,https://www.airbnb.cl/rooms/47421114?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
7,"Casa Luz. EN LA PLAYA. Las Mostazas, Guanaqueros",Alojamiento entero,Coquimbo,Chile,8,7,3, Habitación,"3,5",privado,275.0,-30.18138,-71.39205,"https://maps.google.com/maps?ll=-30.18138,-71.39205&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Una casa preciosa,  hecha con mucho amor, en la playa misma, patitas en la arena. A 50 pasos del mar. Un lugar tranquilo, maravilloso, de conexión con la naturaleza. Dan ganas de quedarse para siempre :)

Ecológica, bien aislada, full eléctrica, con paneles solares y reutilización de aguas para el jardín. 

Esta dentro del condominio Las Mostazas. En una playa increíble. A 10 mins en auto de Guanaqueros, 20 de Tongoy y 45 de la serena. Llegan las compras del Jumbo a la puerta de la casa.


La casa tiene 3 piezas ricas, cada una con su baño. Más un baño de servicio o de playa y parrilla. Tiene un espacio común grande con una barra y un comedor grande también. Una rica y amplia terraza con parrilla, fogón, estar reposeras y comedor exteriores. 

Hay en la parte de abajo del jardín una zona de fogata, también con parrilla y mesón para hacer un asado mas acampado. 

Dejamos siempre 2 stand up paddle y salvavidas de distintos tamaños para salir a remar por el mar. Una experiencia preciosa.

Hay también para el fin del día, y con la
idea de cuidar el agua, una ducha playera, justo antes de la subida a la casa, para bañarse rápido y sacarse la sal y arena antes de subir.","['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,15,Camila,05-2014,https://www.airbnb.cl/rooms/53001224?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
8,Tu Casa en Coquimbo Mejor barrio Hasta 5 personas,Alojamiento entero,Coquimbo,Región de Coquimbo,5,3,2, Habitación,1,privado,26.2,-29.98725,-71.35403,"https://maps.google.com/maps?ll=-29.98725,-71.35403&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa independiente en primer piso, a tres cuadras de la playa La Herradura.
Cómodamente amoblada y equipada, con buena iluminación y seguridad en condominio cerrado en tranquilo y exclusivo barrio residencial  Herradura Oriente, cerca de la entrada sur de Coquimbo. Fácil acceso. 

Estacionamiento cerrado
Dos Habitaciones
Patio con Parrilla
Lavadora
Cocina equipada
Hasta 5 personas

Cerca de Supermercado, Bares y Restaurantes
Centro de Coquimbo a 5 minutos en automóvil",['Acceso la playa Público o compartido'],4.56,61,Daniela,12-2018,https://www.airbnb.cl/rooms/24078774?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
9,4D/2B Casona Girasol - La Serena,Chalé entero,La Serena,Coquimbo,8,5,4, Habitación,2,privado,102.231,-29.93981,-71.15557,"https://maps.google.com/maps?ll=-29.93981,-71.15557&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Acogedora Casona familiar con capacidad para 8 personas para disfrutar de las vistas y las noches estrelladas hacia el valle del Elqui.

Se encuentra estratégicamente ubicada a 5 min. del pueblo de Algarrobito, a 5 min. del aeropuerto de La Serena, a 15 min. del centro de La Serena y a 30 min. de Vicuña. 

Tiene 4 habitaciones con balcón, 2 baños completos, cocina equipada, comedor, quincho, patio trasero, estacionamiento,  Internet WiFi, acceso a  cancha deportiva  multiuso y piscina.


Casona de campo de estilo europeo, cuenta con 4 habitaciones con balcón compartido con vista hacia el valle del Elqui.

Tiene 2 habitaciones con cama doble, 1 habitación con 2 camas individuales y 1 habitación con  cama nido,  2 baños completos (toallas incluidas),  Internet Wifi, estacionamiento y acceso a la piscina y la cancha deportiva multiuso para disfrute entre amigos o familiares.",['Vista al patio'],4.75,8,BUHO Property,10-2021,https://www.airbnb.cl/rooms/677886356104209511?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d6b4ba38-4252-41d8-a269-86526b333373
