,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Espectacular Depto con enorme jardín y vista,Vivienda rentada entero,Puerto Velero,Coquimbo,6,7,4, Habitación,3,privado,200.0,-30.237,-71.47854,"https://maps.google.com/maps?ll=-30.237,-71.47854&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este departamento cuenta con amplio espacio de esparcimiento y privacidad para sus ocupantes. 3 baños equipados con ducha, 4 habitaciones, cocina con full equipamiento, lavavajillas, lavarropas y secadora. 
El departamento cuenta con living cómodo, espacioso y acogedor. El comedor cuenta con amplia y elegante mesa de piedra. 
La terraza da a un enorme jardín y a una asombrosa vista a la Bahía de Tongoy.

Por 35mil extra al día puedes contratar los servicios de cocinera y asesora del hogar.


El departamento está amoblado con motivos marítimos y se encuentra a una distancia equidistante entre la playa y la piscina de mar.",['Acceso la playa Público o compartido'],4.79,19,Fran,05-2012,https://www.airbnb.cl/rooms/574678466386909984?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
1,Moderno departamento con espectacular vista al mar,Condo entero,Puerto Velero,Coquimbo,5,3,2, Habitación,2,privado,160.349,-30.2408,-71.4768,"https://maps.google.com/maps?ll=-30.2408,-71.4768&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento primera linea a pasos de la playa  con hermosa vista y al mar  ,en Concominio Puerto Velero donde se puede disfrutar de distintas maneras ya sea de un simple dia de playa en familia , apreciar un atardecer jugando cartas  o utilizar distintas instalaciones del condominio como piscinas , canchas de tennis , padel , futbol  entre otros
Se puede conocer la bahia de tongoy o Guanaqueros ambos sectores turisticos con hermosas playas de baño y opciones gastornomicas",['Acceso la playa Privado'],4.20,5,Hansi,02-2017,https://www.airbnb.cl/rooms/35826423?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
2,"♥ Tu Destino, Tu Vista, Tu SPA ☀",Vivienda rentada entero,Coquimbo,Región de Coquimbo,4,3,2, Habitación,2,privado,86.0,-29.9825,-71.3522,"https://maps.google.com/maps?ll=-29.9825,-71.3522&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nuestros huéspedes lo dicen: Es el lugar perfecto para vacaciones o escapes de la ciudad ☀.
Te ofrecemos un lugar Nuevo e Impecable, con una Vista infinita al mar, Spa,  Acceso directo a la playa, Piscina, ¡y mucho más!
Tendrás 2 habitaciones, 2 baños completos, cocina full-equipada, TV cable, HBO Max, Wifi, Audio bluetooth, Libros y  más. ¡Nuestra hospitalidad hará que te sientas como en casa!. 
Nos encargaremos de que tu experiencia sea increíble y garantizamos que vas a volver a visitarnos ♥.


Completamente equipado (utensilios de cocina, ollas, vajilla, cubiertos, vasos, copas, ... ¡todo lo que imaginas! ).
Incluye sistema de sonido portátil Bose (bluetooth), WiFi de alta velocidad y calidad, HBO Max, TV cable, libros, revistas, 1 silla de playa, sombrilla y mucho más. ¿Necesitas algo adicional? ¡Consúltanos y veremos cómo ayudarte!","['Acceso a la playa', 'Frente a la playa']",4.98,128,Carlos,06-2017,https://www.airbnb.cl/rooms/19311735?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
3,Excelente vista,Vivienda rentada entero,Puerto Velero,Coquimbo,6,6,2, Habitación,2,privado,150.0,-30.23926,-71.47409,"https://maps.google.com/maps?ll=-30.23926,-71.47409&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en primer piso, increíble vista a la bahía de Tongoy. A pasos de la piscina del edificio y al estar al centro, puedes caminar a la playa, al mini market o al café. Perfecto para ir con niños, está completamente equipado!

El espacio
Departamento de dos dormitorios amplios, ambos en suit, con el espacio común al centro (cocina-living-comedor-terraza)
Además, puedes disfrutar del pasto que le da mucha amplitud al espacio.","['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,9,Elisa,06-2016,https://www.airbnb.cl/rooms/41267218?adults=1&children=0&infants=0&pets=0&check_in=2023-03-19&check_out=2023-03-24&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
4,"☀1era Línea 1er Piso con Piscina, Jardín y Playa!☀",Vivienda rentada entero,Puerto Velero,Coquimbo,7,6,2, Habitación,2,privado,90.767,-30.2424,-71.4753,"https://maps.google.com/maps?ll=-30.2424,-71.4753&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Uno de los mejores departamentos en todo Puerto Velero. La mejor ubicación, Primera Línea y Primer Piso! Recién remodelado con espectacular Piscina a 30 metros y bajada directa a la Playa que está a 120 mts!  la mejor vista,  amplio jardín (ideal niños), terraza, reposeras. Departamento amplio y equipado para disfrutar de unas vacaciones inolvidables. Sencillamente un estándar superior a otros departamentos de Puerto Velero!


✓Exclusivo departamento ✓ Primer piso ✓Primera Línea ✓La mejor vista despejada ✓Jardín amplio ✓Acceso directo a piscina y playa a pasos de distancia ✓Recién remodelado y totalmente equipado ✓ Espacioso living comedor y terraza  ✓Increíble vista al mar, la playa Socos y la península de Tongoy ✓Cuenta con 2 dormitorios y 2 baños ✓No hay camas en comedor, living ni sofá-camas ✓Estacionamiento privado ✓Disfrutarás del departamento completo.

✓Reposeras ✓Mesa de terraza ✓Wifi gratuito ✓2 Smart TV's LED con TV-Cable ✓Máquina Nespresso ✓3 Estufas Eléctricas ✓Ventanas Termopanel PVC nuevas ✓Moderna Cocina equipadísima ✓Lava Vajillas ✓Horno eléctrico ✓Microondas ✓Lavadora/Secadora  ✓Plancha ✓Secador de pelo.


SIN CARGO ""TARIFA POR SERVICIO"": A diferencia de otras publicaciones nosotros no cobramos ""Tarifa por servicio"". Te invitamos a comparar el costo total.","['Acceso a la playa', 'Frente a la playa']",5.0,9,Daniel,11-2017,https://www.airbnb.cl/rooms/642412048765613150?adults=1&children=0&infants=0&pets=0&check_in=2023-04-09&check_out=2023-04-14&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
5,Depto. recién renovado - Zona libre Tsunami,Vivienda rentada entero,Coquimbo,Región de Coquimbo,6,3,2, Habitación,2,privado,30.0,-29.96006,-71.34082,"https://maps.google.com/maps?ll=-29.96006,-71.34082&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El departamento (74 metros cuadrados) cuenta con dormitorio matrimonial con baño, pieza de visitas (dos camas), baño de visitas, un  living comedor con sofá cama de plaza y media.   TV Directv Glod.  El edificio  esta ubicado a 5 min. caminando del centro de Coquimbo y a 7  min. en vehículo de la playa la Herradura y playa de coquimbo. El departamento tiene mallas de protección para niños. Vista a toda la bahía de Coquimbo y la Serena desde el mirador que se encuentra arriba del edificio.


Este departamento esta ubicado en un edificio que esta a 5 minutos caminando del Mall Coquimbo  y 7 minutos en vehículo de la Playa de La Herradura y de la Playa de Coquimbo.",['Cocina'],4.78,96,Humberto,05-2013,https://www.airbnb.cl/rooms/16670535?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
6,Departamento de lujo en Puerto Velero,Vivienda rentada entero,Puerto Velero,Región de Coquimbo,8,7,3, Habitación,3,privado,140.0,-30.24266,-71.47825,"https://maps.google.com/maps?ll=-30.24266,-71.47825&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Amplio departamento para 8 personas, ubicado en primera línea de Puerto Velero, con maravillosa vista a la bahía de Tongoy, a pasos del funicular que baja a la playa. Un estacionamiento privado. Decoración moderna, todo impecable para su estadía.

Acceso de los huéspedes
Puerto velero cuenta con playa privada, varios jardines, una marina, piscinas, instalaciones para deportes acuáticos, canchas de tenis y fútbol.","['Acceso a la playa', 'Frente a la playa']",4.82,22,Milena,04-2017,https://www.airbnb.cl/rooms/18304401?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
7,Acogedor depto en Los Molles - Frente a Playa,Condo entero,Los Molles,Región de Valparaíso,6,5,3, Habitación,2,privado,65.0,-32.2368,-71.5121,"https://maps.google.com/maps?ll=-32.2368,-71.5121&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Depto en Los Molles - Vista Al Mar (frente a La Playa)

 Departamento en CONDOMINIO  ""Bordemar Los Molles"" 

En el piso 3 (edificio sin ascensor)

3 Dormitorios + 2 baños (80 mts2) 

Capacidad 6 personas 

Terraza con vista al mar 

Piscina 

A 20 mts de la playa 

1 estacionamiento INCLUIDO

TV Cable

WIFI (ilimitado)

*No se incluye sábanas ni toallas


Ambiente acogedor y familiar. 
Full equipado para un excelente descanso.
Ubicado en excelente condominio
Acceso a la playa caminando
A pasos de restaurantes y locales comerciales","['Acceso a la playa', 'Frente a la playa']",4.77,135,Daniel,01-2018,https://www.airbnb.cl/rooms/22832183?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-09&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
8,Pulcro y luminoso departamento en Avenida Pacífico,Vivienda rentada entero,La Serena,Región de Coquimbo,5,4,2, Habitación,2,privado,45.0,-29.9312,-71.2784,"https://maps.google.com/maps?ll=-29.9312,-71.2784&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"55 metros cuadrados con un lindo balcón. Ubicado a pasos de 4 esquinas y de la avenida del mar. Encontrarás diversión y tranquilidad a la vez.

Departamento full equipado  y pensado para que no te falte nada durante la estadía. Cuenta con mallas de seguridad en balcón y ventanas. Puedo habilitar cuna para bebé. 

Nota: la piscina y quincho están sujetos a disponibilidad según mantenciones y reparaciones.


El edificio tiene 8 pisos y el departamento está en el piso 6. Caminando se encuentra a 4 minutos de la playa (avenida del mar / 4 esquinas). Ideal para familias, parejas o viajes de trabajo. Cuenta con tv con cable, wifi, lavadora, entre otros.",['Acceso a la playa'],4.95,164,Ian,12-2016,https://www.airbnb.cl/rooms/16837837?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
9,Dpto increíble vista al mar con terraza amplia ♡,Vivienda rentada entero,Los Molles,Valparaíso,8,6,3, Habitación,2,privado,98.1,-32.23656,-71.51059,"https://maps.google.com/maps?ll=-32.23656,-71.51059&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,,"['Acceso a la playa', 'Frente a la playa']",4.87,45,Sara,02-2018,https://www.airbnb.cl/rooms/46479012?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=da675eda-1218-4ab9-b57f-eb14cf0cb793
