,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,DISFRUTA DE LA PLAYA - primera fila,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,1,privado,54.0,-29.94175,-71.28728,"https://maps.google.com/maps?ll=-29.94175,-71.28728&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","hermoso entorno de la costanera, para salir a caminar, trotar, bicicletas. O simplemente contemplar los atardeceres desde la playa.
Los que desean diversion esta al lado el casino enjoy, restaurantes en avenida del mar","decoración personalizada con  ambiente de playa,  un  estilo  único y caribeño,  se  resalta la naturaleza en su fauna,  los detalles, cojines, pieceras, cuadros hacen homenaje a toda la fauna marina, en colores,  dando alegría y frescura.  Todo esto  frente del mar, desde un piso 19 EN PRIMERA FILA vista única y maravillosa.  Para todos los  gustos de  chicos y grandes.  Es sentarse en la  terraza y esperar la llegada del  El sol, la luna y las estrellas.  A un costado del casino Enjoy.


cocina completamente equipada
wifi
no se permiten mascotas.
no se hace uso de piscina temperada solo para propietarios .
hora de entrada 3pm.
hora de salida 11 am. 
no se permiten ruidos  molestos despues de las 10pm.
Cocina bien equipada
Estacionamiento privado
Todo moderno y personalizado","['Acceso a la playa', 'Frente a la playa']",4.87,113,Juan Pablo,07-2017,https://www.airbnb.cl/rooms/21551716?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
1,Descanso en Playa Blanca,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,1,privado,71.6,-30.22232,-71.47848,"https://maps.google.com/maps?ll=-30.22232,-71.47848&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Nuestra playa queda retirada pero aun así está cerca de sitios como Tongoy, Guanaqueros y La Serena. El ambiente es súper familiar, es un lugar tranquilo y una vez que te instalas en el depto, te puedes olvidar del auto. La vista desde el departamento es maravillosa, no hay nada entre nuestra terraza y el mar :)","Del living a la playa en 5 minutos!
Vista espectacular a pasos de una playa maravillosa. Depto. 2 dorm, 1 baño + terraza amplia en Club Playa Blanca, balneario ubicado a 15 min. de Tongoy y Guanaqueros y 50 kms. de La Serena.
En Enero y Febrero,  hay actividades a diario, ideales para familias con niños.  
Depto. no tiene conexión a cable/tv abierta/internet.
De acuerdo a los protocolos COVID, solo piscina exterior habilitada con aforo máximo de 10 personas. Medidas adicionales, favor consultar.


Uso privado de nuestro el departamento y uso compartido de las instalaciones del Club.
Ofrecemos sábanas pero no toallas.","['Acceso a la playa', 'Frente a la playa']",4.85,102,Analya,06-2011,https://www.airbnb.cl/rooms/15852474?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
2,☼ Primer Piso Primera Línea al lado de la Playa! ☼,Condo entero,Puerto Velero,5,4,2, Habitación,2,privado,95.481,-30.2411,-71.4767,"https://maps.google.com/maps?ll=-30.2411,-71.4767&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Puerto Velero es un condominio en una localidad turística exclusiva ubicada frente a la bahía de Barnes, entre los balnearios de Tongoy y Guanaqueros, en la comuna de Coquimbo, Chile. Se encuentra situada a 45 kms de La Serena y a 430 kms de Santiago. Posee 700 departamentos distribuidos en 23 edificios.

Goza de un muy buen clima, lindos paisajes y jardines, una playa apta para el baño.","Probablemente el mejor departamento en todo Puerto Velero. La mejor ubicación, Primera Línea y Primer Piso! A menos de 50 metros de la playa con bajada directa, la mejor vista,  amplio jardín privado, terraza, hamaca, reposeras. Departamento amplio y equipado para disfrutar de unas vacaciones inolvidables. Sencillamente un estándar superior a otros departamentos de Puerto Velero!


✓Exclusivo departamento ✓ Primer piso ✓Primera Línea ✓La mejor vista despejada ✓Jardín privado amplio ✓Acceso directo a la playa a pasos de distancia ✓Completamente remodelado y equipado ✓ Espacioso living comedor, cocina, terraza ✓Todas las habitaciones incluyendo cocina con vista al mar, la playa Socos y la península de Tongoy ✓Cuenta con 2 dormitorios y 2 baños ✓No hay camas en comedor, living ni sofá-camas ✓Estacionamiento privado con toldo incluido ✓Disfrutarás del departamento completo.

✓Reposeras ✓Hamaca ✓Mesa de terraza ✓Wifi gratuito ✓2 Smart TV's LED con TV-Cable ✓Máquina Nespresso ✓3 Estufas Eléctricas ✓Ventanas Termopanel ✓Cocina Equipada ✓Lava Vajillas ✓Horno eléctrico ✓Microondas ✓Lavadora/Secadora  ✓Plancha ✓Secador de pelo.

IMPORTANTE: Este arriendo para 5 o menos huéspedes no tendrá disponible una de las habitaciones extra que tiene (permanecerá cerrada). Consulte la posibilidad de agregar una habitación adicional para 3 personas por un cargo extra (Para 8 personas en total).

SIN CARGO ""TARIFA POR SERVICIO"": A diferencia de otras publicaciones nosotros no cobramos ""Tarifa por servicio"". Te invitamos a comparar el costo total.",['Vista al jardín'],5.0,27,Daniel,11-2017,https://www.airbnb.cl/rooms/49547795?adults=1&children=0&infants=0&pets=0&check_in=2023-04-09&check_out=2023-04-14&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
3,"Depto con piscina, hermosa vista y pasos de playa",Vivienda rentada entero,Coquimbo,6,5,3, Habitación,1,privado,31.5,-29.98004,-71.34807,"https://maps.google.com/maps?ll=-29.98004,-71.34807&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Lugar residencial.,"Departamento con vista directa al mar, a pasos de playa La Herradura. A una cuadra de centro comercial( supermercado, restaurant). Equipado completo para 6 personas. Lugar residencial, seguridad 24 horas, conserjeria y entrada controlada. Posee lavandería con sistema de fichas. Estas en vehiculo a 8 min de playa Totoralillo, 15 min de Las Tacas y Puerto Velero. A pasos de playa La Herradura y a 20 minutos de Avenida del Mar.  Locomoción a una cuadra y vía uber a centro de Coquimbo por $2000( +o-


Personas que quieran conocer la región de Coquimbo ,  ya que queda cerca de hermosas playas y lugares turisticos. Tiene una hermosa vista directa a la playa La Herradura, lugar de descanso.",['Vista a la bahía'],4.30,20,Maria Jose,03-2018,https://www.airbnb.cl/rooms/23684294?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
4,"Departamento La Serena, junto a casino Enjoy",Vivienda rentada entero,Coquimbo,4,3,2, Habitación,1,privado,34.0,-29.94942,-71.28917,"https://maps.google.com/maps?ll=-29.94942,-71.28917&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","The neighborhood is a Tourist place full of restaurants, bars, Casino, shops and family friendly places. You are also well communicated to most Shopping centers and La Serena and Coquimbo by public transportation.","Lugares de interés: El Departamento se encuentra a tres minutos caminando del casino Enjoy y Avenida del Mar, en una zona llena de restaurants, vida en familia y bares para pasar un buen rato en La Serena. A su vez, se encuentra a dos minutos caminando de la Ruta 5 donde se puede tomar locomoción a todos los lugares de interés en Serena y Coquimbo. Mi alojamiento es bueno para parejas, viajeros de negocios y familias (con hijos).


The flat is fully equipped with everything needed for work-or holidays travels. Wifi can be found on site, cable TV comfortable sofa-bed and all kitchen tools to make your stay as comfortable as possible.",['Costa'],4.74,181,Francisco,10-2015,https://www.airbnb.cl/rooms/13233076?adults=1&children=0&infants=0&pets=0&check_in=2023-03-14&check_out=2023-03-19&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
5,🏖Depto. Ideal en Puerto Velero. Full 2D-2B 🌊,Vivienda rentada entero,Puerto Velero,6,5,2, Habitación,2,privado,100.0,-30.24581,-71.47923,"https://maps.google.com/maps?ll=-30.24581,-71.47923&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Puerto Velero se ha consolidado como un lugar exclusivo que destaca por su belleza natural, excelente clima y expeditos accesos, lo que sumado a su arquitectura mediterránea, amplias áreas verdes y una gran seguridad, lo han posicionado como un lugar perfecto para descansar durante cualquier época del año.
Puerto Velero cuenta con una gran infraestructura de servicios que garantizan una placentera estadía sin moverse del lugar. Un moderno equipamiento de control de acceso y un staff de personal especializado que monitorea el complejo, aseguran una máxima seguridad las 24 horas.
El resort cuenta con 14 piscinas, Funicular a la playa, 3 Restaurantes, 10 Canchas de Tenis, Cancha de Futbol y Volleyball playa, Cancha de Golf, Parque nativo y zona de pic-nic, Gimnasio equipado, Senderos para running
Buceo, kayaks y deportes náuticos, Actividades culturales, Minimarket, Cajero automático (ATM), Sector de quinchos.","Precioso departamento en Puerto Velero, ideal para familias con niños o grupos de hasta 5 personas.
Ubicación Privilegiada con una linda vista panorámica al mar y los jardines. A pasos de la playa y piscinas. Muebles e implementos de primera calidad.
2 dorm. 2 baños. 1 estac.
Toallas de baño y ropa de cama.
Wifi Rápido. 3 Smart TVs  con servicios de streaming.
Calefacción panel radiante.
Cerradura digital, acceso sin llave a cualquier hora.
-Se permiten perritos pequeños a solicitud-
Superhost.


Acogedora sala de estar con linda mesa de comedor, sofá, gran SmartTV 55"" con soundbar y calefacción de panel radiante.

Terraza amplia, con living, comedor, mesón de bar y una vista realmente privilegiada a los jardines, piscina, playa Socos y la bahía de Tongoy.

Dormitorio principal: cama king resortes, almohadas y ropa de cama de alta calidad. Escritorio para teletrabajo. Smart TV 46"". Calefacción panel radiante.

Segundo dormitorio: 1 camarote (2 colchones de 1 plaza) y 1 cama nido (2 colchones 1 plaza). Los 4 colchones son de resortes y alta calidad. Para usar la cama nido de abajo se debe extraer (Ver fotos).  Por eso este dormitorio se recomienda para 3 personas, aunque puede dormir sin problemas una cuarta en la cama nido de abajo.  
Almohadas y ropa de cama de alta calidad. Smart TV 32"". Calefacción panel radiante móvil.

Cocina completamente equipada con todo lo necesario para cocinar, lavadora, secadora, lavavajillas, etc. Especial para estadías largas.

Si tienen niños, existe mucha seguridad en el condominio y hay muchos espacios para explorar y jugar. 

El departamento cuenta con 3 Smart TVs con la mayoría de estos servicios de streaming habilitados (Disney+, Star+, HBO GO, Amazon Prime, Apple+).

Limpieza y desinfección: Entendemos las dudas por la Pandemia y estamos siguiendo todas las recomendaciones de aseo y desinfección que nos da Airbnb para máxima tranquilidad con un equipo de aseo y una coordinadora que se encarga personalmente de ello.","['Acceso a la playa', 'Frente a la playa']",4.94,52,Alejandro,05-2014,https://www.airbnb.cl/rooms/44666885?adults=1&children=0&infants=0&pets=0&check_in=2023-03-26&check_out=2023-04-01&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
6,Cómodo departamento avenida del mar,Condo entero,La Serena,4,3,2, Habitación,2,privado,70.0,-29.9209,-71.2765,"https://maps.google.com/maps?ll=-29.9209,-71.2765&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en avenida del mar a pasos de cafeterías y restaurantes, a cuadras de pubs, el faro.. cuenta con 2 habitaciones y 2 baños  amplia terraza y áreas comunes, acceso controlado en condominio, tercer piso con ascensor",['Cocina'],4.72,18,Jennifer,04-2019,https://www.airbnb.cl/rooms/668967654200000098?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
7,Depto. recién renovado - Zona libre Tsunami,Vivienda rentada entero,Coquimbo,6,3,2, Habitación,2,privado,33.0,-29.96006,-71.34082,"https://maps.google.com/maps?ll=-29.96006,-71.34082&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Este departamento se encuentra en una ubicación privilegiada. Esta a solo dos cuadras del centro y cinco cuadras del nuevo Mall Vivo de Coquimbo. En la primera planta, por afuera se encuentra un negocio. Tambien, detrás del edificio hay un negocio donde puede comprar prácticamente de todo (esta en la esquina de O'Higgins con Montt).
Camino hacia el centro se encuentra el supermercado Santa Isabel que se encuentra en calle Anibal Pïnto 1551.","El departamento (74 metros cuadrados) cuenta con dormitorio matrimonial con baño, pieza de visitas (dos camas), baño de visitas, un  living comedor con sofá cama de plaza y media.   TV Directv Glod.  El edificio  esta ubicado a 5 min. caminando del centro de Coquimbo y a 7  min. en vehículo de la playa la Herradura y playa de coquimbo. El departamento tiene mallas de protección para niños. Vista a toda la bahía de Coquimbo y la Serena desde el mirador que se encuentra arriba del edificio.


Este departamento esta ubicado en un edificio que esta a 5 minutos caminando del Mall Coquimbo  y 7 minutos en vehículo de la Playa de La Herradura y de la Playa de Coquimbo.",['Cocina'],4.78,96,Humberto,05-2013,https://www.airbnb.cl/rooms/16670535?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
8,Departamento cerca del mar La Serena,Vivienda rentada entero,La Serena,4,3,2, Habitación,2,privado,63.5,-29.9312,-71.2784,"https://maps.google.com/maps?ll=-29.9312,-71.2784&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Condominio seguro ubicado a metros de la playa, se puede encontrar una amplia variedad de restaurantes a solo pasos del recinto, al igual que centros turísticos y locomoción.
Cuenta con vigilancia las 24hrs.","Hermoso departamento ubicado a una cuadra de la playa, cercano a cuatro esquinas, a pasos de una gran variedad de restaurantes, negocios y entretenciones. Acceso a centros turísticos y locomoción a pocos metros, a  3 kilómetros de centros comerciales y supermercados. 
El departamento posee cocina totalmente equipada, televisión, Wifi, estacionamiento propio, lavandería, piscinas y espacios comunes.
También cuenta con acceso controlado y seguridad las 24hrs.


Con el fin de lograr una grata estadía para el huésped, el departamento cuenta con muebles y electrodomésticos completamente nuevos optimizando el uso de espacios. Tambien, para una mayor comodidad, se encuentra equipado con algunos recursos básicos tales como toallas, artículos de limpieza personales así como para el departamento.","['Acceso a la playa', 'Frente a la playa']",4.91,44,Yilin,12-2016,https://www.airbnb.cl/rooms/22034804?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-05&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
9,"☀1era Línea 1er Piso con Piscina, Jardín y Playa!☀",Vivienda rentada entero,Puerto Velero,7,6,2, Habitación,2,privado,92.723,-30.2424,-71.4753,"https://maps.google.com/maps?ll=-30.2424,-71.4753&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Puerto Velero es un condominio en una localidad turística exclusiva ubicada frente a la bahía de Barnes, entre los balnearios de Tongoy y Guanaqueros, en la comuna de Coquimbo, Chile. Se encuentra situada a 45 kms de La Serena y a 430 kms de Santiago. Posee 700 departamentos distribuidos en 23 edificios.

Goza de un muy buen clima, lindos paisajes y jardines, una playa apta para el baño.","Uno de los mejores departamentos en todo Puerto Velero. La mejor ubicación, Primera Línea y Primer Piso! Recién remodelado con espectacular Piscina a 30 metros y bajada directa a la Playa que está a 120 mts!  la mejor vista,  amplio jardín (ideal niños), terraza, reposeras. Departamento amplio y equipado para disfrutar de unas vacaciones inolvidables. Sencillamente un estándar superior a otros departamentos de Puerto Velero!


✓Exclusivo departamento ✓ Primer piso ✓Primera Línea ✓La mejor vista despejada ✓Jardín amplio ✓Acceso directo a piscina y playa a pasos de distancia ✓Recién remodelado y totalmente equipado ✓ Espacioso living comedor y terraza  ✓Increíble vista al mar, la playa Socos y la península de Tongoy ✓Cuenta con 2 dormitorios y 2 baños ✓No hay camas en comedor, living ni sofá-camas ✓Estacionamiento privado ✓Disfrutarás del departamento completo.

✓Reposeras ✓Mesa de terraza ✓Wifi gratuito ✓2 Smart TV's LED con TV-Cable ✓Máquina Nespresso ✓3 Estufas Eléctricas ✓Ventanas Termopanel PVC nuevas ✓Moderna Cocina equipadísima ✓Lava Vajillas ✓Horno eléctrico ✓Microondas ✓Lavadora/Secadora  ✓Plancha ✓Secador de pelo.


SIN CARGO ""TARIFA POR SERVICIO"": A diferencia de otras publicaciones nosotros no cobramos ""Tarifa por servicio"". Te invitamos a comparar el costo total.",['Vista a la bahía'],5.0,9,Daniel,11-2017,https://www.airbnb.cl/rooms/642412048765613150?adults=1&children=0&infants=0&pets=0&check_in=2023-04-09&check_out=2023-04-14&previous_page_section_name=1000&federated_search_id=e3a1ef76-feb1-40eb-b42a-7fc56adf11d1
