,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Cabaña Valle del Elqui,Alojamiento entero,La Serena,Región de Coquimbo,5,4,3, Habitación,2,privado,98.0,-30.0126,-71.0358,"https://maps.google.com/maps?ll=-30.0126,-71.0358&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Está ubicado en El Valle de Elqui a 25 Kilómetros de La Serena ciudad que cuenta  con playa, bares restaurante, casino, Mall. El aeropuerto se encuentra a 20 kilómetros de distancia. Desde este lugar se pueden visitar observatorios Mayu, Tololo y Mamalluca ( reservas con anticipación)
También se pueden visitar las viñas y pisqueras de la localidad.
Piscina con vista panorámica al Valle.


La cabaña cuenta con hermosa terraza con vista al Valle, 2 dormitorios con cama de 2 plazas. Uno en la planta baja totalmente independiente con entrada independiente y el otro en el piso superior donde además se encuentra la cocina.Cuenta además con 2 camas de 1 plaza ubicadas en el segundo piso . Baño en ambos pisos. Cabaña full equipada para que tu estadía sea confortable.",['Cocina'],5.0,34,Ana María,07-2017,https://www.airbnb.cl/rooms/20154848?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
1,Espectacular casa con una vista inolvidable,Alojamiento entero,Los Vilos,Coquimbo,9,10,3, Habitación,"2,5",privado,170.0,-31.97075,-71.49128,"https://maps.google.com/maps?ll=-31.97075,-71.49128&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"La casa tiene una vista espectacular, con bajada a la playa donde se encuentra una piscina de agua de mar.

El espacio
La casa tiene tv con directv, wifi, y en el
Patio trasero tiene una zona de juego para los niños y un columpio con la mejor vista al
Mar de la zona.",['Acceso a la playa'],4.88,25,Maria Jose,08-2016,https://www.airbnb.cl/rooms/48262071?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
2,El hogar de Loco,Alojamiento entero,Caleta Chañaral de Aceituno ,Atacama,6,5,2, Habitación,2,privado,85.0,-29.07901,-71.49265,"https://maps.google.com/maps?ll=-29.07901,-71.49265&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Loco’s Home se construyó pensando en la geografía del lugar, lo cual el Arquitecto logró armonizar los espacios  interiores aprovechando su espectacular vista al mar. Además, la casa está cubierta con conchas de locos recogidas en el mismo sector haciéndola única. 
La casa esta construida sobre una roca y esta distribuida de tal forma que sus espacios están armonizados para disfrutar del mar y el desierto.


Tanto los dormitorios como el living-comedor se diseñaron amplios ventanales  de manera de aprovechar sus majestuosas vistas al mar.
En el segundo piso, se encuentra el dormitorio principal hexagonal donde está ubicada una cómoda cama King con una espectacular y privilegiada vista al mar, con su baño revestido con piedras recogida de playas de los alrededores.
En el primer piso se encuentra un dormitorio con 4 camas disponibles y baño revestido en piedras de cuarzo extraídas de minas del sector.
El comedor es amplio y se puede disfrutar de cocinar mirando el mar.
Una casa con 130 m2 que además cuenta con un quincho para hacer asados, horno para cocinar y un estacionamiento para guardar un vehículo.","['Acceso a la playa', 'Frente a la playa']",4.99,71,Ignacio,02-2018,https://www.airbnb.cl/rooms/23275557?adults=1&children=0&infants=0&pets=0&check_in=2023-03-17&check_out=2023-03-23&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
3,Casa en Condominio Agua Dulce Huentelauquen,Villa entero,Angostura,Coquimbo,6,4,3, Habitación,3,privado,220.0,-31.52223,-71.55345,"https://maps.google.com/maps?ll=-31.52223,-71.55345&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"CASA QUEBRADA. Nature and reconnection!
A special place to spend time with love ones, relax, chill and explore. Our Villa combines a stunning spot at the edge of a cliff with full sea view. The deco is stylish and charming with art on every single room!

El espacio
A house at the edge of a cliff with perfect sea view and amazing nature surrounding the house. Our place is nicely decorated with art in every room. A large terrace with an outdoor jacuzzi plus a bbq area make it perfect for a family holiday","['Acceso a playa Privado', 'Frente a la playa']",4.78,18,Maria,02-2014,https://www.airbnb.cl/rooms/50591250?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
4,Linda casa con piscina y entorno campestre,Cabaña entero,Vicuña,Región de Coquimbo,6,5,3, Habitación,1,privado,100.0,-30.00054,-70.991,"https://maps.google.com/maps?ll=-30.00054,-70.991&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Linda casa con piscina y juegos infantiles, posee 3 dormitorios habilitados para 6 personas, baño completo, cocina americana equipada con encimera, horno eléctrico, horno microondas, vajilla y lavadora.
La zona exterior cuenta con un quincho, el cual tiene asadera y horno a leña, arboles frutales, piscina y juegos infantiles.
Paisaje hermoso, entorno tranquilo
Ver descripción completa",['Cocina'],4.94,17,Ximena,04-2018,https://www.airbnb.cl/rooms/31650345?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
5,Tu Casa en Coquimbo Mejor barrio Hasta 5 personas,Alojamiento entero,Coquimbo,Región de Coquimbo,5,3,2, Habitación,1,privado,26.2,-29.98725,-71.35403,"https://maps.google.com/maps?ll=-29.98725,-71.35403&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa independiente en primer piso, a tres cuadras de la playa La Herradura.
Cómodamente amoblada y equipada, con buena iluminación y seguridad en condominio cerrado en tranquilo y exclusivo barrio residencial  Herradura Oriente, cerca de la entrada sur de Coquimbo. Fácil acceso. 

Estacionamiento cerrado
Dos Habitaciones
Patio con Parrilla
Lavadora
Cocina equipada
Hasta 5 personas

Cerca de Supermercado, Bares y Restaurantes
Centro de Coquimbo a 5 minutos en automóvil",['Acceso la playa Público o compartido'],4.56,61,Daniela,12-2018,https://www.airbnb.cl/rooms/24078774?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
6,Casa Privada con Piscina,Alojamiento entero,Paiguano,Coquimbo,8,7,3, Habitación,2,privado,151.697,-30.02795,-70.5199,"https://maps.google.com/maps?ll=-30.02795,-70.5199&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desde este alojamiento céntrico todo el grupo podrá disfrutar del fácil acceso a la plaza de Paihuano, (negocios), Pisco Elqui, Montegrande, Horcon, Vicuña, etc, muy buena ubicacion.
En el corazon del Valle del Elqui, se encuentra el pueblo de Paihuano.
Lugar tranquilo, seguro y con un clima privilegiado con los cielos mas claros del mundo.
Casa privada con piscina, para disfrutar solo con tu familia, sin compartir las instalaciones con personas extrañas a tu grupo, seguro y tranquilo.


Casa Privada con Piscina, NO es una cabaña, por lo tanto, no se comparten los espacios ni piscina.
Rodeada de árboles frutales y parras, que podrás disfrutar junto a tu familia, cielo estrellado y se ubica en el corazón del Pueblo de Paihuano, cerca de la Plaza y negocios.
Casa equipada con todo lo necesario para descansar solo con tu grupo familiar, sin preocuparte por compartir espacios con extraños.",['Cocina'],4.67,3,Susana,11-2016,https://www.airbnb.cl/rooms/804259524431202960?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
7,Casa en Huentelauquén a pasos de dos playas.,Alojamiento entero,Huentaleuquen,Coquimbo,9,9,4, Habitación,3,privado,240.0,-31.5356,-71.568,"https://maps.google.com/maps?ll=-31.5356,-71.568&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Increíble casa a pasos de las 2 mejores playas del sector. 
Cuatro Dormitorios, tres baños. 
Patio Cerrado con Parrilla Uruguaya de Acero Inox que sirve también como fogón y Terraza interior techada con Mesa Pingpong.
Kanka para la parrilla. 
Cocina con Lavavajilla, Microondas, Basureros, todo integrado
Refrigerador Side by Side Dispensador de Agua y Hielo
Bose SoundTouch
Calefacción Central por Radiadores y Bosca en Living.
Terraza panorámica en 2° piso donde están las piezas.


Dormitorio 1: Cama Super King en suite con walking closets y escritorio.
Dormitorio 2: Cama King con closets, ubicado frente a baño. 
Dormitorio 3: Camarote con 3 camas 1,5 plazas y closet.
Dormitorio 4:  Camarote con 2 camas de 1,5 plazas, 2 mts largo y closet.
Mosquiteros en todas las piezas y en zonas clave.
Arriendo Incluye sábanas, no toallas.

IMPORTANTE: esta casa no cuenta con energía eléctrica de matriz, tiene paneles solares que funcionan muy bien para luces, cargar celulares, refrigerador, computador, parlante, etc, pero NO se puede usar nada que tenga resistencia eléctrica como secador de pelo, hervidor eléctrico, etc.

Por lo mismo el lavavajillas y microondas se deben utilizar de acuerdo a los protocolos que encontrarás en la misma casa.
Bodega ubicada en 1º piso no está incluida en el arriendo.
Hay una persona que hace aseo y trae algunas compras que nos puedan hacer falta y que está disponible en caso se necesite, ella cobra $30.000 por visita para aseo, se debe coordinar con tiempo pues en ciertas épocas puede tener alt demanda.
También se lleva y lava ropa en caso se necesite.
Si se necesita leña también hay una persona que la trae. 
La casa está a 150 metros de la bajada a playa Maitencillo y a 300 de Playa del Peñón, hay varias otras en la zona, también se pueden hacer paseos, a las playas, roqueríos, a las dunas (especial para los niños), y calas para practicar buceo o simplemente para nadar.
El lugar es muy agradable, con poca gente que lo hace único para descansar y pasarlo bien en familia.",['Acceso a la playa'],4.75,4,Javiera,01-2017,https://www.airbnb.cl/rooms/53704633?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
8,Linda CASA a pasos de la playa de Morrillos!,Alojamiento entero,Coquimbo,Región de Coquimbo,11,9,5, Habitación,3,privado,320.0,-30.12626,-71.36985,"https://maps.google.com/maps?ll=-30.12626,-71.36985&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Condominio privado. La casa está totalmente equipada para 11 personas. Muy acogedora, luminosa y bien distribuida, dos piezas matrimoniales en suite con TV. Cocina americana integrada al living, terraza techada, parrilla, columpios y juegos para niños. Está a 4 min. caminando de la playa (morrillos) y a 15 minutos en auto de Coquimbo  y a 5 minutos de Guanaqueros. Cerca de la casa hay un Humedal con aves de la zona, puedes ir caminando.


El lugar es muy tranquilo, ideal para descansar, hacer deportes al aire libre y gozar de los beneficios del mar, la playa y la naturaleza.
Los niños tienen un espacio ideal para juegos en el patio, con resbalín, columpios, foso de arena etc.",['Cocina'],5.0,31,Magdalena,11-2019,https://www.airbnb.cl/rooms/39948875?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
9,Descansa Frente al mar,Alojamiento entero,Coquimbo,Chile,5,4,3, Habitación,2,privado,76.559,-29.9574,-71.3084,"https://maps.google.com/maps?ll=-29.9574,-71.3084&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar y disfruta de su inigualable vista.
A orillas del mar se ubica este hermoso departamento, a pasos de restoranes y casino, y a minutos de los centros urbanos de La Serena y Coquimbo.
Punto ideal para conocer el Valle del Elqui o conocer el Valle del Encanto o el Parque Fray Jorge.

El espacio
Espacioso y luminoso departamento frente al mar.",['Acceso a la playa'],4.71,7,Lilian,12-2017,https://www.airbnb.cl/rooms/788447440844761022?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=aa5a821d-fa0f-40f9-9053-5f7255a2369d
