,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,Enjoy Marina Oceano a pasos de todo,Apartamento con servicios incluidos entero,La Serena,Coquimbo,5,4,2, Habitación,1,privado,42.143,-29.94398,-71.28837,"https://maps.google.com/maps?ll=-29.94398,-71.28837&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Relájate en esta escapada única y tranquila.,['Cocina'],4.56,9,Cristian,05-2019,https://www.airbnb.cl/rooms/690566835099035255?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=d9bd527a-7da6-4ca8-b95d-80e977da1602
11,La Serena & Coquimbo - Wifi 300Mb-Netflix-TV Cable,Vivienda rentada entero,Coquimbo,Chile,4,3,2, Habitación,1,privado,43.0,-29.95846,-71.31087,"https://maps.google.com/maps?ll=-29.95846,-71.31087&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento con vista inmejorable a las mejores y más populares playas de la IV° Región.

Está ubicado a 5 minutos del Casino Enjoy y totalmente equipado para que tengas la más grata estadía. Cuenta con Wifi fibra óptica de 300 Mbps, TV Cable y Televisores con Smart TV para que puedas usar Netflix o la APP que más te acomode. Debido a estos servicios, está ideal para pasar vacaciones, fin de semanas largos y teletrabajar, ya que el edificio es muy tranquilo. Incluye sábanas y toallas para 4.


Acogedor departamento en primera línea frente al mar. Ubicación inmejorable. 

El departamento posee una amplia terraza con comedor diario y sillones para disfrutar la espectacular vista.

Además el espacio cuenta con wifi de alta velocidad mediante fibra óptica (300 Mbps) TV Cable y televisores con Smart TV.

Ideal para vacaciones y teletrabajo.

Cuenta con 1 cama matrimonial con colchón hotelero premium en habitación principal, 1 camarote o litera con dos camas de 1 plaza en habitación secundaria y un sofá cama que se puede usar previo aviso.

Incluye sábanas y toallas para 4 personas. (consultar por adicionales)",['Acceso a la playa'],4.82,34,Cristofer,07-2016,https://www.airbnb.cl/rooms/53655116?adults=1&children=0&infants=0&pets=0&check_in=2023-03-15&check_out=2023-03-20&previous_page_section_name=1000&federated_search_id=d9bd527a-7da6-4ca8-b95d-80e977da1602
12,Acogedor departamento con hermosa vista al mar,Condo entero,La Serena,Coquimbo,4,3,2, Habitación,2,privado,80.0,-29.89873,-71.27113,"https://maps.google.com/maps?ll=-29.89873,-71.27113&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El departamento tiene vista directa a la laguna y al mar. Amoblado con todo lo necesario para vivir comodamente, 2 televisores, equipo de musica, horno, microonda, lavadora, juguera, tostador. Ademas de una ubicación estratégica: a pasos de la avenida del mar con acceso directo. En laguna e instalaciones se puede practicar kayak, cuenta con cancha de tenis, cancha multiuso, quincho, piscina y hermosas instalaciones para disfrutar de la laguna y playa.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.49,35,Shannen,03-2016,https://www.airbnb.cl/rooms/52327987?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=d9bd527a-7da6-4ca8-b95d-80e977da1602
13,Dpto increíble vista al mar con terraza amplia ♡,Vivienda rentada entero,Los Molles,Valparaíso,8,6,3, Habitación,2,privado,98.1,-32.23656,-71.51059,"https://maps.google.com/maps?ll=-32.23656,-71.51059&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,,"['Acceso a la playa', 'Frente a la playa']",4.87,45,Sara,02-2018,https://www.airbnb.cl/rooms/46479012?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d9bd527a-7da6-4ca8-b95d-80e977da1602
14,Depto & SPA 1ra línea Playa La Herradura,Vivienda rentada entero,Coquimbo,Chile,4,3,2, Habitación,1,privado,47.6,-29.98223,-71.35315,"https://maps.google.com/maps?ll=-29.98223,-71.35315&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cómodo departamento organizado para que disfrutes de un espacio tranquilo, agradable y funcional como si estuvieras en casa. Además con áreas adicionales para tu disfrute con acceso directo a la playa.

El espacio
Departamento en Condominio Costa Herradura, Coquimbo. con acceso directo a Playa Herradura, sector residencial. 

Vista a carretera. PISO 10 - Balcón cerrado con ventanales para mayor seguridad y confort.

**Características**

- Depto modelo mariposa Full equipado  para 4 personas.  

2 dormitorios independientes con closets y velador. 1 cama 2P / 2 camas de 1 y 1.5 plaza.

 + 1 baño + 1 estacionamiento en superficie

-Cocina americana totalmente  equipada full electrica

 -living comedor con televisor smart  tv 49” 
  
Plus: 2 piscinas,  Saunas, Quinchos, Jacuzzi (de pago), Gimnasio, juegos infantiles, acceso directo a playa Herradura y seguridad

Incluido: Wi Fi - Toallas - Sábanas -  Secador de pelo - plancha","['Acceso a playa Público o compartido', 'Frente a la playa']",4.71,7,Jovy,03-2020,https://www.airbnb.cl/rooms/42643182?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d9bd527a-7da6-4ca8-b95d-80e977da1602
15,LAS TACAS DEPARTAMENTO DE LUJO EN PRIMERA LÍNEA,Vivienda rentada entero,Coquimbo,Chile,8,6,3, Habitación,3,privado,250.0,-30.08635,-71.37261,"https://maps.google.com/maps?ll=-30.08635,-71.37261&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento para 9 personas en exclusivo condominio en el norte de Chile. Cuenta con playa privada (a 100 metros del departamento), múltiples piscinas, gimnasio, canchas de tenis, moto cross, treking,  marina, restaurant, minimarket, emporio la rosa, pescadería, feria artesanal,  entre otros. Para los niños todos los días hay diversas actividades dirigidas , para que los padres puedan descansar. A 10 minutos de Coquimbo y 25 de La Serena.


Espectacular departamento en primera linea con piso de mármol total en living y comedor, las habitaciones en piso flotante de madera blanca, tonos blancos, iluminación cálida, pulcro. El departamento esta decorado por diseñador. y al ser ultimo piso tiene una vista e iluminación inigualable.","['Acceso a la playa', 'Frente a la playa']",4.64,13,Antonia,09-2016,https://www.airbnb.cl/rooms/41009849?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d9bd527a-7da6-4ca8-b95d-80e977da1602
16,"Puerto Velero, Arriendo dpto. Vista al Mar1° piso",Vivienda rentada entero,Puerto Velero,Coquimbo,8,7,3, Habitación,3,privado,150.0,-30.24166,-71.47662,"https://maps.google.com/maps?ll=-30.24166,-71.47662&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en Pto. Velero para 8 personas a 100 mts de la playa , con una vista privilegiada al mar y la bahía. Totalmente equipado. 3 dormitorios, principal en suite, 3 baños, Terraza. Accesos controlados, piscina, áreas verdes, estupenda playa, minimarket, restaurant, canchas de Tenis, futbol, gimnasio Quincho para asados, escuela de surf y buceo, etc. Senderos para pasear, trotar, andar en bicicleta""",['Acceso la playa Privado'],4.58,12,Francisco,04-2019,https://www.airbnb.cl/rooms/47986455?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d9bd527a-7da6-4ca8-b95d-80e977da1602
17,Disfruta en La Serena,Condo entero,La Serena,Coquimbo,4,3,2, Habitación,1,privado,37.4,-29.8919,-71.246,"https://maps.google.com/maps?ll=-29.8919,-71.246&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Condominio con áreas de recreación, juegos para niños, piscina, quincho, estacionamiento privado y guardia las 24 hrs del día.

A sólo 10 minutos de la playa, cercano a Supermercados, bombas de bencina y todo lo que necesites para tu experiencia. 

A pasos del centro de la ciudad, tiendas y restaurantes.

Acceso directo al Valle del Elqui.

Ideal para disfrutar días en compañía de los que más amas.


2 habitaciones
1 cama matrimonial 
2 camas de 1  1/2 plaza
1 sofá 
Cocina 100% equipada
TV con cable
Wifi
Balcón 
Quincho 
Piscina (hasta 20 hrs)",['Cocina'],5.0,7,Rodrigo,12-2022,https://www.airbnb.cl/rooms/772563688839583410?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d9bd527a-7da6-4ca8-b95d-80e977da1602
18,Moderno departamento a orilla del mar para 10,Condo entero,Coquimbo,Chile,10,9,4, Habitación,3,privado,280.0,-30.1516,-71.3726,"https://maps.google.com/maps?ll=-30.1516,-71.3726&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Queremos compartir con ustedes nuestro espectacular departamento de playa, recién remodelado y en la orilla de una de las mejores playas de Chile: Morrillos. Es un condominio familiar, con una gran piscina central, canchas de fútbol, pádel, basquetbol, voleybal. El patio de nuestro depto es una playa con más de 6 kilómetros de extensión, por lo que nunca está llena! Coquimbo está a media hora, guanaqueros a 5 minutos para ir a comer y tongoy a 15 para ir a comprar mariscos y pescados.


El departamento posee un hall central con un pasillo en el cual hay dos habitaciones enfrentadas las cuales poseen una cama de plaza y media más un moderno camarote abatible de plaza el cual además tienen un escritorio. Estos dos dormitorios comparten un baño completo. Luego está el espacio común, el cual es amplio porque unimos el living comedor con la cocina, la cual tiene una isla y está completamente equipada con todo lo que necesitas! Incluyendo lavavajillas, lavadora y secadora. Tenemos nuestro exquisito dormitorio principal en suite, con una cama King de la mejor calidad. Además tenemos una cómoda terraza con parrilla a Gas y con vista al mar para que puedas relajarte. Todo el depto está 100% remodelado con la más alta calidad, camas nuevas, ventanas de termo panel y todo el piso en porcelanato.",['Acceso a la playa'],5.0,6,Gabriela,01-2017,https://www.airbnb.cl/rooms/677303031826138957?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=613f8dc8-7ae9-4be2-872b-4604f88a721b
19,"""Relax Indoors"" La Herradura - Team The Sunsets",Apartamento con servicios incluidos entero,Coquimbo,Chile,7,4,2, Habitación,2,privado,40.328,-29.97995,-71.35099,"https://maps.google.com/maps?ll=-29.97995,-71.35099&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nos llamamos ¡The Sunsets!, Y te ofrecemos este departamento llamado ""Relax Indoors La Herradura"". 

Fue condicionado por nosotros para que te  desconectes de las banalidades diarias, aislado del bullicio cotidiano, con un espacio elegante y perfectamente ubicado para disfrutar de un amanecer con  el sonido de las olas, un sunset pintado de colores que solo la Región Estrella puede ofrecer o una meditación en la misma playa, ya que el condominio cuenta con acceso directo a la playa, ¡Tú decides!


Este es uno de los 02 departamentos con los que contamos para el deleite de nuestros huéspedes. 

El condominio cuenta con la piscina más grande La Herradura, donde podrán disfrutar niños y adultos, además de quinchos, área de juegos, a pasos de supermercados, estación de servicios, pueblito La Herradura,  y salida directa a la carretera.

Locomoción colectiva a la salida del edificio y en auto llegarás en pocos minutos al centro de Coquimbo y a La Serena.

Qué ofrecemos:

Acceso con cerradura electrónica de tarjeta y/o clave numérica. Olvídate de las llaves cuando vayas a la playa!!

*Red WiFi y acceso GRATUITO a cuentas:
1.- Netflix 
2.- Prime Video
3.- Disney Plus
5.- HBO+

-Dormitorios-
Habitación principal con cama king,  cobertor, almohada y una frazada. Closet espacioso con caja fuerte, TV de 50"", baño privado y salida directa al balcón.
Segunda Habitación con 03 camas, 01 de dos plazas, 01 de Plaza y media y 01 de plaza, además cuenta con cobertor y frazada.

* Se incluyen en el servicio, toallas y sábanas.

-Comedor y sala de estar-
Comedor para cuatro personas, sofá cama, dos pouf, dos taburetes y Televisión Smart Tv de 50"" de última generación junto a un Sistema de Audio 5.1 Surround.

-Cocina-
Cuenta con refrigerador, cafetera, tostadora, microondas, horno y cocina eléctricos, hervidor, ollas, vajilla, vasos, copas, etc. Además de una lavadora con secadora.

-Baño-
Cuenta con dos baños, ambos con ducha y lavamanos.
Papel higiénico y una reposición.

* Se solicita favor respectar el reglamento interno del condominio, el que regula el correcto uso de las áreas comunes y piscina.

* No fumar en el interior del departamento.

* Evitar actividades ruidosas como fiestas en el interior del departamento. Por favor sea respetuoso con los demás residentes.

* El departamento esta pensado y equipado para 4 personas, no obstante, previo aviso,  no hay problema con admitir a más personas.

-Registro de entrada / salida-
*Check-in desde 15:00 hrs a 18:00 hrs (sujeto a mutuo acuerdo)
*Check-out 12:00 hrs.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.97,29,Paula,09-2021,https://www.airbnb.cl/rooms/52276740?adults=1&children=0&infants=0&pets=0&check_in=2023-03-07&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=613f8dc8-7ae9-4be2-872b-4604f88a721b
20,"Primera línea, vista panorámica al mar y SPA",Condo entero,Coquimbo,Chile,5,4,2, Habitación,2,privado,60.0,-29.98373,-71.35145,"https://maps.google.com/maps?ll=-29.98373,-71.35145&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento listo para la temporada 2023 con excelente ubicación y vista panorámica en playa la herradura.

Único complejo con SPA dentro de las instalaciones y acceso a sauna seco y húmedo así como también jacuzzi.

Nos preocupamos de cada detalle para que te sientas cómod@ y disfrutes tu estadía en un lugar lindo y agradable.


Departamento completamente equipado para 5 personas, amplio para que puedan esparcirse y disfrutar.

Hemos cuidado de cada detalle para que tu estadía sea única.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.93,45,Michel,12-2018,https://www.airbnb.cl/rooms/53110186?adults=1&children=0&infants=0&pets=0&check_in=2023-03-09&check_out=2023-03-14&previous_page_section_name=1000&federated_search_id=613f8dc8-7ae9-4be2-872b-4604f88a721b
