,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,"“On Fire” La Serena, Team The Sunsets",Apartamento con servicios incluidos entero,La Serena,4,3,2, Habitación,1,privado,61.961,-29.94256,-71.28745,"https://maps.google.com/maps?ll=-29.94256,-71.28745&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio frente a la Playa elegante y perfecto para pasar unos días sin molestias y cercano a restoranes de renombre como Bakulic y Tololo, cercano (a pie) al Casino de Juegos y Pubs/Disco.","PRIMERA LINEA DE PLAYA, en medio de la acción. A pasos del Casino Enjoy, Restoranes, Discoteque  y locales comerciales de renombre y Bohemia Serenense. 

Quien haya venido antes a La Serena sabe a que nos referimos, y si es tu primera vez, te ofrecemos lo mejor. 

¡¡OLVÍDATE de los TACOS en la Avenida del Mar!! Cuando estas en primera línea con nosotros,  el panorama es el siguiente: llegas, estacionas, despreocúpate y disfruta, porque a eso viniste o no?


Decoración industrial y simplicidad es lo que encontrarás. 

Ingreso con cerradura electrónica de clave numérica para que te olvides de las llaves al ir a la playa.

Servicios especiales gratuitos en conjunto con WIFI:
 
1. Netflix
2. Amazon Prime VIdeo
3. HBO+
4. Disney+
5. Directv GO.
Lo anterior, porque además de que nos interesa que disfrutes la playa y los encantos serenenses, queremos que vuelvas y te sientas cómodo.

Living:
Sillón 3c, cómodo junto a una televisión de 50"" de última generación 4k.

Cocina:
Refrigerador, Horno empotrado, microondas, juego de ollas, hervidor eléctrico, cubiertos, etc. Todo lo necesario para disfrutar con tranquilidad y lo mejor, CAFETERA NESPRESSO, para entendidos en degustar el mejor café.

Habitación princ. con cama King, y TV de 50"" 4K, caja fuerte personal y un ventanal con vista directa a la playa, PARA NO PERDERTE NADA.

Habitación secundaria:
Camarote de plaza y media y sillón cama.

Estacionamiento privado, ideal para poder salir despreocupándote de todo.",['Vista a la bahía'],4.95,44,Paula,09-2021,https://www.airbnb.cl/rooms/52994707?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=8719ce85-d508-4552-99dd-025210a1aa56
11,Depto con vista al mar / la serena/ Laguna del mar,Apartamento con servicios incluidos entero,La Serena,5,3,2, Habitación,2,privado,50.0,-29.89871,-71.27171,"https://maps.google.com/maps?ll=-29.89871,-71.27171&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Excelente departamento, hermosa vista al mar, grandes piscinas y Laguna. Ideal para descansar, relajarse y disfrutar en familia. Ubicado en el corazón de la serena a pasos del faro.

El espacio
Excelente departamento a pasos de la playa y vista al mar.",['Vista a la playa'],4.72,32,Sergio Fabian,01-2019,https://www.airbnb.cl/rooms/32012699?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=8719ce85-d508-4552-99dd-025210a1aa56
12,Maravilloso departamento en la playa Los Molles,Casa particular,Los Molles,5,4,3, Habitación,2,privado,76.0,-32.23637,-71.51211,"https://maps.google.com/maps?ll=-32.23637,-71.51211&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","1. Saliendo a mano derecha encuentra negocio con todo disponible para su estadía (carpe diem) y el supermercado banana. Y a un par de cuadras carnicería y otros negocios como verdulerías.
2. Está a pasos de los restaurantes locales, ningún hace reserva, llegar con tiempo y lo atenderán por orden de llegada. La especialidad son mariscos, pescados y pollo (toque peruano)
3. Lugares cercanos caminando: playa los molles, mirador los molles, parque puquen, etc.
4. Lugares a media hora: Papudo, La Ligua, Pichicuy, Pichidangui (pasar peaje), etc.","Descanso y desconexión a un paso de la playa y del comercio local, restaurantes, un par de minutos de autopista 5 norte,  a media hora promedio de otros lugares turísticos como Parque Puquen, Pichidangui, Las dunas de longotoma, Papudo, La Ligua y su dulzura.

El espacio
Departamento amoblado, tiene 3 dormitorios y 2 baños, living-comedor, con estacionamiento, capacidad 5-6 personas. Ubicado a 1 cuadra de la playa, vista despejada al humedal y al fondo la playa. Tiene 1 cama de 2 plazas, 1 camarote (1 plaza) y 1 cama (1 plaza), todos con cubre colchón impermeable y hay cobertores. Agua caliente de termo y tiene cable.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.67,21,Fresia,06-2018,https://www.airbnb.cl/rooms/33161943?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8719ce85-d508-4552-99dd-025210a1aa56
13,Depto Costa Herradura,Apartamento con servicios incluidos entero,Coquimbo,5,4,2, Habitación,1,privado,50.0,-29.98438,-71.36435,"https://maps.google.com/maps?ll=-29.98438,-71.36435&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Apartamento cuenta con una ubicación y vistas de la Herradura, esto gracias a que esta en el piso 17, con acceso directo al mar, El apartamento cuenta con equipamiento completo, TV Cable, WIFI, cocina full  equipada, camas y cuenta con toallas y ropa de cama, lo cual lo hace ser como estar verdaderamente en casa. Hemos puesto nuestro mejor esfuerzo cada día para hacer que sus experiencias sean lo mas placenteras posibles en estos espacios que ponemos a disposición de nuestros huéspedes.",['Vista al horizonte de la ciudad'],4.96,52,Carlos,02-2021,https://www.airbnb.cl/rooms/48117201?adults=1&children=0&infants=0&pets=0&check_in=2023-03-21&check_out=2023-03-26&previous_page_section_name=1000&federated_search_id=8719ce85-d508-4552-99dd-025210a1aa56
14,Acogedor bed and breakfast con piscina,Habitación privada en bed and breakfast,Vicuña,7,6,3, Habitación,2,privado,18.5,-30.0322,-70.7094,"https://maps.google.com/maps?ll=-30.0322,-70.7094&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Disfruta del fácil acceso a tiendas y restaurantes populares desde este encantador espacio para quedarte.,['Cocina'],5.0,6,Héctor,03-2018,https://www.airbnb.cl/rooms/720055197591525393?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=8719ce85-d508-4552-99dd-025210a1aa56
15,Acogedor bed and breakfast con piscina,Habitación privada en bed and breakfast,Vicuña,7,6,3, Habitación,2,privado,18.5,-30.0322,-70.7094,"https://maps.google.com/maps?ll=-30.0322,-70.7094&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Disfruta del fácil acceso a tiendas y restaurantes populares desde este encantador espacio para quedarte.,['Cocina'],5.0,6,Héctor,03-2018,https://www.airbnb.cl/rooms/720055197591525393?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=dfd94700-96ab-4fa9-a7d3-a8e09ca6856d
16,Depto Condominio Spa Costa Herradura,Apartamento con servicios incluidos entero,Coquimbo,6,5,2, Habitación,1,privado,55.0,-29.98319,-71.35251,"https://maps.google.com/maps?ll=-29.98319,-71.35251&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Apartamento excelente ubicación y vista a la Herradura, primera linea, acceso directo a playa. con 2 amplias  Piscinas, Sauna, Gimnasio y cómodos Quinchos. Equipado , 2 TV  55¨ en Living y Dormitorio Principal, Wifi, Zapping TV, Nexflix, Cocina Full Equipada,  Dormitorio Principal Cama 2 Plazas, segundo Dormitorio con 2 Camarotes, con ropa de cama impecable. Gran Balcón con cierre maya de seguridad y con Juego Terraza tipo Ratán. todo está pensado en la comodidad pensada en el pasajero.


Estacionamiento Subterraneo",['Vista al horizonte de la ciudad'],4.80,5,Ruben,08-2015,https://www.airbnb.cl/rooms/750217592366677078?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-09&previous_page_section_name=1000&federated_search_id=dfd94700-96ab-4fa9-a7d3-a8e09ca6856d
17,Cruce del Hotel Piuquenes,Habitación en hotel,Almendrillo,10,8,8, Habitación,"13,5",privado,40.0,-32.03958,-70.60232,"https://maps.google.com/maps?ll=-32.03958,-70.60232&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este encantador y exclusivo lugar para quedarte no pasa por alto ningún detalle. Te entregamos una comodidad única con una instalación en plena cordillera de Salamanca desconectado de todo, para conectar con lo Natural. Ademas contamos con servicios turísticos entregados por La Agencia de turismo  Aventura Mallacun vertical",['Acceso al lago'],,,Piuquenes,01-2023,https://www.airbnb.cl/rooms/805899287733471962?adults=1&children=0&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=dfd94700-96ab-4fa9-a7d3-a8e09ca6856d
18,Departamento Acogedor para descansar,Habitación privada en apartamento con servicios incluidos,La Serena,5,3,2, Habitación,2,privado,54.0,-29.93227,-71.27919,"https://maps.google.com/maps?ll=-29.93227,-71.27919&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Restaurantes, paseos por la playa, tranquilidad.","departamiento luminoso, acogedor decorado con mucho cariño para que los huespedes se sientan maravillosamente. Esta inserto en la mejor ubicacion a pasos de la playa, cercano a restaurantes , minimarket, y toda la diversion . El edificio es muy familiar tranquilo para el descanso.

El espacio
Esta equipado con todo lo necesario para unas vacaciones inolvidables",['Cocina'],,,Sandra,10-2016,https://www.airbnb.cl/rooms/15631917?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=dfd94700-96ab-4fa9-a7d3-a8e09ca6856d
19,Guanaqueros Campo y Mar,Habitación privada en bed and breakfast,Guanaqueros,6,5,2, Habitación,2,privado,80.125,-30.2092,-71.3974,"https://maps.google.com/maps?ll=-30.2092,-71.3974&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Sector rural,"Lleva a toda la familia a este fantástico lugar con muchas zonas para divertirse.

El espacio
Habitaciones con baño privado y espacios en común",['Cocina'],,,Nelson,01-2023,https://www.airbnb.cl/rooms/817902799910818985?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=dfd94700-96ab-4fa9-a7d3-a8e09ca6856d
20,Departamento coquimbo la serena,Apartamento con servicios incluidos entero,Coquimbo,5,4,2, Habitación,1,privado,40.0,-29.96847,-71.33555,"https://maps.google.com/maps?ll=-29.96847,-71.33555&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Depto nuevo para descansar y mejor ubicación para llegar a todos los lugares más turísticos de la región!!!
departamento con hermosa vista a la bahía de coquimbo.Full equipado para 5 personas Maximo. 
En Piso 19
5min de playa herradura
 15min de av del mar (casino)
➖20min de playa totoralillo
➖A minutos del estadio, centro (mall vivo) y cruz del tercer milenio de coquimbo. ☀️
➖Hospital y supermercado líder a pasos.
☀️
Trato directo con dueño. +56982701236
Instagram @depto_coquimbo_chile",['Vista a la bahía'],,,Pedro,01-2022,https://www.airbnb.cl/rooms/54186023?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=dfd94700-96ab-4fa9-a7d3-a8e09ca6856d
21,DEPARTAMENTO A PASOS DE LA PLAYA Y FARO,Apartamento con servicios incluidos entero,La Serena,5,4,2, Habitación,1,privado,40.0,-29.90638,-71.2683,"https://maps.google.com/maps?ll=-29.90638,-71.2683&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento a pasos de la playa y faro de la Serena, cercano a centros comerciales y terminal de buses, muy cómodo y acogedor, cuenta con estacionamiento propio, conserjería las 24 horas, wifi, lavandería, quincho y piscina.",['Cocina'],,,Robinson,07-2022,https://www.airbnb.cl/rooms/661837314648831537?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=dfd94700-96ab-4fa9-a7d3-a8e09ca6856d
22,Departamento a minutos Playa La Herradura (Zócalo),Apartamento con servicios incluidos entero,Coquimbo,6,6,3, Habitación,2,privado,75.0,-29.993,-71.3404,"https://maps.google.com/maps?ll=-29.993,-71.3404&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en Condominio tranquilo, Equipado completamente, 3 Dormitorios, 2 Baños, Wifi, Quincho, Piscina, zona de juegos infantiles, Estacionamiento, Sala de Eventos.

Playa La Herradura a 7 minutos en auto, cercano a supermercados, transporte público, consultorio, carabineros.

El espacio
Departamento en zócalo, muy tranquilo y seguro.",['Cocina'],5.0,3,Nancy,01-2019,https://www.airbnb.cl/rooms/54274622?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=dfd94700-96ab-4fa9-a7d3-a8e09ca6856d
23,Departamento Acogedor para descansar,Habitación privada en apartamento con servicios incluidos,La Serena,5,3,2, Habitación,2,privado,54.0,-29.93227,-71.27919,"https://maps.google.com/maps?ll=-29.93227,-71.27919&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Restaurantes, paseos por la playa, tranquilidad.","departamiento luminoso, acogedor decorado con mucho cariño para que los huespedes se sientan maravillosamente. Esta inserto en la mejor ubicacion a pasos de la playa, cercano a restaurantes , minimarket, y toda la diversion . El edificio es muy familiar tranquilo para el descanso.

El espacio
Esta equipado con todo lo necesario para unas vacaciones inolvidables",['Cocina'],,,Sandra,10-2016,https://www.airbnb.cl/rooms/15631917?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=ddbce33f-3da2-4f5f-aebf-827016ebb471
24,"Hermoso Depto a una cuadra del mar, con Piscina.",Apartamento con servicios incluidos entero,Coquimbo,5,4,2, Habitación,1,privado,44.829,-29.92369,-71.27615,"https://maps.google.com/maps?ll=-29.92369,-71.27615&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El vecindario es muy seguro , el departamento queda a una cuadra de avenida del mar y a una cuadra de avenida cuatro esquinas. Caminando queda muy cerca de restaurantes y bares del sector.","Anímate a un buen descanso  en nuestro departamento ubicado en sector cuatro esquinas , a una cuadra del mar.
El departamento  cuenta con estacionamiento propio , y una amplia terraza, sector con piscina y quinchos. 
El sector es muy seguro y  también entretenido para disfrutar de restaurantes y bares ubicados a dos cuadras del condominio  :)


Habitaciones cómodas , living amplio con cocina semiamericana.Hermosa y amplia terraza.",['Vista a las montañas'],4.83,18,Daniela,01-2019,https://www.airbnb.cl/rooms/54211890?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=ddbce33f-3da2-4f5f-aebf-827016ebb471
25,"Avenida del Mar, amplio y equipado",Apartamento con servicios incluidos entero,La Serena,8,5,3, Habitación,2,privado,132.0,-29.927,-71.2785,"https://maps.google.com/maps?ll=-29.927,-71.2785&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","ubicado en avenida del mar con 4 esquinas, excelente conectividad, cercano a restaurants, almacenes.","Este lugar tiene la mejor ubicación de la serena, en avenida del mar con cuatro esquinas, 

Acogedor departamento, amplios espacios, terraza espectacular con la mejor vista de la Serena, 1 estacionamiento 

full equipado. No se proporcionan sábanas ni toallas.

-Conserjería 24/7
Depto 509, hermosa vista orientación norte
No se aceptan mascotas


departamento espacioso, con terraza orientación norte",['Vista a la marina'],4.50,12,Katherine,07-2020,https://www.airbnb.cl/rooms/53460176?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=ddbce33f-3da2-4f5f-aebf-827016ebb471
