,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,"♥ Tu Destino, Tu Vista, Tu SPA ☀",Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,80.0,-29.9825,-71.3522,"https://maps.google.com/maps?ll=-29.9825,-71.3522&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Área tranquila y exclusiva en playa La Herradura. Minimarket, restaurantes y miradores a pocos pasos de distancia.

En auto: Cine y Mall Vivo Coquimbo a 6 minutos, Supermercado Santa Isabel y Telepizza a 3 minutos, Casino Enjoy Coquimbo a sólo 10 minutos. La Serena a 15 minutos.

Turismo: Puedes llegar en 90 minutos a Pisco Elqui, una experiencia inolvidable. Si contratas alguna agencia turística en la región, puedes llegar a la hermosa Isla Damas.","Nuestros huéspedes lo dicen: Es el lugar perfecto para vacaciones o escapes de la ciudad ☀.
Te ofrecemos un lugar Nuevo e Impecable, con una Vista infinita al mar, Spa,  Acceso directo a la playa, Piscina, ¡y mucho más!
Tendrás 2 habitaciones, 2 baños completos, cocina full-equipada, TV cable, HBO Max, Wifi, Audio bluetooth, Libros y  más. ¡Nuestra hospitalidad hará que te sientas como en casa!. 
Nos encargaremos de que tu experiencia sea increíble y garantizamos que vas a volver a visitarnos ♥.


Completamente equipado (utensilios de cocina, ollas, vajilla, cubiertos, vasos, copas, ... ¡todo lo que imaginas! ).
Incluye sistema de sonido portátil Bose (bluetooth), WiFi de alta velocidad y calidad, HBO Max, TV cable, libros, revistas, 1 silla de playa, sombrilla y mucho más. ¿Necesitas algo adicional? ¡Consúltanos y veremos cómo ayudarte!",['Vista a la marina'],4.98,127,Carlos,06-2017,https://www.airbnb.cl/rooms/19311735?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000
1,Promoción descuento 30% y 10% al valor de estadía.,Vivienda rentada entero,Ovalle,5,4,3, Habitación,2,privado,50.0,-30.61497,-71.2079,"https://maps.google.com/maps?ll=-30.61497,-71.2079&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El departamento está ubicado en un barrio tranquilo rodeado de poblaciones de clase media y alta, Pequeñas plazitas y otros condominios.","Cómodo y amplio departamento, ubicado en un segundo piso, en el condominio Ciudad del Encanto, con seguridad las 24 horas. Cuenta con estacionamiento, servicios de wi fi  fibra óptica y TV cable, además de locomoción a la puerta y cercanía a supermercado Santa Isabel y farmacia cruz verde.

El espacio
El departamento cuenta con 3 dormitorios, 2 baños, lavadora. Internet fibra y tv cable. Está ubicado en segunfo piso, tiene terraza con vista a una plazita.",['Vista al horizonte de la ciudad'],4.70,10,Nilsa Soledad,12-2020,https://www.airbnb.cl/rooms/47508426?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-21&previous_page_section_name=1000
2,Apartamento espacioso cerca de la playa,Vivienda rentada entero,Coquimbo,5,4,3, Habitación,2,privado,108.0,-29.94875,-71.2914,"https://maps.google.com/maps?ll=-29.94875,-71.2914&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio seguro a una cuadra de la playa. Puedes encontrar restaurantes, tiendas, camiones de comida y actividades para niños a poca distancia del departamento.","Amplio apartamento a metros de la playa. ¡Camine hasta el Casino y los restaurantes cercanos (Avenida del Mar y Pueblito Peñuelas) en minutos! Apartamento de 3 dormitorios totalmente equipado listo para que te relajes mirando a la hermosa bahía de Coquimbo.

El espacio
Piscina disponible para los huéspedes y seguridad las 24 horas, los 7 días de la semana en el complejo. El apartamento es cómodo y amplio, decoración moderna y totalmente equipado.",['Vista a la bahía'],5.0,11,Andrea,01-2016,https://www.airbnb.cl/rooms/49061128?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-03-01&previous_page_section_name=1000
3,Depto. recién renovado - Zona libre Tsunami,Vivienda rentada entero,Coquimbo,6,3,2, Habitación,2,privado,33.0,-29.96006,-71.34082,"https://maps.google.com/maps?ll=-29.96006,-71.34082&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Este departamento se encuentra en una ubicación privilegiada. Esta a solo dos cuadras del centro y cinco cuadras del nuevo Mall Vivo de Coquimbo. En la primera planta, por afuera se encuentra un negocio. Tambien, detrás del edificio hay un negocio donde puede comprar prácticamente de todo (esta en la esquina de O'Higgins con Montt).
Camino hacia el centro se encuentra el supermercado Santa Isabel que se encuentra en calle Anibal Pïnto 1551.","El departamento (74 metros cuadrados) cuenta con dormitorio matrimonial con baño, pieza de visitas (dos camas), baño de visitas, un  living comedor con sofá cama de plaza y media.   TV Directv Glod.  El edificio  esta ubicado a 5 min. caminando del centro de Coquimbo y a 7  min. en vehículo de la playa la Herradura y playa de coquimbo. El departamento tiene mallas de protección para niños. Vista a toda la bahía de Coquimbo y la Serena desde el mirador que se encuentra arriba del edificio.


Este departamento esta ubicado en un edificio que esta a 5 minutos caminando del Mall Coquimbo  y 7 minutos en vehículo de la Playa de La Herradura y de la Playa de Coquimbo.",['Cocina'],4.78,96,Humberto,05-2013,https://www.airbnb.cl/rooms/16670535?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
4,"☀1era Línea 1er Piso con Piscina, Jardín y Playa!☀",Vivienda rentada entero,Puerto Velero,7,6,2, Habitación,2,privado,108.592,-30.2424,-71.4753,"https://maps.google.com/maps?ll=-30.2424,-71.4753&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Puerto Velero es un condominio en una localidad turística exclusiva ubicada frente a la bahía de Barnes, entre los balnearios de Tongoy y Guanaqueros, en la comuna de Coquimbo, Chile. Se encuentra situada a 45 kms de La Serena y a 430 kms de Santiago. Posee 700 departamentos distribuidos en 23 edificios.

Goza de un muy buen clima, lindos paisajes y jardines, una playa apta para el baño.","Uno de los mejores departamentos en todo Puerto Velero. La mejor ubicación, Primera Línea y Primer Piso! Recién remodelado con espectacular Piscina a 30 metros y bajada directa a la Playa que está a 120 mts!  la mejor vista,  amplio jardín (ideal niños), terraza, reposeras. Departamento amplio y equipado para disfrutar de unas vacaciones inolvidables. Sencillamente un estándar superior a otros departamentos de Puerto Velero!


✓Exclusivo departamento ✓ Primer piso ✓Primera Línea ✓La mejor vista despejada ✓Jardín amplio ✓Acceso directo a piscina y playa a pasos de distancia ✓Recién remodelado y totalmente equipado ✓ Espacioso living comedor y terraza  ✓Increíble vista al mar, la playa Socos y la península de Tongoy ✓Cuenta con 2 dormitorios y 2 baños ✓No hay camas en comedor, living ni sofá-camas ✓Estacionamiento privado ✓Disfrutarás del departamento completo.

✓Reposeras ✓Mesa de terraza ✓Wifi gratuito ✓2 Smart TV's LED con TV-Cable ✓Máquina Nespresso ✓3 Estufas Eléctricas ✓Ventanas Termopanel PVC nuevas ✓Moderna Cocina equipadísima ✓Lava Vajillas ✓Horno eléctrico ✓Microondas ✓Lavadora/Secadora  ✓Plancha ✓Secador de pelo.


SIN CARGO ""TARIFA POR SERVICIO"": A diferencia de otras publicaciones nosotros no cobramos ""Tarifa por servicio"". Te invitamos a comparar el costo total.",['Vista a la bahía'],5.0,9,Daniel,11-2017,https://www.airbnb.cl/rooms/642412048765613150?adults=1&children=0&infants=0&pets=0&check_in=2023-03-26&check_out=2023-03-31&previous_page_section_name=1000
5,Depto 3matri 12pers Laguna del mar playa privada.,Vivienda rentada entero,La Serena,10,8,4, Habitación,"2,5",privado,98.537,-29.89822,-71.27169,"https://maps.google.com/maps?ll=-29.89822,-71.27169&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","laguna del mar, es un recinto privado que cuenta con comodidades de resort. es tranquilo y tiene zona de cafeteria y minimarket dentro de el.","mi departamento es grande e iluminado , tiene una gran vista hacia el mar y hacia dentro de el establecimiento, incluyendo piscinas y laguna.
cuenta con 2 estacionamiento de vehículos.
es muy cercano a supermercados, shopping y restaurantes, esto es a menos de 14 minutos caminando y 5 minutos en vehículo.
hay muchas actividades dentro del establecimiento, ya sea nadar, jugar tenis, andar en kayak, trecking, etc.
ideal para familias y amigos que quieran disfrutar  tranquilas vacaciones.


Departamento con hermosa vista al mar. Se encuentra en el piso 7. No tiene malla de seguridad para niños, pero tiene una gran baranda 
Distribucion:
-Una cama matrimonial con baño privado y tv con Netflix ( Cuenta personal de  cada uno)
- Una cama matrimonial.
- Una cama matrimonial.
- 2 camarotes (duermen 4.)
- 2 futon duermen 4. (living)

No cuenta con sistema de calefacción central habilitado, pero contamos con una estufa potente a parafina, que es capaz de calentar todo el departamento. ( La parafina no está incluida, y hay un bidón para comprarla)

La parrilla funciona a gas, el cual está incluido.

Sugiero leer la sección ""Otras detallesa destacar o otras notas"" para revisar gastos/cobros adicionales.",['Vista a la bahía'],4.58,39,MurphyGroup,11-2015,https://www.airbnb.cl/rooms/21119436?adults=1&children=0&infants=0&pets=0&check_in=2023-03-10&check_out=2023-03-15&previous_page_section_name=1000
6,Excelente vista,Vivienda rentada entero,Puerto Velero,6,6,2, Habitación,2,privado,92.757,-30.23926,-71.47409,"https://maps.google.com/maps?ll=-30.23926,-71.47409&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en primer piso, increíble vista a la bahía de Tongoy. A pasos de la piscina del edificio y al estar al centro, puedes caminar a la playa, al mini market o al café. Perfecto para ir con niños, está completamente equipado!

El espacio
Departamento de dos dormitorios amplios, ambos en suit, con el espacio común al centro (cocina-living-comedor-terraza)
Además, puedes disfrutar del pasto que le da mucha amplitud al espacio.",['Vista al océano'],5.0,9,Elisa,06-2016,https://www.airbnb.cl/rooms/41267218?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000
7,Acogedor departamento con hermosa vista al mar,Condo entero,La Serena,4,3,2, Habitación,2,privado,72.0,-29.89873,-71.27113,"https://maps.google.com/maps?ll=-29.89873,-71.27113&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El departamento tiene vista directa a la laguna y al mar. Amoblado con todo lo necesario para vivir comodamente, 2 televisores, equipo de musica, horno, microonda, lavadora, juguera, tostador. Ademas de una ubicación estratégica: a pasos de la avenida del mar con acceso directo. En laguna e instalaciones se puede practicar kayak, cuenta con cancha de tenis, cancha multiuso, quincho, piscina y hermosas instalaciones para disfrutar de la laguna y playa.",['Vista a la bahía'],4.48,33,Shannen,03-2016,https://www.airbnb.cl/rooms/52327987?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000
8,Dpto increíble vista al mar con terraza amplia ♡,Vivienda rentada entero,Los Molles,8,6,3, Habitación,2,privado,98.1,-32.23656,-71.51059,"https://maps.google.com/maps?ll=-32.23656,-71.51059&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,,"['Acceso a la playa', 'Frente a la playa']",4.87,45,Sara,02-2018,https://www.airbnb.cl/rooms/46479012?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000
9,Moderno departamento con espectacular vista al mar,Condo entero,Puerto Velero,5,3,2, Habitación,2,privado,79.26,-30.2408,-71.4768,"https://maps.google.com/maps?ll=-30.2408,-71.4768&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento primera linea a pasos de la playa  con hermosa vista y al mar  ,en Concominio Puerto Velero donde se puede disfrutar de distintas maneras ya sea de un simple dia de playa en familia , apreciar un atardecer jugando cartas  o utilizar distintas instalaciones del condominio como piscinas , canchas de tennis , padel , futbol  entre otros
Se puede conocer la bahia de tongoy o Guanaqueros ambos sectores turisticos con hermosas playas de baño y opciones gastornomicas",['Acceso la playa Privado'],4.20,5,Hansi,02-2017,https://www.airbnb.cl/rooms/35826423?adults=1&children=0&infants=0&pets=0&check_in=2023-04-01&check_out=2023-04-08&previous_page_section_name=1000
