,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Hermoso departamento Jardín del Mar,Condo entero,Coquimbo,5,3,2, Habitación,2,privado,110.0,-29.945,-71.28883,"https://maps.google.com/maps?ll=-29.945,-71.28883&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento para 4 a 5 huéspedes con preciosa y despejada vista al mar, 2 dormitorios y 2 baños. Dormitorio principal suite con LED 50"" 4K,  cable, Disney Plus, Star+ y Prime Video disponibles. Segundo dormitorio 2 camas de plaza y media más una cama nido. Wifi,  parlante BOSE, cocina full equipada, lavavajillas, calefacción, calienta camas, dispensador de agua y bar disponible para consumo. A pasos del mar, cuenta con un estacionamiento, piscina temperada, jacuzzis y quincho (reserva).


Acceso vehicular y peatonal por Av. Los Pescadores y acceso a la playa por Av. del Mar. Se entrega una tarjeta de acceso para ingreso en portería.",['Acceso la playa Privado'],5.0,18,Carol Andrés,08-2021,https://www.airbnb.cl/rooms/51846418?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-05&previous_page_section_name=1000
1,Depto con hermosa vista al mar,Vivienda rentada entero,Coquimbo,6,5,3, Habitación,2,privado,110.0,-29.96001,-71.31053,"https://maps.google.com/maps?ll=-29.96001,-71.31053&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Cuenta con salida a la costanera donde se encuentran diversos restaurantes, a menos de 15 min del Casino Enjoy Coquimbo, se encuentra el Mallplaza La Serena y supermercado","Disfruta en este maravilloso departamento amplio y full equipado. Ideal para familias que gustan relajarse y compartir.
Con una vista directa al mar y unos atardeceres con increíble colores
Céntrico y a pasos del casino enjoy Coquimbo.

El espacio
Full equipado para 5 o 6 personas. Tiene un dormitorio principal con baño en suite y balcón que conecta también al Living. Demás habitaciones cuentan con dos camas, amplios closet y vista. Cuenta con un estacionamiento.",['Vista al océano'],,,Margarita,11-2021,https://www.airbnb.cl/rooms/770402773942046023?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-26&previous_page_section_name=1000
2,Nuevo y exclusivo departamento con vista al mar.,Vivienda rentada entero,Coquimbo,4,2,2, Habitación,2,privado,85.0,-29.9576,-71.3089,"https://maps.google.com/maps?ll=-29.9576,-71.3089&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Condominio en avenida Costanera a pasos de restaurantes.,"Departamento 4 pasajeros con vista al mar en piso 15, dos dormitorios y dos baños. Cocina americana equipada, café, agua y té incluido. Living con TV 55"", cable y wifi por fibra óptica.  Habitación principal en suite y walking closet,  con cama 2 plazas. Segunda habitación con cama 2 plazas. Terraza, estacionamiento en superficie. Condominio con piscina y quincho a pasos de la playa.

El espacio
Hermosa vista al mar",['Vista al océano'],5.0,33,Mario,08-2019,https://www.airbnb.cl/rooms/47811501?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000
3,Las Tacas - Arriendo depto. Vista al Mar- Coquimbo,Vivienda rentada entero,Coquimbo,8,7,3, Habitación,2,privado,168.0,-30.08489,-71.37271,"https://maps.google.com/maps?ll=-30.08489,-71.37271&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El condominio cuenta con Restaurantes, mini market, pescadería, y todo lo necesario para el día a dia","Departamento en Las Tacas para 8 personas a 150 mts de la playa , con una vista privilegiada al mar y la bahía. Totalmente equipado. 3 dormitorios, principal en suite, 2 baños, Terraza.

Accesos controlados, piscina, áreas verdes, estupenda playa, minimarket, pescaderia, restaurant, canchas de Tenis y Paddle, Quincho para asados, escuela de surf y buceo, etc.
Senderos para pasear, trotar, andar en bicicleta


Las Tacas esta ubicado a 15 km al sur de Coquimbo. Es un balneario que permite muchas alternativas diferentes tanto en la playa como deportivas, además de su cercanía a diferentes puntos atractivos de la IV Region, como La Serena, El valle de Elqui, Punta de Choros, Parque Fray Jorge, etc. 
Cuenta con un completo equipamiento, servicios y  seguridad que dan tranquilidad y entretención a toda la familia.",['Vista a la bahía'],5.0,38,Manuel,12-2015,https://www.airbnb.cl/rooms/21726892?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000
4,Maravilloso Departamento con SPA Frente al Mar.,Vivienda rentada entero,Coquimbo,6,5,2, Habitación,2,privado,99.0,-29.9825,-71.3522,"https://maps.google.com/maps?ll=-29.9825,-71.3522&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es de primer nivel, no existe delincuencia en el sector y la conectividad es muy buena ya que se llega por la Ruta 5 Norte y desde allí se accede a Supermercados, hospital, lugares de esparcimiento, otras playas, etc.","Arriendo precioso Departamento con SPA en Condominio Costa Herradura de Coquimbo.
Se ubica en Primera Linea Costera, piso 6, JUSTO FRENTE AL MAR equipado completamente con todo lo necesario para darse unos merecidos días de descanso. Tiene en la azotea un SPA con instalaciones gratuitas de Baños de Vapor, Sauna, Gimnasio y ademas un Jacuzzi panorámico a bajo costo con vista al mar y las estrellas, previa reserva
Cuenta ademas con una hermosa Piscina, Quinchos y acceso directo a la Playa.


Este departamento es nuevo y de alta calidad, se ubica en la mejor playa de Coquimbo, es como estár en la playa misma. El sector es bastante bueno, se puede caminar de noche y día sin preocupaciones, no hay saturación vehicular, hay buenos restaurantes cerca, lugares de esparcimiento, muy buena conectividad, los jardines del condominio son hermosos e incluso se pueden practicar deportes náuticos ya que el mar es muy tranquilo. En el edificio se alquilan Kayaks para salir a navegar durante el día con precios especiales para huéspedes. En suma, es un paraíso.",['Vista a la bahía'],4.85,153,Isabel,09-2018,https://www.airbnb.cl/rooms/23963186?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-05&previous_page_section_name=1000
5,Hermoso departamento frontal primera línea,Vivienda rentada entero,La Serena,5,3,2, Habitación,2,privado,58.4,-29.9143,-71.27547,"https://maps.google.com/maps?ll=-29.9143,-71.27547&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento frontal primera línea, de la terraza una vista a toda la Avenida del Mar y la playa. Piso 7, Estacionamiento, 2d 2b y 1 futón, piso flotante nuevo, cocina americana, TV, Wi Fi, Juegos de Mesa para jugar en familia y una linda hamaca en terraza. Equipamiento Edificio: Gimnasio, cancha de tenis, sala de pool, piscina, sauna, quincho, conserje 24/7, juegos para niño, áreas verdes, sala de eventos. Las camas cuentan con sábanas y cobertor. se dejan 2 Toallas desechables",['Vista a la bahía'],4.92,74,Jorge,02-2019,https://www.airbnb.cl/rooms/53990952?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000
6,Hermoso dpto. en la bella playa de La Herradura.,Condo entero,Coquimbo,4,2,2, Habitación,2,privado,36.7,-29.98148,-71.35313,"https://maps.google.com/maps?ll=-29.98148,-71.35313&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Dpto ubicado en prímera línea de la playa de La Herradura, la cual cuenta con arenas blancas y finas en una extensión de 2 KM.
Condominio cuenta con piscinas (Libre uso), quinchos, gimnasio, sauna, jacuzzi (Se reservan), acceso directo a la playa.
Un lugar ideal para descansar y disfrutar del mar y  de una bella vista a la Bahia.",['Vista a la bahía'],4.92,26,Ricardo,06-2017,https://www.airbnb.cl/rooms/53784246?adults=1&children=0&infants=0&pets=0&check_in=2023-04-10&check_out=2023-04-15&previous_page_section_name=1000
7,Maravilloso departamento de la herradura en primer,Condo entero,Coquimbo,4,3,2, Habitación,2,privado,100.0,-29.98182,-71.35279,"https://maps.google.com/maps?ll=-29.98182,-71.35279&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Menciona las mejores características de tu alojamiento, cualquier servicio especial como wifi rápido o estacionamiento, además de lo que más te gusta del vecindario.Menciona las mejores características de tu alojamiento, cualquier servicio especial como wifi rápido o estacionamiento, además de lo que más te gusta del vecindario.Menciona las mejores características de tu alojamiento, cualquier servicio especial como wifi rápido o estacionamiento, además de lo que más te gusta del vecindario.",['Cocina'],4.58,12,Cecilia,01-2020,https://www.airbnb.cl/rooms/54150506?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000
8,Hermoso departamento en Puerto Velero.,Vivienda rentada entero,Puerto Velero,6,6,2, Habitación,2,privado,85.0,-30.23872,-71.47572,"https://maps.google.com/maps?ll=-30.23872,-71.47572&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,,['Cocina'],4.63,43,Carolina,06-2018,https://www.airbnb.cl/rooms/32515647?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000
9,Necesitas varias camas ? Dos Estacionamientos ?,Condo entero,Coquimbo,10,8,3, Habitación,2,privado,55.569,-29.9782,-71.2488,"https://maps.google.com/maps?ll=-29.9782,-71.2488&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Sector Residencial con buenos accesos. Si quieres trasladarte a varios balneareos de la region o el valle del Elqui, el depto esta ubicado estrategicamente, permientiendo escapar del taco de la Ruta 5 y la Avenida del Mar. Tiene varios supermercados alrededor y el mas cercano es Tottus a 2 KM. Botillerias, verdulerias, comida china y rapida general a una cuadra del condominio.

Si llegas desde Santiago, puedes esquivar el taco de la ruta 5 Norte que comienza en La Herradura. Como ?? ingresando por la Ruta 427 que conecta Tongoy con la carretera Ovalle-Coquimbo. Waze siempre te manda por esta opción en horarios de punta.","Muy comodo en primer piso , 90 mt2 (precio varia según la cantidad de huespedes), todos en sus respectivas camas. Cuenta con quincho y sala de estar para reuniones familiares, zona de juegos y piscina. Wifi Movistar 500, SmatTV de 58 y 43 pulgs,  Dos Estacionamientos.
Princial en Suite con Cama Matrimonial.
Seg Dormitorio con Camarote modular: 4 Cam  1 Plaza
Tercer Domitorio con Camorote modular: 2 Cams de 1 Plaza y 1 Cama Matrimonial. Se reciben mascotas


Ideal para un grupo numeroso ( en mi familia cercana somos 10 y por eso esta bien habilitado), no existen muchas ofertas con este equilibrio de  precio y calidad.  Generalmente a los deptos en la zona, les agregan futon o sofacama, aqui  dejamos libre el living y comedor para compartir con la familia, mientras el resto  pueden seguir teniendo un sueño reparador sueño hasta la hora que quieran ¡¡¡",['Vista a las montañas'],4.75,16,Jorge,05-2019,https://www.airbnb.cl/rooms/53362038?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000
