,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Cabañas Las Dunas 2 La Ventana,Cabaña entero,La Higuera,7,5,3, Habitación,2,privado,120.0,-29.20814,-71.48038,"https://maps.google.com/maps?ll=-29.20814,-71.48038&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este alojamiento donde la tranquilidad se respira, cabañas ubicadas en las dunas de playa la ventana, punta de choros, cuenta con 3 dormitorios, 2 baños, habilitada para 7 personas. actualmente con valor especial por conexión de energía en trámite (se cuenta con energía por generador en horarios definidos  y luces solares)
Vista panoramica, atardeceres maravillosos y acceso directo a la playa .",['Vista a la bahía'],,,Marisol,01-2012,https://www.airbnb.cl/rooms/819345352702439517?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
1,CASA EL ENCANTO PISCO ELQUI,Alojamiento entero,Paihuano,6,6,3, Habitación,2,privado,188.0,-30.15589,-70.49629,"https://maps.google.com/maps?ll=-30.15589,-70.49629&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es un barrio cercano al pueblo y alejado del bullicio, puedes subir cerros , caminar al Río observar la naturaleza","Es una casa  estilo moderno muy acogedora amoblada completamente, ubicada en el mejor sector de Pisco Elqui, con vista privilegiada, está cerca del Río Claro es un lugar tranquilo que invita al relajo y la desconexión.
A 4km de la plaza de Pisco Elqui, cercana de restaurantes , almacenes y lugares turísticos (cabalgatas,treking, masajes, yoga).
Es importante señalar que los espacios están diseñados para familias o grupo de amigos


Tiene varias Terrazas , parrilla, piscina , lugares de descanso, hamaca y hot  tub de madera con costo adicional de $ 23.000 por uso",['Vista al jardín'],4.96,54,Mónica,02-2019,https://www.airbnb.cl/rooms/32664151?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
2,Casa Playa frente Puerto Velero,Alojamiento entero,Coquimbo,8,6,3, Habitación,3,privado,150.0,-30.24943,-71.45986,"https://maps.google.com/maps?ll=-30.24943,-71.45986&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa Casa de Playa nueva con linda piscina y Terraza emplazada en condominio privado cerca del mar, grandes vistas, especial para conectarse con tus seres queridos en un ambiente familiar, tranquilo y acogedor",['Vista al mar'],,,Juan Luis,04-2019,https://www.airbnb.cl/rooms/821984450971999152?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-02&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
3,Playa y desconexión en un santuario natural,Cabaña entero,Tongoy,6,7,3, Habitación,2,privado,63.0,-30.30053,-71.52138,"https://maps.google.com/maps?ll=-30.30053,-71.52138&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",La casa está situada en un condominio con conserjeria 24/7. El condominio se llama Mirador del Humedal y la entrada principal está proveniendo de la costa.,"Paraiso en el norte de Chile entre playa y humedales naturales

Hermosa casa del reconocido arquitecto chileno Mathias Klotz situada a 8Kms de la caleta de la caleta de Tongoy y a 2kms de puerto aldea, está dentro de un santuario natural, rodeado por 2 humedales naturales y A 500 metros de la playa . Si te encuentras con un día despejado podrás observar los cielos más limpios del planeta para ver las estrellas. 
Rica gastronomía de mar, en una zona segura sobre todo de ambiente familiar.


Las piezas son confortables y pueden habitar la casa 8 personas cómodamente. Hay plumones y almohadas pero se debe llevar ropa de cama personal (sabanas y toallas).",['Vista al patio'],4.88,32,Alvaro,05-2011,https://www.airbnb.cl/rooms/16555619?adults=1&children=0&infants=0&pets=0&check_in=2023-03-27&check_out=2023-04-01&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
4,"CASA VICUÑA, VALLE DEL ELQUI . PISCINA Y QUINCHO",Bungalow entero,Vicuña,9,7,4, Habitación,3,privado,150.0,-29.98247,-70.98673,"https://maps.google.com/maps?ll=-29.98247,-70.98673&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Ubicada frente cervecería Cactus, en la mitad del camino entre La Serena y Vicuña, Valle del Elqui. Es un sector turístico especial para los amantes de la astronomía, deportes acuáticos (cerca embalse Puclaro), comida típica y hermosos e históricos pueblos de alrededor.","Hermosa casa en parcela de agrado, con piscina, tinaja y quincho. Decoración moderna, 4 Dormitorios, 3 baños, habilitada para 9 personas. Cuenta con cocina, refrigerador, tina con hidromasaje, agua caliente, tv cable, mesa ping pong, sendero inclusivo.
Km 30, Ruta 41, Vicuña ( frente a cervecería Cactus), Valle del Elqui.

Valor incluye uso de tinaja agua caliente  para 1 vez durante la estadía. Día uso adicional  tiene un costo diario de $70.000, costo adicional de   invitados $10.000 diarios


Casa que cuenta con todas las comodidades del hogar, rodeada de naturaleza y diversos atractivos turísticos. Especial para el descanso y compartir en familia.",['Vista al valle'],4.70,11,Cristian,12-2018,https://www.airbnb.cl/rooms/31074328?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-02-28&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
5,Casa con piscina en Cond Agua Dulce Huentelauquén,Alojamiento entero,Angostura,8,5,3, Habitación,2,privado,200.0,-31.5149,-71.5605,"https://maps.google.com/maps?ll=-31.5149,-71.5605&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa Nueva, recién construida en Condominio Agua Dulce. El condominio tiene acceso controlado, seguridad permanente y acceso directo a la playa, cuenta con 5 canchas de tenis , 3 canchas de futbolito, caleta de pescadores, juegos para niños y senderos para trekking sin costo extra. 

La casa tiene una hermosa vista a toda la bahía y una piscina de 8 x 4 mts, muy amplia para toda la familia.


La vista al mar es increible, todo el frente de la casa es vidreado, por ende la vista es completa y despejada al mar. El condominio cuenta con caminos con maicillo compactado, ideal para salir a correr, andar en bicicleta o caminar.",['Cocina'],5.0,4,Rodrigo,06-2016,https://www.airbnb.cl/rooms/804957401975945423?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
6,Casa con Piscina privada Alma Del Elqui,Casa de campo entero,La Serena,8,6,3, Habitación,2,privado,132.0,-30.0203,-70.5248,"https://maps.google.com/maps?ll=-30.0203,-70.5248&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es un barrio muy tranquilo con vecinos muy hospitalarios, el nombre del callejón es de aguirre, debido a la primera familia que llegó al sector en el siglo pasado, esta cercado con muros de piedras (pircas) de al menos 200 años algunos de estos del tiempo de los diaguitas. El pueblo de paihuano está a 1 kilometro aprox, donde encontraras negocios, restaurantes, posta de urgencias, bomberos, carabineros, etc. puedes ir en auto o caminando (30 minutos)","Casa Alma del Elqui, Está ubicado antes de llegar a Paihuano Pueblo, inserto en medio del Valle, en ambiente rústico con maderas nobles y muros de piedras natural del mismo valle de Elqui, las sentirás cargadas de pura energía positiva, para que te encuentres contigo mismo, es un paraíso inspirador, especial para compartir en familia, seres queridos y enseñarles a tus hijos sobre las constelaciones en las noches estrelladas.


Es una casa con piscina de uso exclusivo para los huéspedes, 
Es un espacio verde en contraste con el marrón de los cerros y el azul del cielo. una imagen perfecta para guardar en su memoria.",['Cocina'],4.73,86,Claudio Contreras,12-2015,https://www.airbnb.cl/rooms/21867642?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
7,Casa Privada con Piscina,Alojamiento entero,Paiguano,8,7,3, Habitación,2,privado,151.697,-30.02795,-70.5199,"https://maps.google.com/maps?ll=-30.02795,-70.5199&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Lugar muy tranquilo, ubicado en un callejon de servidumbre, exclusivo para dueños del lugar.
Central, muy cerca de La Plaza del Pueblo.","Desde este alojamiento céntrico todo el grupo podrá disfrutar del fácil acceso a la plaza de Paihuano, (negocios), Pisco Elqui, Montegrande, Horcon, Vicuña, etc, muy buena ubicacion.
En el corazon del Valle del Elqui, se encuentra el pueblo de Paihuano.
Lugar tranquilo, seguro y con un clima privilegiado con los cielos mas claros del mundo.
Casa privada con piscina, para disfrutar solo con tu familia, sin compartir las instalaciones con personas extrañas a tu grupo, seguro y tranquilo.


Casa Privada con Piscina, NO es una cabaña, por lo tanto, no se comparten los espacios ni piscina.
Rodeada de árboles frutales y parras, que podrás disfrutar junto a tu familia, cielo estrellado y se ubica en el corazón del Pueblo de Paihuano, cerca de la Plaza y negocios.
Casa equipada con todo lo necesario para descansar solo con tu grupo familiar, sin preocuparte por compartir espacios con extraños.",['Cocina'],,,Susana,11-2016,https://www.airbnb.cl/rooms/804259524431202960?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
8,"Embalse puclaro, valle del elqui",Cabaña entero,Vicuña,5,4,3, Habitación,2,privado,85.276,-30.0033,-70.8409,"https://maps.google.com/maps?ll=-30.0033,-70.8409&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","se ubica a unos 400 metros de la carretera (ruta 41) al costado de Villa Puclaro. Con una subida de unos 50 mts. Un poco complicada, pero lo demás es con adocretos.","Un lugar tranquilo para relajarse, amplio terreno, piscina, parrilla. A 10 minutos de vicuña y a 35 minutos de la serena, preciosa vista y días de sol desde temprano.",['Vista al jardín'],,,Macarena,09-2022,https://www.airbnb.cl/rooms/763852230237366836?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-25&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
9,Amplia casa con piscina y quincho en Pisco Elqui,Alojamiento entero,Pisco Elqui,5,4,3, Habitación,2,privado,70.0,-30.1259,-70.4912,"https://maps.google.com/maps?ll=-30.1259,-70.4912&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Ubicación muy céntrica, restaurantes, a metros de la Plaza de Pisco Elqui.","Casa central en Pisco Elqui, a metros de la Plaza. Cercana a restaurantes y comercio,  en un amplio terreno que tiene vista privilegiada a los cerros.  Cuenta con piscina y quincho con cubierta de totora, espacios para descansar y compartir.
(En ocasiones puede haber ruido porque el terreno colinda con restaurante.)

El espacio
La casa es muy amplia, las habitaciones tienen luz natural y los muebles están nuevos.",['Vista al valle'],,,Enrique,08-2018,https://www.airbnb.cl/rooms/827569460157195274?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000&federated_search_id=e65d1b02-bbcd-4b0a-82ea-5f251188489c
