,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,La Serena departamento completo en Condominio,Condo entero,La Serena,5,5,3, Habitación,1,privado,63.333,-29.93728,-71.28303,"https://maps.google.com/maps?ll=-29.93728,-71.28303&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El departamento se encuentra ubicado a 50mts de la playa más conocida de La Serena, cercano a casino Enjoy, restaurantes, ferias de temporada, juegos infantiles, a 5 min del centro de la ciudad y mall Plaza, a unos pocos minutos de la salida hacia Valle del Elqui","Los invito a disfrutar de un acogedor, tranquilo y familiar lugar frente al mar, recién pintado y remodelado, a 50mts de la playa.  Hay especial preocupación por mejorar las medidas de aseo y sanitizacion ante la pandemia que vivimos. Cuenta con estacionamiento  jardines, juegos infantiles, acceso controlado.Todo lo necesario para cocinar, lavadora, camas americanas, fouton en living, sábanas, frazadas,  toallas de baño, jabón líquido, shampoo, secador de pelo, aceite para cocinar, sal, pimienta


Los invito a conocer un acogedor departamento  Condominio familiar frente al mar a 50mts de la playa WiFi propio televisión satelital sensor de humo y monoxido de carbono extintor living comedor pequeña terraza frente al mar baño completo 3 dormitorios, 5 camas y un fouton, living comedor cocina con horno microondas ollas platos  tasas copas vasos fuentes para ensalada cocina con horno a gas calentador de agua y aire
Sábanas toallas ropa de cama y almohadas secador de pelo plancha para ropa tabla de planchar",['Vista al horizonte de la ciudad'],4.25,4,Tatiana,04-2018,https://www.airbnb.cl/rooms/39086461?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-03&previous_page_section_name=1000
1,Hermoso departamento a minutos del centro y playa,Vivienda rentada entero,La Serena,5,4,3, Habitación,1,privado,40.0,-29.8859,-71.24703,"https://maps.google.com/maps?ll=-29.8859,-71.24703&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Tu familia estará cerca de todo si te hospedas en este alojamiento céntrico. Cercano a 3 bencineras, 2 supermercados, plazas y tiene una excelente piscina. A sólo 10 minutos del centro y de playa. 4to piso sin ascensor. Habitación 1: cama de 2 plazas con opción de cuna. Habitación 2: Cama nido. Habitación 3: cama 1 plaza",['Cocina'],4.71,24,Roberto,12-2021,https://www.airbnb.cl/rooms/53979981?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-26&previous_page_section_name=1000
2,"Condominio Amankay , Dunas de Morrillos. Resort",Vivienda rentada entero,Coquimbo,9,8,4, Habitación,3,privado,150.0,-30.15126,-71.37219,"https://maps.google.com/maps?ll=-30.15126,-71.37219&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Lugar muy tranquilo y hermoso para la familia. Especialmente si.no se quiere mover dado que camina a la playa.,"Condominio Las Dunas de Morrillos:
Hermoso Depto . Vista al mar 180º, primera línea. Ubicado en Amankay piso 82, Edificio Aterrazado con 02 estacionamientos. Gran terraza de 70m2.
4 Dormitorios;  En total 3 Baños (1 dentro de la pieza matrimonial). Incluye sabanas y toallas.
Equipado: para 8 personas, TVs, Cable, lavadora, lavavajillas, microondas,horno electrico, terraza con comedor y living, toldos, parrilla a gas y normal. 
Playa apta para el baño.


D1Cama matrimonial con baño privado con vista al mar, D2 pieza con dos camas individuales con vista al mar, D3 camarote, cama nido y cama individual con vista al mar, D4 cama individual. Living grande y cocina americana. Terraza de 70 m2.","['Acceso a la playa', 'Frente a la playa']",4.86,14,Rodrigo,05-2018,https://www.airbnb.cl/rooms/25285853?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-11&previous_page_section_name=1000
3,La Serena maravillas de Chile,Condo entero,La Serena,4,6,3, Habitación,2,privado,35.0,-29.89289,-71.25107,"https://maps.google.com/maps?ll=-29.89289,-71.25107&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Condominio con estacionamiento privado y piscina y seguridad las 24 hrs.,"El depto tiene cerca dos supermercados y esta cinco minuto en auto a la costanera Av del mar, donde encontrarás restaurantes ,bares y paseos en  bicicletas, condominio con seguridad 24 hrs y estacionamiento privado, y bastante locomoción.

El espacio
Tres dormitorios, dos baños cocina americana equipada  balcón, lugar tranquilo.Terraza con vista a la horizonte con puesta de sol.",['Cocina'],4.58,66,Marcelo,06-2018,https://www.airbnb.cl/rooms/25921153?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000
4,departamento nuevo a cuadras de la playa y casino,Vivienda rentada entero,Coquimbo,4,3,3, Habitación,1,privado,54.305,-29.94975,-71.28976,"https://maps.google.com/maps?ll=-29.94975,-71.28976&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lugares de interés: la playa, restaurantes y comida, y arte y cultura. Te va a encantar mi lugar debido a la ubicación.",['Cocina'],4.82,11,Roxana,07-2016,https://www.airbnb.cl/rooms/14071843?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000
5,Departamento en La Serena,Vivienda rentada entero,La Serena,6,4,3, Habitación,2,privado,52.0,-29.90571,-71.26825,"https://maps.google.com/maps?ll=-29.90571,-71.26825&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Buen sector, tranquilo.","Cercano a la playa, malls y supermercados

El espacio
Se arrienda departamento para 6 personas a un costado de inacap, cercano a la playa, universidades, supermercado y centro comercial.
3 dormitorios, 2 baños, 1 estacionamiento.
Dormitorio 1: cama de dos plazas + baño + televisión con cable; Dormitorio 2: cama nido 1,5 plaza ; Dormitorio 3: cama de 2 plazas, todas con closets. Living comedor con televisión con cable, wifi.
Edificio con piscina, quincho, lavandería y portería las 24 horas 

Fono contacto:+56976203538 
+56974999801",['Acceso a la playa'],4.82,33,Fairy,02-2019,https://www.airbnb.cl/rooms/32415211?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000
6,"Espectacular Duplex en Laguna del Mar, La Serena.",Condo entero,La Serena,6,5,3, Habitación,3,privado,108.0,-29.89874,-71.27007,"https://maps.google.com/maps?ll=-29.89874,-71.27007&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Proyecto turístico maravilloso y sin comparación en La Serena. A cuadras de la Avenida del Mar, se abre espacio a partir del Faro, toda la oferta gastronómica y entretención de la ciudad.

En las cercanías -a menos de 4 minutos en vehículo- se encuentra un supermercado (Lider) donde encontraran además otros comercios para realizar compras.","Espectacular duplex en el proyecto más emblemático de la ciudad de La Serena. Su gran laguna navegable y de aguas cristalinas, está rodeada de playas interiores de arenas blancas en donde podrás realizar un sin fin de actividades recreativas que harán de tu estadía una una experiencia inolvidable. Nuestro departamento duplex de 3 dormitorios –más de 110 m2 totales– cuenta con una espectacular vista al mar,  con un diseño pensado cuidadosamente para el turista tanto nacional como extranjero.


El duplex cuenta con los utensilios necesarios para cocinar. También se conecta con una terraza de gran extension (área de BBQ) mediante una escalera interior, por lo que no se necesita salir del apartamento para subir y aprovechar el espacio descrito.","['Acceso a la playa', 'Frente a la playa']",4.85,55,Roberto,01-2018,https://www.airbnb.cl/rooms/26808191?adults=1&children=0&infants=0&pets=0&check_in=2023-03-21&check_out=2023-03-28&previous_page_section_name=1000
7,Amplio depto 120m2 c/ terraza frente Av. del Mar,Vivienda rentada entero,La Serena,8,7,3, Habitación,"2,5",privado,0.0,-29.92694,-71.27927,"https://maps.google.com/maps?ll=-29.92694,-71.27927&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",A pasos de la feria que funciona en verano con juegos de todo tipo para que los niños puedan disfrutar.,"Amplio departamento de 120 m2 con ubicación y vista inigualable del océano pacifico. Cruzando la calle estas en la playa. Tiene 3 Habitaciones, 2 baños, cocina bien equipada (lavadora y secadora), pieza de servicio y estacionamiento.

El espacio
Amplio departamento frente al mar, incluye 1 estacionamiento. Amplio Jardín y Piscina para los niños.","['Acceso a la playa', 'Frente a la playa']",4.99,74,Anthony,04-2016,https://www.airbnb.cl/rooms/16428300?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000
8,Departamento playa la herradura,Vivienda rentada entero,Coquimbo,7,7,3, Habitación,1,privado,38.52,-29.98235,-71.34877,"https://maps.google.com/maps?ll=-29.98235,-71.34877&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento ubicado a pasos de la playa la herradura en coquimbo equipado hasta para 7 personas excelente ubicación cercado supermercado, bencinera y centro de coquimbo, seguridad las 24 hrs en el edificio, estacionamiento propio y de visitas",['Cocina'],5.0,4,Camilo,01-2018,https://www.airbnb.cl/rooms/22661185?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-14&previous_page_section_name=1000
9,Hermoso departamento con excelente ubicación,Vivienda rentada entero,La Serena,4,5,3, Habitación,2,privado,45.0,-29.89686,-71.26051,"https://maps.google.com/maps?ll=-29.89686,-71.26051&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,En este alojamiento se respira tranquilidad: ¡relájate con toda la familia!,['Vista al horizonte de la ciudad'],,,Julia,10-2021,https://www.airbnb.cl/rooms/559160628807298185?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
