,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Los Molles y El Puquén,Condo entero,Los Molles,5,4,3, Habitación,1,privado,70.2,-32.237,-71.5121,"https://maps.google.com/maps?ll=-32.237,-71.5121&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Los Molles es un lugar para descarsar y recorrer distintos lugares como bioparque Puquen,"El departamento esta a 200 metros de la playa Los Molles cruzando la calle, también cuenta con ascensor y lavandería

El espacio
En los Molles existen diferentes restaurant de variada gastronomía.","['Acceso a la playa', 'Frente a la playa']",4.89,44,Gisela,09-2019,https://www.airbnb.cl/rooms/38820435?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-05&previous_page_section_name=1000
1,Bordemar Los Molles 1507,Condo entero,Los Molles,6,5,3, Habitación,2,privado,90.0,-32.2387,-71.51612,"https://maps.google.com/maps?ll=-32.2387,-71.51612&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Caleta Los Molles cuenta con unas excelente gastronomía y una playa encantadora casi sin olas y escuelas de buceo,"Lindo departamento nuevo con excelente vista a la playa , ubicado en la quinta región , caleta los molles a solo 200 metros de la  playa, en un condominio privado con guardias 24 horas  con estacionamiento

El espacio
Cuenta  con dos baños y tres habitaciones amobladas, dos con camarotes y principal con cama matrimonial.  
Terraza equipada con parrilla  a gas y con excelente vista al mar.
Estacionamiento privado.",['Vista al océano'],,,Victor,11-2019,https://www.airbnb.cl/rooms/39983304?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000
2,Hermoso Dpto. frente a playa La Herradura,Vivienda rentada entero,Coquimbo,6,6,3, Habitación,2,privado,117.6,-29.9808,-71.3503,"https://maps.google.com/maps?ll=-29.9808,-71.3503&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El edificio en encuentra en pleno centro de la bahía, teniendo una vista privilegiada.","Departamento nuevo con vista panorámica a la bahía La Herradura, se encuentra en el piso 14, con todos su interior nuevo, es perfecto para familias y/o adultos. Está equipado para 6 personas. Cuenta con vista panorámica a la playa La Herradura.
Posee todos los electrodomésticos de cocina. Acceso directo a la playa y pasos de supermercado Santa Isabel.


El edificio cuenta con lavandería, piscina, 3 quinchos con parrilla, áreas verdes y juegos para niños. Tiene acceso directo a la playa La Herradura, a pasos del supermercado Santa Isabel y acceso directo a ruta panamericana.",['Vista a la bahía'],4.86,14,David,11-2017,https://www.airbnb.cl/rooms/21677539?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-25&previous_page_section_name=1000
3,Lindo departamento en Club Océano La Serena,Apartamento con servicios incluidos entero,Coquimbo,6,5,3, Habitación,2,privado,139.333,-29.9441,-71.2881,"https://maps.google.com/maps?ll=-29.9441,-71.2881&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento a pasos de la playa, con espectacular vista de la avenida del mar, VISTA LIBRE ,es un sistema de paneles que cierran la terraza y lo trasforma en un ambiente adicional y seguro. Cercano a diferentes restaurantes y casino enjoy. 
Un lugar perfecto y totalmente tranquilo para disfrutar con la familia en vacaciones, acogedor y cálido. 
Totalmente equipado con todo lo necesario, cuenta con Wifi, tv cable, sabanas y toallas, piscina, cocina con todos los implementos, calefacción.


El departamento cuenta con vista libre , que son paneles de vidrio que cierran la terraza y la trasforma en un ambiente adicional , mas seguro y aprovechable",['Cocina'],4.75,8,Luciano,04-2017,https://www.airbnb.cl/rooms/681392603954621090?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-02&previous_page_section_name=1000
4,Frente al mar 3d 2 b 2 est,Vivienda rentada entero,Los Molles,6,6,3, Habitación,2,privado,95.0,-32.23702,-71.51015,"https://maps.google.com/maps?ll=-32.23702,-71.51015&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate y pasa unas grandes vacaciones literalmente frente al mar, playa a metros de la terraza y grandes aventuras, Parque Puquén como centro de aventuras y avistamiento de toda la fauna posible en estado silvestre, caminatas, restaurantes, artesanías y diversión cerca de Santiago y La Ligua, 2 estacionamientos, tienes que llevar tu ropa personal y de cama, alegría y buena energía en un lugar que maravilla por su entorno.",['Vista a la bahía'],5.0,4,Luis,01-2019,https://www.airbnb.cl/rooms/789110543088127435?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000
5,Depto Las Tacas,Condo entero,Coquimbo,6,7,3, Habitación,3,privado,180.0,-30.09138,-71.36392,"https://maps.google.com/maps?ll=-30.09138,-71.36392&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento para 8 personas en exclusivo condominio en el norte de Chile. Mejor ubicacion dentro del complejo: primer piso frente al mar.
El departamento tiene tres cómodas habitaciones, la principal en suite, un total de 3 baños, living con chimenea, cocina recien remodelada y una amplia terraza con vista al mar, cuenta con un estacionamiento privado y estacionamientos de visitas. Se acceder a la playa caminando.


Las Tacas es un hermoso condominio, lleno de áreas verdes y piscinas, muy tranquilo e ideal para practicar deportes y pasar un grato momento en familia.
Cuenta con playa privada, múltiples piscinas, gimnasio, canchas de tenis y Padle, marina, restaurant, minimarket, entre otros. A 10 minutos de Coquimbo y 25 de La Serena.",['Vista a la bahía'],4.60,5,Jorge,06-2016,https://www.airbnb.cl/rooms/28435986?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-13&previous_page_section_name=1000
6,Se Arrienda Departamento frente a La Playa,Condo entero,Coquimbo,6,7,3, Habitación,2,privado,110.0,-29.9573,-71.3085,"https://maps.google.com/maps?ll=-29.9573,-71.3085&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Departamento se ubica en un muy buen sector de la avenida del mar, ya que no se forman atochamiento de vehículos. Esta muy cercano a los mejores Restaurantes y cercano al casino Enjoy de Coquimbo.","Departamento con vista directa a la playa, ubicado en el Condominio Costa Peñuelas. Departamento recién remodelado. Posee Tv Cable, refrigerador, lavadora, secadora de ropa, microondas, horno eléctrico, ropa de cama, (sabanas no). Departamento cuenta con 3 habitaciones, 2 baños, cocina independiente y completamente amoblada, terraza cerrada, estacionamiento. Condominio con piscina, amplias áreas verdes, quinchos para asados, controles de accesos 24 horas, cámaras de vigilancia.


Departamento con vista directa a la playa. Departamento se ubica en sector de la Playa Peñuelas de Coquimbo. Departamento nuevo, recién remodelado. Todo el equipamiento del departamento esta nuevo (cortinas, muebles, televisor, colchones, refrigerador, lavadora, secadora de ropa, microondas, horno eléctrico, ropa de cama, etc.) Departamento cuenta con 3 habitaciones, 2 baños, cocina independiente y completamente amoblada, terraza cerrada, estacionamiento, pero sin bodega. Condominio dispone de piscina al aire libre, amplias áreas verdes, controles de accesos 24 horas, cámaras de vigilancia. Propiedad se encuentra a solo 25 minutos del aeropuerto de La Serena. Cercano a colegios, jardines infantiles, supermercados, farmacias, gimnasios, con excelente conectividad hacia la ruta 5, principal vía que conecta La Serena, Coquimbo y Ovalle.",['Vista a la bahía'],,,Walter,01-2023,https://www.airbnb.cl/rooms/795219822808486279?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-02-28&previous_page_section_name=1000
7,Depto 3matri 12pers Laguna del mar playa privada.,Vivienda rentada entero,La Serena,10,8,4, Habitación,"2,5",privado,98.537,-29.89822,-71.27169,"https://maps.google.com/maps?ll=-29.89822,-71.27169&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","laguna del mar, es un recinto privado que cuenta con comodidades de resort. es tranquilo y tiene zona de cafeteria y minimarket dentro de el.","mi departamento es grande e iluminado , tiene una gran vista hacia el mar y hacia dentro de el establecimiento, incluyendo piscinas y laguna.
cuenta con 2 estacionamiento de vehículos.
es muy cercano a supermercados, shopping y restaurantes, esto es a menos de 14 minutos caminando y 5 minutos en vehículo.
hay muchas actividades dentro del establecimiento, ya sea nadar, jugar tenis, andar en kayak, trecking, etc.
ideal para familias y amigos que quieran disfrutar  tranquilas vacaciones.


Departamento con hermosa vista al mar. Se encuentra en el piso 7. No tiene malla de seguridad para niños, pero tiene una gran baranda 
Distribucion:
-Una cama matrimonial con baño privado y tv con Netflix ( Cuenta personal de  cada uno)
- Una cama matrimonial.
- Una cama matrimonial.
- 2 camarotes (duermen 4.)
- 2 futon duermen 4. (living)

No cuenta con sistema de calefacción central habilitado, pero contamos con una estufa potente a parafina, que es capaz de calentar todo el departamento. ( La parafina no está incluida, y hay un bidón para comprarla)

La parrilla funciona a gas, el cual está incluido.

Sugiero leer la sección ""Otras detallesa destacar o otras notas"" para revisar gastos/cobros adicionales.",['Vista a la bahía'],4.58,39,MurphyGroup,11-2015,https://www.airbnb.cl/rooms/21119436?adults=1&children=0&infants=0&pets=0&check_in=2023-03-10&check_out=2023-03-15&previous_page_section_name=1000
8,Lindo Apart frente al mar 1er P,Vivienda rentada entero,Punta Teatinos,6,4,3, Habitación,2,privado,180.0,-29.83474,-71.27305,"https://maps.google.com/maps?ll=-29.83474,-71.27305&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desconecta de tus preocupaciones en este espacio tan amplio y sereno.
Hermoso lugar de entorno natural, vista a Punta Teatinos y La Serena. Primera línea frente al mar.
Sector de Serena Golf.
Lugar muy tranquilo, actividades infantiles de verano, restaurante, canchas de tenis, golf, futbol y ecuestre.
Piscina, jardines y acceso a la playa.
A solo 10 minutos del centro de La Serena.",['Acceso a la playa'],,,Laura,10-2015,https://www.airbnb.cl/rooms/770933539672546069?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
9,Excelente Dept 3D2B serena golf,Vivienda rentada entero,La Serena,7,5,3, Habitación,2,privado,188.0,-29.84356,-71.27909,"https://maps.google.com/maps?ll=-29.84356,-71.27909&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate en esta escapada única y tranquila.
En un entorno extenso de naturaleza, playa , dunas y humedales.
Lugar ecológico 
Primer piso frente al mar , actividades infantiles en el Club House . Fútbol , tenis ecuestre.
Un lugar inolvidable",['Acceso a la playa'],,,Laura,10-2015,https://www.airbnb.cl/rooms/788307124431354265?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
