,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Hermoso Departamento frente al mar,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,79.2,-30.1938,-71.4312,"https://maps.google.com/maps?ll=-30.1938,-71.4312&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate en este espacio full equipado, tranquilo y elegante. 
Ideal para disfrutar en pareja o en familia, con vista al mar en primera línea frente a la bahía de Coquimbo y La Serena. 
Se encuentra ubicado a 16 km de Aeropuerto, a 2 km del casino Enjoy y la vida nocturna. 
Cercano a supermercados, restaurantes.


Departamento ubicado en piso 8, Full equipado para 3-4 personas.
Cuenta con dormitorio principal con cama de 2 plazas, baño en suite y un amplio closet y otra habitación con cama de 1 plaza y media y si desea se ofrece un cómodo futón. 
Cocina equipada.
Posee un amplio balcón que conecta al living para contemplar los maravillosos y coloridos atardeceres. 
El edificio posee Conserjería y Vigilancia 24/7.",['Vista a la bahía'],,,Daniela,09-2022,https://www.airbnb.cl/rooms/823868696363988381?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
1,Maravilloso depto Puerto Velero 3D 3B,Vivienda rentada entero,Puerto Velero,8,6,3, Habitación,3,privado,140.0,-30.2368,-71.4774,"https://maps.google.com/maps?ll=-30.2368,-71.4774&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Sorprendente y relájate como nunca en este hermoso y exclusivo lugar, ubicado en un quinto piso, con doble terraza, donde tendrás unos amaneceres inolvidables y unas puestas de sol soñadas. 
Disfruta tu estadía con playas privadas paradisíacas, piscinas de agua dulce y salada. Supermercados  en el interior del resort, como también restoranes y diversas actividades para grandes y pequeños.
Como si fuera poco, tienes lugares cercanos como tongoy, guanaquero donde encontrarás ostiones y ostras.


Tranquilidad y belleza en el entorno.",['Vista a la bahía'],,,Andres,01-2017,https://www.airbnb.cl/rooms/806689333270005138?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
2,Hermoso departamento frontal primera línea,Vivienda rentada entero,La Serena,5,3,2, Habitación,2,privado,57.571,-29.9143,-71.27547,"https://maps.google.com/maps?ll=-29.9143,-71.27547&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento frontal primera línea, de la terraza una vista a toda la Avenida del Mar y la playa. Piso 7, Estacionamiento, 2d 2b y 1 futón, piso flotante nuevo, cocina americana, TV, Wi Fi, Juegos de Mesa para jugar en familia y una linda hamaca en terraza. Equipamiento Edificio: Gimnasio, cancha de tenis, sala de pool, piscina, sauna, quincho, conserje 24/7, juegos para niño, áreas verdes, sala de eventos. Las camas cuentan con sábanas y cobertor. se dejan 2 Toallas desechables",['Vista a la bahía'],4.92,74,Jorge,02-2019,https://www.airbnb.cl/rooms/53990952?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-15&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
3,Depto. recién renovado - Zona libre Tsunami,Vivienda rentada entero,Coquimbo,6,3,2, Habitación,2,privado,33.0,-29.96006,-71.34082,"https://maps.google.com/maps?ll=-29.96006,-71.34082&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Este departamento se encuentra en una ubicación privilegiada. Esta a solo dos cuadras del centro y cinco cuadras del nuevo Mall Vivo de Coquimbo. En la primera planta, por afuera se encuentra un negocio. Tambien, detrás del edificio hay un negocio donde puede comprar prácticamente de todo (esta en la esquina de O'Higgins con Montt).
Camino hacia el centro se encuentra el supermercado Santa Isabel que se encuentra en calle Anibal Pïnto 1551.","El departamento (74 metros cuadrados) cuenta con dormitorio matrimonial con baño, pieza de visitas (dos camas), baño de visitas, un  living comedor con sofá cama de plaza y media.   TV Directv Glod.  El edificio  esta ubicado a 5 min. caminando del centro de Coquimbo y a 7  min. en vehículo de la playa la Herradura y playa de coquimbo. El departamento tiene mallas de protección para niños. Vista a toda la bahía de Coquimbo y la Serena desde el mirador que se encuentra arriba del edificio.


Este departamento esta ubicado en un edificio que esta a 5 minutos caminando del Mall Coquimbo  y 7 minutos en vehículo de la Playa de La Herradura y de la Playa de Coquimbo.",['Cocina'],4.78,96,Humberto,05-2013,https://www.airbnb.cl/rooms/16670535?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
4,Las Tacas - Arriendo depto. Vista al Mar- Coquimbo,Vivienda rentada entero,Coquimbo,8,7,3, Habitación,2,privado,168.0,-30.08489,-71.37271,"https://maps.google.com/maps?ll=-30.08489,-71.37271&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El condominio cuenta con Restaurantes, mini market, pescadería, y todo lo necesario para el día a dia","Departamento en Las Tacas para 8 personas a 150 mts de la playa , con una vista privilegiada al mar y la bahía. Totalmente equipado. 3 dormitorios, principal en suite, 2 baños, Terraza.

Accesos controlados, piscina, áreas verdes, estupenda playa, minimarket, pescaderia, restaurant, canchas de Tenis y Paddle, Quincho para asados, escuela de surf y buceo, etc.
Senderos para pasear, trotar, andar en bicicleta


Las Tacas esta ubicado a 15 km al sur de Coquimbo. Es un balneario que permite muchas alternativas diferentes tanto en la playa como deportivas, además de su cercanía a diferentes puntos atractivos de la IV Region, como La Serena, El valle de Elqui, Punta de Choros, Parque Fray Jorge, etc. 
Cuenta con un completo equipamiento, servicios y  seguridad que dan tranquilidad y entretención a toda la familia.",['Vista a la bahía'],5.0,38,Manuel,12-2015,https://www.airbnb.cl/rooms/21726892?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
5,Espectacular Depto con enorme jardín y vista,Vivienda rentada entero,Puerto Velero,6,7,4, Habitación,3,privado,210.714,-30.237,-71.47854,"https://maps.google.com/maps?ll=-30.237,-71.47854&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El Condominio Puerto Velero cuenta con numerosas piscinas de uso abierto para todos los huéspedes, dos piscinas de mar, restoranes y bares con excelente y variada cocina. Cuenta con vigilancia 24/7 y amplio esparcimiento y diversión para niños, jóvenes y adultos.
Además cuenta con supermercado, canchas deportivas (tenis, fútbol, volleyboll), spa, gimnasio, cancha de golf y marina. La playa Socos, por su parte, es quizás la mejor playa de Chile.
Tongoy se encuentra a solo 10 minutos en auto y cuenta con farmacias, supermercados, verdulerías, feria, caleta de pescadores, excelentes restoranes y lugares para pasear.","Este departamento cuenta con amplio espacio de esparcimiento y privacidad para sus ocupantes. 3 baños equipados con ducha, 4 habitaciones, cocina con full equipamiento, lavavajillas, lavarropas y secadora. 
El departamento cuenta con living cómodo, espacioso y acogedor. El comedor cuenta con amplia y elegante mesa de piedra. 
La terraza da a un enorme jardín y a una asombrosa vista a la Bahía de Tongoy.

Por 35mil extra al día puedes contratar los servicios de cocinera y asesora del hogar.


El departamento está amoblado con motivos marítimos y se encuentra a una distancia equidistante entre la playa y la piscina de mar.",['Vista a la bahía'],4.79,19,Fran,05-2012,https://www.airbnb.cl/rooms/574678466386909984?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
6,Departamento 3er piso Primera Línea La Herradura,Vivienda rentada entero,Coquimbo,7,6,3, Habitación,2,privado,50.0,-29.98279,-71.35332,"https://maps.google.com/maps?ll=-29.98279,-71.35332&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo y nuevo departamento ubicado en la primera línea de la playa de La Herradura con acceso directo a la playa, piscina y gimanasio disponibles. Ubicado en el tercer piso con vista a toda la bahía de La Herradura.",['Vista a la bahía'],4.71,51,Federico,03-2014,https://www.airbnb.cl/rooms/47720891?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
7,Primera Linea - Vista espectacular al mar,Vivienda rentada entero,Puerto Velero,8,7,3, Habitación,3,privado,217.143,-30.24035,-71.47932,"https://maps.google.com/maps?ll=-30.24035,-71.47932&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Condominio de máxima y confort.
Minimarket, cancha golf par 3, canchas de Tenis, Gimnasio y Piscina temperada

Departamento full equipado.
Cocina completa con  lavavajillas, lavadora y secadora.
2 SMART TV LCD HD y  Cable.
Wi Fi
a 60 metros de ascensor a playa.
Cuenta con acceso directo a playa, 50 metros aprox.
Acceso directo a piscinas y piscinas de mar, 60 metros aprox
 2 estacionamientos


a 5 minutos de Tongoy,  para la compra de suministros y especialmente de mariscos. Tongoy cuenta además con una caleta de pescadores y restaurantes de muy buen nivel","['Acceso a la playa', 'Frente a la playa']",,,Fernando,05-2015,https://www.airbnb.cl/rooms/6783292?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-05&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
8,Espectacular vista y ubicación en Puerto Velero!,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,2,privado,152.0,-30.24608,-71.45949,"https://maps.google.com/maps?ll=-30.24608,-71.45949&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"PH en Puerto Velero con espectacular vista panorámica al mar. Se ubica a solo pasos de la playa y piscinas del resort. Posee 2 dormitorios y 2 baños completamente equipado para 5 personas. Perfecto para familias con niños o parejas.

La propiedad cuenta con wifi, Smart TV de 75 y 55’’ con acceso a Netflix y Amazon Prime para noches de cine. Gran estacionamiento privado techado. Incluye sábanas y toallas.


El departamento posee lavavajilla, lavadora/secadora, micro-onda, hervidor eléctrico, juguera, secador de pelo, parrilla eléctrica y TV 75’ y 55’.

El condominio cuenta con múltiples areas verdes, piscinas, piscinas naturales, zona de quinchos, canchas de tennis, golf, pádel y futbolito. También hay Restaurant, cafetería, mini-market, zona de Spa, peluquería entre otros servicios.

Actividades especiales en temporada alta : yoga, escuela de futbol, voleibol, patrulla infantil, entre otros

Acceso controlado. Seguridad las 24 horas.

Tongoy se encuentra a 10 minutos en auto.

Guanaqueros a 13 minutos en auto.

Coquimbo y La Serena a 35 minutos en Auto.

Ovalle a 50 minutos en auto.",['Vista a la bahía'],4.91,35,Pedro,12-2015,https://www.airbnb.cl/rooms/46584343?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
9,Maravilloso Departamento con SPA Frente al Mar.,Vivienda rentada entero,Coquimbo,6,5,2, Habitación,2,privado,99.0,-29.9825,-71.3522,"https://maps.google.com/maps?ll=-29.9825,-71.3522&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es de primer nivel, no existe delincuencia en el sector y la conectividad es muy buena ya que se llega por la Ruta 5 Norte y desde allí se accede a Supermercados, hospital, lugares de esparcimiento, otras playas, etc.","Arriendo precioso Departamento con SPA en Condominio Costa Herradura de Coquimbo.
Se ubica en Primera Linea Costera, piso 6, JUSTO FRENTE AL MAR equipado completamente con todo lo necesario para darse unos merecidos días de descanso. Tiene en la azotea un SPA con instalaciones gratuitas de Baños de Vapor, Sauna, Gimnasio y ademas un Jacuzzi panorámico a bajo costo con vista al mar y las estrellas, previa reserva
Cuenta ademas con una hermosa Piscina, Quinchos y acceso directo a la Playa.


Este departamento es nuevo y de alta calidad, se ubica en la mejor playa de Coquimbo, es como estár en la playa misma. El sector es bastante bueno, se puede caminar de noche y día sin preocupaciones, no hay saturación vehicular, hay buenos restaurantes cerca, lugares de esparcimiento, muy buena conectividad, los jardines del condominio son hermosos e incluso se pueden practicar deportes náuticos ya que el mar es muy tranquilo. En el edificio se alquilan Kayaks para salir a navegar durante el día con precios especiales para huéspedes. En suma, es un paraíso.",['Vista a la bahía'],4.85,153,Isabel,09-2018,https://www.airbnb.cl/rooms/23963186?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000&federated_search_id=cf39da70-ecec-477e-ad9f-ba06ba825709
